Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"We 've got to do something about Mum , '' she said as she and Miles and myself pottered around your kitchen ... It 's still strange to see the old crockery stacked on those little pseudo-pine shelves .","We/we/PRP 've/have/VBP got/get/VBN to/to/TO do/do/VB something/something/NN about/about/IN Mum/Mum/NNP ,/,/, ''/''/'' she/she/PRP said/say/VBD as/as/IN she/she/PRP and/and/CC Miles/Miles/NNP and/and/CC myself/myself/PRP pottered/potter/VBD around/around/IN your/you/PRP$ kitchen/kitchen/NN .../.../: It/it/PRP 's/be/VBZ still/still/RB strange/strange/JJ to/to/TO see/see/VB the/the/DT old/old/JJ crockery/crockery/NN stacked/stack/VBN on/on/IN those/those/DT little/little/JJ pseudo-pine/pseudo-pine/JJ shelves/shelf/NNS ././. ","ROOT (ROOT-0, said-12) nsubj (got-3, We-1) nsubj:xsubj (do-5, We-1) aux (got-3, 've-2) ccomp (said-12, got-3) mark (do-5, to-4) xcomp (got-3, do-5) dobj (do-5, something-6) case (Mum-8, about-7) nmod:about (do-5, Mum-8) punct (said-12, ,-9) punct (said-12, ''-10) nsubj (said-12, she-11) case (she-14, as-13) nmod:as (said-12, she-14) cc (she-14, and-15) nmod:as (said-12, Miles-16) conj:and (she-14, Miles-16) cc (said-12, and-17) nsubj (pottered-19, myself-18) conj:and (said-12, pottered-19) case (kitchen-22, around-20) nmod:poss (kitchen-22, your-21) nmod:around (pottered-19, kitchen-22) punct (said-12, ...-23) nsubj (strange-27, It-24) nsubj:xsubj (see-29, It-24) cop (strange-27, 's-25) advmod (strange-27, still-26) parataxis (said-12, strange-27) mark (see-29, to-28) xcomp (strange-27, see-29) det (crockery-32, the-30) amod (crockery-32, old-31) dobj (see-29, crockery-32) acl (crockery-32, stacked-33) case (shelves-38, on-34) det (shelves-38, those-35) amod (shelves-38, little-36) amod (shelves-38, pseudo-pine-37) nmod:on (stacked-33, shelves-38) punct (said-12, .-39) ",crockery,32,"det (crockery-32, the-30) amod (crockery-32, old-31) dobj (see-29, crockery-32) acl (crockery-32, stacked-33) ",strange to see the old crockery stacked on those little pseudo-pine,NN,[],see-29,see,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['old'],[0.0125],[0.010833333333333335],[0.0025],[0.005],[0.030833333333333334],[0.0125],[0.05249999999999999],[0.0475],[0.02041666666666667],[0.09375],[0.03333333333333333],[0.6729166666666666],[0.005416666666666666],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"But , my sweet , when last we met I recall you threw a pot at my head , tossed crockery at me , laid into me with a broom ? '' ''","But/but/CC ,/,/, my/my/PRP$ sweet/sweet/JJ ,/,/, when/when/WRB last/last/JJ we/we/PRP met/meet/VBD I/I/PRP recall/recall/VBP you/you/PRP threw/throw/VBD a/a/DT pot/pot/NN at/at/IN my/my/PRP$ head/head/NN ,/,/, tossed/toss/VBD crockery/crockery/NN at/at/IN me/I/PRP ,/,/, laid/lay/VBN into/into/IN me/I/PRP with/with/IN a/a/DT broom/broom/NN ?/?/. ''/''/'' ''/''/'' ","ROOT (ROOT-0, threw-13) cc (threw-13, But-1) punct (threw-13, ,-2) nmod:poss (sweet-4, my-3) nsubj (threw-13, sweet-4) punct (sweet-4, ,-5) advmod (met-9, when-6) dep (when-6, last-7) nsubj (met-9, we-8) acl:relcl (sweet-4, met-9) nsubj (recall-11, I-10) ccomp (met-9, recall-11) nsubj (threw-13, you-12) det (pot-15, a-14) dobj (threw-13, pot-15) case (head-18, at-16) nmod:poss (head-18, my-17) nmod:at (threw-13, head-18) punct (head-18, ,-19) acl (head-18, tossed-20) dobj (tossed-20, crockery-21) case (me-23, at-22) nmod:at (tossed-20, me-23) punct (head-18, ,-24) acl (head-18, laid-25) case (me-27, into-26) nmod:into (laid-25, me-27) case (broom-30, with-28) det (broom-30, a-29) nmod:with (laid-25, broom-30) punct (threw-13, ?-31) punct (threw-13, ''-32) punct (threw-13, ''-33) ",crockery,21,"dobj (tossed-20, crockery-21) ","at my head , tossed crockery at me , laid into",NN,[],tossed-20,toss,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1995.txt_2.csv,0,0,0,0,unknown,,,,
Somehow Sarah had pictured overturned furniture and smashed and broken crockery .,Somehow/somehow/RB Sarah/Sarah/NNP had/have/VBD pictured/picture/VBN overturned/overturn/VBN furniture/furniture/NN and/and/CC smashed/smash/VBN and/and/CC broken/break/VBN crockery/crockery/NN ././. ,"ROOT (ROOT-0, pictured-4) advmod (pictured-4, Somehow-1) nsubj (pictured-4, Sarah-2) aux (pictured-4, had-3) dep (pictured-4, overturned-5) dobj (overturned-5, furniture-6) cc (overturned-5, and-7) dep (pictured-4, smashed-8) conj:and (overturned-5, smashed-8) cc (smashed-8, and-9) conj:and (overturned-5, broken-10) conj:and (smashed-8, broken-10) dobj (smashed-8, crockery-11) punct (pictured-4, .-12) ",crockery,11,"dobj (smashed-8, crockery-11) ",furniture and smashed and broken crockery .,NN,[],smashed-8,smash,VBN,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,,,,
"A rocker sat on the wide covered porch , and bronzetoned mums speared out of an old crockery tub .","A/a/DT rocker/rocker/NN sat/sit/VBD on/on/IN the/the/DT wide/wide/JJ covered/covered/JJ porch/porch/NN ,/,/, and/and/CC bronzetoned/bronzetoned/JJ mums/mum/NNS speared/spear/VBD out/out/IN of/of/IN an/a/DT old/old/JJ crockery/crockery/NN tub/tub/NN ././. ","ROOT (ROOT-0, sat-3) det (rocker-2, A-1) nsubj (sat-3, rocker-2) case (porch-8, on-4) det (porch-8, the-5) amod (covered-7, wide-6) amod (porch-8, covered-7) nmod:on (sat-3, porch-8) punct (sat-3, ,-9) cc (sat-3, and-10) amod (mums-12, bronzetoned-11) nsubj (speared-13, mums-12) conj:and (sat-3, speared-13) compound:prt (speared-13, out-14) case (tub-19, of-15) det (tub-19, an-16) amod (tub-19, old-17) compound (tub-19, crockery-18) nmod:of (speared-13, tub-19) punct (sat-3, .-20) ",crockery,18,"compound (tub-19, crockery-18) ",speared out of an old crockery tub .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['tub'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,,,,
"Aunt Bess stood by the stove , supervising Mike , doling it into rough brown crockery bowls .","Aunt/Aunt/NNP Bess/Bess/NNP stood/stand/VBD by/by/IN the/the/DT stove/stove/NN ,/,/, supervising/supervise/VBG Mike/Mike/NNP ,/,/, doling/dole/VBG it/it/PRP into/into/IN rough/rough/JJ brown/brown/JJ crockery/crockery/NN bowls/bowl/VBZ ././. ","ROOT (ROOT-0, stood-3) compound (Bess-2, Aunt-1) nsubj (stood-3, Bess-2) case (stove-6, by-4) det (stove-6, the-5) nmod:by (stood-3, stove-6) punct (stood-3, ,-7) xcomp (stood-3, supervising-8) dobj (supervising-8, Mike-9) punct (stood-3, ,-10) xcomp (stood-3, doling-11) dobj (doling-11, it-12) case (crockery-16, into-13) amod (crockery-16, rough-14) amod (crockery-16, brown-15) nmod:into (doling-11, crockery-16) dep (crockery-16, bowls-17) punct (stood-3, .-18) ",crockery,16,"case (crockery-16, into-13) amod (crockery-16, rough-14) amod (crockery-16, brown-15) nmod:into (doling-11, crockery-16) dep (crockery-16, bowls-17) ",doling it into rough brown crockery bowls .,NN,[],,,,,[],[],[],,"[('into', 'doling', 11)]",['into'],[],['doling'],[],[],[],[],[],[],[],"['rough', 'brown']","[0.6425, 0.03166666666666666]","[0.048208333333333325, 0.0275]","[0.03, 0.0175]","[0.02, 0.015]","[0.0475, 0.02]","[0.0375, 0.015]","[0.018333333333333333, 0.6565000000000001]","[0.0275, 0.025]","[0.0125, 0.051]","[0.03241666666666667, 0.04]","[0.046875, 0.03875]","[0.035, 0.060833333333333336]","[0.0016666666666666666, 0.00125]",[],[],[],['into'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,,,,
What happened to the hundred dollars I had in the crockery on the window sill next to the pot of fresh rosemary ?,What/what/WP happened/happen/VBD to/to/TO the/the/DT hundred/hundred/CD dollars/dollar/NNS I/I/PRP had/have/VBD in/in/IN the/the/DT crockery/crockery/NN on/on/IN the/the/DT window/window/NN sill/sill/NN next/next/JJ to/to/TO the/the/DT pot/pot/NN of/of/IN fresh/fresh/JJ rosemary/rosemary/NN ?/?/. ,"ROOT (ROOT-0, happened-2) nsubj (happened-2, What-1) case (dollars-6, to-3) det (dollars-6, the-4) nummod (dollars-6, hundred-5) nmod:to (happened-2, dollars-6) nsubj (had-8, I-7) acl:relcl (dollars-6, had-8) case (crockery-11, in-9) det (crockery-11, the-10) nmod:in (had-8, crockery-11) case (sill-15, on-12) det (sill-15, the-13) compound (sill-15, window-14) nmod:on (crockery-11, sill-15) case (pot-19, next-16) mwe (next-16, to-17) det (pot-19, the-18) nmod:next_to (sill-15, pot-19) case (rosemary-22, of-20) amod (rosemary-22, fresh-21) nmod:of (pot-19, rosemary-22) punct (happened-2, ?-23) ",crockery,11,"case (crockery-11, in-9) det (crockery-11, the-10) nmod:in (had-8, crockery-11) nmod:on (crockery-11, sill-15) ",dollars I had in the crockery on the window sill next,NN,[],,,,,[],[],[],,"[('in', 'had', 8), ('on', 'sill', 15)]","['in', 'on']",['sill'],['had'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Marianne 's head rolled on her shoulders like crockery .,Marianne/Marianne/NNP 's/'s/POS head/head/NN rolled/roll/VBD on/on/IN her/she/PRP$ shoulders/shoulder/NNS like/like/IN crockery/crockery/NN ././. ,"ROOT (ROOT-0, rolled-4) nmod:poss (head-3, Marianne-1) case (Marianne-1, 's-2) nsubj (rolled-4, head-3) case (shoulders-7, on-5) nmod:poss (shoulders-7, her-6) nmod:on (rolled-4, shoulders-7) case (crockery-9, like-8) nmod:like (rolled-4, crockery-9) punct (rolled-4, .-10) ",crockery,9,"case (crockery-9, like-8) nmod:like (rolled-4, crockery-9) ",rolled on her shoulders like crockery .,NN,[],,,,,[],[],[],,"[('like', 'rolled', 4)]",['like'],[],['rolled'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['like'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
"That 's what I am thinking this morning , just a few weeks after our convertible ride , trying to keep my thoughts as abstract as possible , walking from the parking garage to the hospital , feeling sorry for Howie , because his white blood cell count has begun to sink alarmingly , sorry for myself because I am so little up for this ; and also sorry for the passengers of the USAir plane that crashed , for the orchid Howie sent me for my birthday that I threw out prematurely at the first signs of yellowing , for the moving men who gathered up what they could from a big box containing Howie 's pans and spine-bent books and broken crockery .","That/that/DT 's/be/VBZ what/what/WP I/I/PRP am/be/VBP thinking/think/VBG this/this/DT morning/morning/NN ,/,/, just/just/RB a/a/DT few/few/JJ weeks/week/NNS after/after/IN our/we/PRP$ convertible/convertible/JJ ride/ride/NN ,/,/, trying/try/VBG to/to/TO keep/keep/VB my/my/PRP$ thoughts/thought/NNS as/as/IN abstract/abstract/JJ as/as/IN possible/possible/JJ ,/,/, walking/walk/VBG from/from/IN the/the/DT parking/parking/NN garage/garage/NN to/to/TO the/the/DT hospital/hospital/NN ,/,/, feeling/feel/VBG sorry/sorry/JJ for/for/IN Howie/Howie/NNP ,/,/, because/because/IN his/he/PRP$ white/white/JJ blood/blood/NN cell/cell/NN count/count/NN has/have/VBZ begun/begin/VBN to/to/TO sink/sink/VB alarmingly/alarmingly/RB ,/,/, sorry/sorry/JJ for/for/IN myself/myself/PRP because/because/IN I/I/PRP am/be/VBP so/so/RB little/little/JJ up/up/RP for/for/IN this/this/DT ;/;/: and/and/CC also/also/RB sorry/sorry/JJ for/for/IN the/the/DT passengers/passenger/NNS of/of/IN the/the/DT USAir/USAir/NNP plane/plane/NN that/that/WDT crashed/crash/VBD ,/,/, for/for/IN the/the/DT orchid/orchid/JJ Howie/Howie/NNP sent/send/VBD me/I/PRP for/for/IN my/my/PRP$ birthday/birthday/NN that/that/IN I/I/PRP threw/throw/VBD out/out/RP prematurely/prematurely/RB at/at/IN the/the/DT first/first/JJ signs/sign/NNS of/of/IN yellowing/yellowing/JJ ,/,/, for/for/IN the/the/DT moving/move/VBG men/man/NNS who/who/WP gathered/gather/VBD up/up/RP what/what/WP they/they/PRP could/could/MD from/from/IN a/a/DT big/big/JJ box/box/NN containing/contain/VBG Howie/Howie/NNP 's/'s/POS pans/pan/NNS and/and/CC spine-bent/spine-bent/JJ books/book/NNS and/and/CC broken/broken/JJ crockery/crockery/NN ././. ","ROOT (ROOT-0, 's-2) nsubj ('s-2, That-1) dobj (thinking-6, what-3) nsubj (thinking-6, I-4) aux (thinking-6, am-5) ccomp ('s-2, thinking-6) det (morning-8, this-7) dobj (thinking-6, morning-8) punct (morning-8, ,-9) advmod (morning-8, just-10) det (weeks-13, a-11) amod (weeks-13, few-12) dep (morning-8, weeks-13) case (ride-17, after-14) nmod:poss (ride-17, our-15) amod (ride-17, convertible-16) nmod:after (begun-50, ride-17) punct (begun-50, ,-18) csubj (begun-50, trying-19) csubj (sorry-69, trying-19) mark (keep-21, to-20) xcomp (trying-19, keep-21) nmod:poss (thoughts-23, my-22) dobj (keep-21, thoughts-23) case (abstract-25, as-24) advcl:as (keep-21, abstract-25) case (possible-27, as-26) advcl:as (abstract-25, possible-27) punct (trying-19, ,-28) dep (trying-19, walking-29) case (garage-33, from-30) det (garage-33, the-31) compound (garage-33, parking-32) nmod:from (walking-29, garage-33) case (hospital-36, to-34) det (hospital-36, the-35) nmod:to (walking-29, hospital-36) punct (trying-19, ,-37) dep (trying-19, feeling-38) xcomp (feeling-38, sorry-39) case (Howie-41, for-40) advcl:for (sorry-39, Howie-41) punct (Howie-41, ,-42) case (blood-46, because-43) nmod:poss (blood-46, his-44) amod (blood-46, white-45) nmod:because (Howie-41, blood-46) compound (count-48, cell-47) dobj (trying-19, count-48) nsubj:xsubj (keep-21, count-48) aux (begun-50, has-49) acl:relcl (morning-8, begun-50) mark (sink-52, to-51) xcomp (begun-50, sink-52) advmod (sink-52, alarmingly-53) punct (begun-50, ,-54) dep (begun-50, sorry-55) case (myself-57, for-56) nmod:for (sorry-55, myself-57) mark (little-62, because-58) nsubj (little-62, I-59) cop (little-62, am-60) advmod (little-62, so-61) advcl:because (begun-50, little-62) dep (this-65, up-63) case (this-65, for-64) advcl:for (little-62, this-65) punct (begun-50, ;-66) cc (begun-50, and-67) advmod (sorry-69, also-68) acl:relcl (morning-8, sorry-69) conj:and (begun-50, sorry-69) case (passengers-72, for-70) det (passengers-72, the-71) nmod:for (sorry-69, passengers-72) nsubj (crashed-78, passengers-72) case (plane-76, of-73) det (plane-76, the-74) compound (plane-76, USAir-75) nmod:of (passengers-72, plane-76) ref (passengers-72, that-77) acl:relcl (passengers-72, crashed-78) punct (crashed-78, ,-79) mark (sent-84, for-80) det (Howie-83, the-81) amod (Howie-83, orchid-82) nsubj (sent-84, Howie-83) advcl:for (crashed-78, sent-84) dobj (sent-84, me-85) case (birthday-88, for-86) nmod:poss (birthday-88, my-87) nmod:for (sent-84, birthday-88) mark (threw-91, that-89) nsubj (threw-91, I-90) ccomp (sent-84, threw-91) compound:prt (threw-91, out-92) advmod (threw-91, prematurely-93) case (signs-97, at-94) det (signs-97, the-95) amod (signs-97, first-96) nmod:at (threw-91, signs-97) case (yellowing-99, of-98) acl:of (signs-97, yellowing-99) punct (crashed-78, ,-100) case (men-104, for-101) det (men-104, the-102) amod (men-104, moving-103) nmod:for (crashed-78, men-104) nsubj (gathered-106, men-104) ref (men-104, who-105) acl:relcl (men-104, gathered-106) compound:prt (gathered-106, up-107) dobj (could-110, what-108) nsubj (could-110, they-109) ccomp (gathered-106, could-110) case (box-114, from-111) det (box-114, a-112) amod (box-114, big-113) nmod:from (morning-8, box-114) acl (box-114, containing-115) nmod:poss (pans-118, Howie-116) case (Howie-116, 's-117) dobj (containing-115, pans-118) cc (pans-118, and-119) amod (books-121, spine-bent-120) dobj (containing-115, books-121) conj:and (pans-118, books-121) cc (books-121, and-122) amod (crockery-124, broken-123) conj:and (pans-118, crockery-124) conj:and (books-121, crockery-124) punct ('s-2, .-125) ",crockery,124,"amod (crockery-124, broken-123) conj:and (pans-118, crockery-124) conj:and (books-121, crockery-124) ",and spine-bent books and broken crockery .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'pans', 118), ('and', 'books', 121)]","['and', 'and']","[pans-118, books-121]",[],[],['broken'],[0.0],[0.01],[0.0],[0.0],[0.445488095238095],[0.0075],[0.009583333333333334],[0.0075],[0.0025],[0.025],[0.4843035714285716],[0.0075],[0.000625],[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"Guthrie brought two thick crockery plates of steaming eggs and buttered toast to the table and set them down and the boys spread jelly on the toast and began to eat at once , automatically , chewing , leaning forward over their plates .","Guthrie/Guthrie/NNP brought/bring/VBD two/two/CD thick/thick/JJ crockery/crockery/NN plates/plate/NNS of/of/IN steaming/steam/VBG eggs/egg/NNS and/and/CC buttered/buttered/JJ toast/toast/NN to/to/TO the/the/DT table/table/NN and/and/CC set/set/VBD them/they/PRP down/down/RP and/and/CC the/the/DT boys/boy/NNS spread/spread/VBN jelly/jelly/RB on/on/IN the/the/DT toast/toast/NN and/and/CC began/begin/VBD to/to/TO eat/eat/VB at/at/IN once/once/RB ,/,/, automatically/automatically/RB ,/,/, chewing/chew/VBG ,/,/, leaning/lean/VBG forward/forward/RB over/over/IN their/they/PRP$ plates/plate/NNS ././. ","ROOT (ROOT-0, brought-2) nsubj (brought-2, Guthrie-1) nsubj (set-17, Guthrie-1) nummod (plates-6, two-3) amod (plates-6, thick-4) compound (plates-6, crockery-5) dobj (brought-2, plates-6) mark (steaming-8, of-7) acl:of (plates-6, steaming-8) dobj (steaming-8, eggs-9) cc (eggs-9, and-10) amod (toast-12, buttered-11) dobj (steaming-8, toast-12) conj:and (eggs-9, toast-12) case (table-15, to-13) det (table-15, the-14) nmod:to (steaming-8, table-15) cc (brought-2, and-16) conj:and (brought-2, set-17) dobj (set-17, them-18) compound:prt (set-17, down-19) cc (brought-2, and-20) det (boys-22, the-21) nsubj (spread-23, boys-22) nsubj (began-29, boys-22) nsubj:xsubj (eat-31, boys-22) conj:and (brought-2, spread-23) advmod (spread-23, jelly-24) case (toast-27, on-25) det (toast-27, the-26) nmod:on (spread-23, toast-27) cc (spread-23, and-28) conj:and (brought-2, began-29) conj:and (spread-23, began-29) mark (eat-31, to-30) xcomp (began-29, eat-31) case (once-33, at-32) advmod (eat-31, once-33) punct (eat-31, ,-34) advmod (eat-31, automatically-35) punct (eat-31, ,-36) ccomp (eat-31, chewing-37) punct (chewing-37, ,-38) dep (chewing-37, leaning-39) advmod (leaning-39, forward-40) case (plates-43, over-41) nmod:poss (plates-43, their-42) nmod:over (leaning-39, plates-43) punct (brought-2, .-44) ",crockery,5,"compound (plates-6, crockery-5) ",Guthrie brought two thick crockery plates of steaming eggs and,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['plates'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,,,,
The crockery on the boy 's tray glistened with condensation .,The/the/DT crockery/crockery/NN on/on/IN the/the/DT boy/boy/NN 's/'s/POS tray/tray/NN glistened/glisten/VBN with/with/IN condensation/condensation/NN ././. ,"ROOT (ROOT-0, glistened-8) det (crockery-2, The-1) nsubj (glistened-8, crockery-2) case (tray-7, on-3) det (boy-5, the-4) nmod:poss (tray-7, boy-5) case (boy-5, 's-6) nmod:on (crockery-2, tray-7) case (condensation-10, with-9) nmod:with (glistened-8, condensation-10) punct (glistened-8, .-11) ",crockery,2,"det (crockery-2, The-1) nsubj (glistened-8, crockery-2) nmod:on (crockery-2, tray-7) ",The crockery on the boy 's tray,NN,[],glistened-8,glisten,VBN,subject,[],[],[],,"[('on', 'tray', 7)]",['on'],['tray'],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Likewise the proposed Motor Pool Improvement , on account of a shard of Colonial crockery .","Likewise/likewise/RB the/the/DT proposed/propose/VBN Motor/Motor/NNP Pool/Pool/NNP Improvement/Improvement/NNP ,/,/, on/on/IN account/account/NN of/of/IN a/a/DT shard/shard/NN of/of/IN Colonial/Colonial/NNP crockery/crockery/NN ././. ","ROOT (ROOT-0, proposed-3) advmod (the-2, Likewise-1) nsubj (proposed-3, the-2) compound (Improvement-6, Motor-4) compound (Improvement-6, Pool-5) dobj (proposed-3, Improvement-6) punct (proposed-3, ,-7) case (shard-12, on-8) mwe (on-8, account-9) mwe (on-8, of-10) det (shard-12, a-11) nmod:on_account_of (proposed-3, shard-12) case (crockery-15, of-13) compound (crockery-15, Colonial-14) nmod:of (shard-12, crockery-15) punct (proposed-3, .-16) ",crockery,15,"case (crockery-15, of-13) compound (crockery-15, Colonial-14) nmod:of (shard-12, crockery-15) ",of a shard of Colonial crockery .,NN,[],,,,,[],[],[],,"[('of', 'shard', 12)]",['of'],[],['shard'],[],[],[],[],[],[],['Colonial'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Julianne seemed to fall into a trance then , and Morse soon followed , lulled by the clink of crockery and the voices all around , the soft scratching of the crayon .","Julianne/Julianne/NNP seemed/seem/VBD to/to/TO fall/fall/VB into/into/IN a/a/DT trance/trance/NN then/then/RB ,/,/, and/and/CC Morse/Morse/NNP soon/soon/RB followed/follow/VBD ,/,/, lulled/lull/VBN by/by/IN the/the/DT clink/clink/NN of/of/IN crockery/crockery/NN and/and/CC the/the/DT voices/voice/NNS all/all/DT around/around/RB ,/,/, the/the/DT soft/soft/JJ scratching/scratch/VBG of/of/IN the/the/DT crayon/crayon/NN ././. ","ROOT (ROOT-0, seemed-2) nsubj (seemed-2, Julianne-1) nsubj:xsubj (fall-4, Julianne-1) mark (fall-4, to-3) xcomp (seemed-2, fall-4) case (trance-7, into-5) det (trance-7, a-6) nmod:into (fall-4, trance-7) advmod (fall-4, then-8) punct (seemed-2, ,-9) cc (seemed-2, and-10) nsubj (followed-13, Morse-11) advmod (followed-13, soon-12) conj:and (seemed-2, followed-13) punct (followed-13, ,-14) dep (followed-13, lulled-15) case (clink-18, by-16) det (clink-18, the-17) nmod:by (lulled-15, clink-18) case (crockery-20, of-19) nmod:of (clink-18, crockery-20) cc (crockery-20, and-21) det (voices-23, the-22) nmod:of (clink-18, voices-23) conj:and (crockery-20, voices-23) dep (around-25, all-24) advmod (lulled-15, around-25) punct (followed-13, ,-26) det (soft-28, the-27) xcomp (followed-13, soft-28) acl (soft-28, scratching-29) case (crayon-32, of-30) det (crayon-32, the-31) nmod:of (scratching-29, crayon-32) punct (seemed-2, .-33) ",crockery,20,"case (crockery-20, of-19) nmod:of (clink-18, crockery-20) cc (crockery-20, and-21) conj:and (crockery-20, voices-23) ",lulled by the clink of crockery and the voices all around,NN,[],,,,,[],[],[],,"[('of', 'clink', 18)]",['of'],[],['clink'],[],[],"[('and', 'voices', 23)]",['and'],[voices-23],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2005.txt_2.csv,0,0,0,0,unknown,,,,
