Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Plan on a long flight over , great food and luggage weight restrictions .","Plan/plan/NN on/on/IN a/a/DT long/long/JJ flight/flight/NN over/over/IN ,/,/, great/great/JJ food/food/NN and/and/CC luggage/luggage/NN weight/weight/NN restrictions/restriction/NNS ././. ","ROOT (ROOT-0, Plan-1) case (flight-5, on-2) det (flight-5, a-3) amod (flight-5, long-4) nmod:on (Plan-1, flight-5) case (food-9, over-6) punct (food-9, ,-7) amod (food-9, great-8) nmod:over (Plan-1, food-9) cc (food-9, and-10) compound (restrictions-13, luggage-11) compound (restrictions-13, weight-12) nmod:over (Plan-1, restrictions-13) conj:and (food-9, restrictions-13) punct (Plan-1, .-14) ",luggage,11,"compound (restrictions-13, luggage-11) ","over , great food and luggage weight restrictions .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['restrictions'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1999.txt_4.csv,0,0,0,0,unknown,,,,
"To put that in perspective , a person is about 1,800 times more likely to get to his destination safely than his luggage is .","To/to/TO put/put/VB that/that/DT in/in/IN perspective/perspective/NN ,/,/, a/a/DT person/person/NN is/be/VBZ about/about/IN 1,800/1,800/CD times/time/NNS more/more/RBR likely/likely/JJ to/to/TO get/get/VB to/to/TO his/he/PRP$ destination/destination/NN safely/safely/RB than/than/IN his/he/PRP$ luggage/luggage/NN is/be/VBZ ././. ","ROOT (ROOT-0, likely-14) mark (put-2, To-1) advcl:to (likely-14, put-2) dobj (put-2, that-3) case (perspective-5, in-4) nmod:in (that-3, perspective-5) punct (likely-14, ,-6) det (person-8, a-7) nsubj (likely-14, person-8) nsubj:xsubj (get-16, person-8) cop (likely-14, is-9) case (times-12, about-10) nummod (times-12, 1,800-11) advmod (likely-14, times-12) advmod (likely-14, more-13) mark (get-16, to-15) xcomp (likely-14, get-16) case (destination-19, to-17) nmod:poss (destination-19, his-18) nmod:to (get-16, destination-19) advmod (get-16, safely-20) mark (is-24, than-21) nmod:poss (luggage-23, his-22) nsubj (is-24, luggage-23) ccomp (likely-14, is-24) punct (likely-14, .-25) ",luggage,23,"nmod:poss (luggage-23, his-22) nsubj (is-24, luggage-23) ",his destination safely than his luggage is .,NN,[],is-24,be,VBZ,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['his'],[],[],[],[],[],[],[],[],than,singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2004.txt_3.csv,0,0,0,0,unknown,,,,
"Further understanding on how and why species become established can lead to improved prediction on which species have the potential to become invasive ; improved understanding of lag times between first introduction and establishment of invasive alien species ; and better methods for excluding or removing alien species from traded goods , packaging material , ballast water , personal luggage , and other methods of transport .","Further/further/JJ understanding/understanding/NN on/on/IN how/how/WRB and/and/CC why/why/WRB species/species/NNS become/become/VBP established/establish/VBN can/can/MD lead/lead/VB to/to/TO improved/improve/VBN prediction/prediction/NN on/on/IN which/which/WDT species/species/NNS have/have/VBP the/the/DT potential/potential/JJ to/to/TO become/become/VB invasive/invasive/JJ ;/;/: improved/improve/VBN understanding/understanding/NN of/of/IN lag/lag/NN times/time/NNS between/between/IN first/first/JJ introduction/introduction/NN and/and/CC establishment/establishment/NN of/of/IN invasive/invasive/JJ alien/alien/JJ species/species/NNS ;/;/: and/and/CC better/better/JJR methods/method/NNS for/for/IN excluding/exclude/VBG or/or/CC removing/remove/VBG alien/alien/JJ species/species/NNS from/from/IN traded/trade/VBN goods/goods/NNS ,/,/, packaging/packaging/NN material/material/NN ,/,/, ballast/ballast/NN water/water/NN ,/,/, personal/personal/JJ luggage/luggage/NN ,/,/, and/and/CC other/other/JJ methods/method/NNS of/of/IN transport/transport/NN ././. ","ROOT (ROOT-0, lead-11) amod (understanding-2, Further-1) nsubj (lead-11, understanding-2) mark (become-8, on-3) advmod (become-8, how-4) cc (how-4, and-5) dep (how-4, why-6) nsubj (become-8, species-7) acl:on (understanding-2, become-8) xcomp (become-8, established-9) aux (lead-11, can-10) case (prediction-14, to-12) amod (prediction-14, improved-13) nmod:to (lead-11, prediction-14) mark (have-18, on-15) det (species-17, which-16) nsubj (have-18, species-17) acl:on (prediction-14, have-18) det (potential-20, the-19) dobj (have-18, potential-20) mark (become-22, to-21) acl:to (potential-20, become-22) xcomp (become-22, invasive-23) punct (potential-20, ;-24) amod (understanding-26, improved-25) dobj (have-18, understanding-26) conj:and (potential-20, understanding-26) case (times-29, of-27) compound (times-29, lag-28) nmod:of (understanding-26, times-29) case (introduction-32, between-30) amod (introduction-32, first-31) nmod:between (understanding-26, introduction-32) cc (introduction-32, and-33) nmod:between (understanding-26, establishment-34) conj:and (introduction-32, establishment-34) case (species-38, of-35) amod (species-38, invasive-36) amod (species-38, alien-37) nmod:of (understanding-26, species-38) punct (potential-20, ;-39) cc (potential-20, and-40) amod (methods-42, better-41) dobj (have-18, methods-42) conj:and (potential-20, methods-42) mark (excluding-44, for-43) acl:for (methods-42, excluding-44) cc (excluding-44, or-45) acl:for (methods-42, removing-46) conj:or (excluding-44, removing-46) amod (species-48, alien-47) dobj (excluding-44, species-48) case (goods-51, from-49) amod (goods-51, traded-50) nmod:from (species-48, goods-51) punct (methods-42, ,-52) compound (material-54, packaging-53) conj:and (potential-20, material-54) conj:and (methods-42, material-54) punct (methods-42, ,-55) compound (water-57, ballast-56) conj:and (potential-20, water-57) conj:and (methods-42, water-57) punct (water-57, ,-58) amod (luggage-60, personal-59) appos (water-57, luggage-60) punct (methods-42, ,-61) cc (methods-42, and-62) amod (methods-64, other-63) conj:and (potential-20, methods-64) conj:and (methods-42, methods-64) case (transport-66, of-65) nmod:of (methods-64, transport-66) punct (lead-11, .-67) ",luggage,60,"amod (luggage-60, personal-59) appos (water-57, luggage-60) ",", ballast water , personal luggage , and other methods of",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['personal'],[0.0275],[0.04533333333333332],[0.0225],[0.0225],[0.11320833333333334],[0.065],[0.026041666666666664],[0.10116666666666667],[0.235],[0.093125],[0.075],[0.16654166666666664],[0.007083333333333333],[],[],[],[],[],"['modifier', 'water']",['water'],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2004.txt_3.csv,0,0,0,0,unknown,,,,
"She left with her seed collections in her luggage , and with little hope or returning .","She/she/PRP left/leave/VBD with/with/IN her/she/PRP$ seed/seed/NN collections/collection/NNS in/in/IN her/she/PRP$ luggage/luggage/NN ,/,/, and/and/CC with/with/IN little/little/JJ hope/hope/NN or/or/CC returning/return/VBG ././. ","ROOT (ROOT-0, left-2) nsubj (left-2, She-1) nsubj (left-2, She-1) conj:and (left-2, left-2) case (collections-6, with-3) nmod:poss (collections-6, her-4) compound (collections-6, seed-5) nmod:with (left-2, collections-6) case (luggage-9, in-7) nmod:poss (luggage-9, her-8) nmod:in (left-2, luggage-9) punct (luggage-9, ,-10) cc (left-2, and-11) case (hope-14, with-12) amod (hope-14, little-13) nmod:with (left-2, hope-14) cc (hope-14, or-15) nmod:with (left-2, returning-16) conj:or (hope-14, returning-16) punct (left-2, .-17) ",luggage,9,"case (luggage-9, in-7) nmod:poss (luggage-9, her-8) nmod:in (left-2, luggage-9) punct (luggage-9, ,-10) ","her seed collections in her luggage , and with little hope",NN,[],,,,,[],[],[],,"[('in', 'left', 2)]",['in'],[],['left'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['her'],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2004.txt_3.csv,0,0,0,0,unknown,,,,
Reid was traveling alone without any checked luggage.,Reid/Reid/NNP was/be/VBD traveling/travel/VBG alone/alone/RB without/without/IN any/any/DT checked/check/VBN luggage/luggage/NN ././. ,"ROOT (ROOT-0, traveling-3) nsubj (traveling-3, Reid-1) aux (traveling-3, was-2) advmod (traveling-3, alone-4) case (luggage-8, without-5) det (luggage-8, any-6) amod (luggage-8, checked-7) nmod:without (traveling-3, luggage-8) punct (traveling-3, .-9) ",luggage,8,"case (luggage-8, without-5) det (luggage-8, any-6) amod (luggage-8, checked-7) nmod:without (traveling-3, luggage-8) ",traveling alone without any checked luggage.,NN,[],,,,,[],[],[],,"[('without', 'traveling', 3)]",['without'],[],['traveling'],['any'],['quantifier'],[],[],[],[],[],['checked'],[0.0725],[0.075],[0.206875],[0.065],[0.08],[0.035],[0.08270833333333334],[0.0775],[0.02],[0.045],[0.10666666666666666],[0.10625],[0.0275],[],[],[],['without'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2004.txt_3.csv,0,0,0,0,unknown,any,non-Denumerator,non quantificational,
"Airport security agents should look for signs such as a passenger who is carrying a new passport , has very little luggage , buys a one-way ticket , and pays cash for that ticket .","Airport/airport/NN security/security/NN agents/agent/NNS should/should/MD look/look/VB for/for/IN signs/sign/NNS such/such/JJ as/as/IN a/a/DT passenger/passenger/NN who/who/WP is/be/VBZ carrying/carry/VBG a/a/DT new/new/JJ passport/passport/NN ,/,/, has/have/VBZ very/very/RB little/little/JJ luggage/luggage/NN ,/,/, buys/buy/VBZ a/a/DT one-way/one-way/JJ ticket/ticket/NN ,/,/, and/and/CC pays/pay/VBZ cash/cash/NN for/for/IN that/that/DT ticket/ticket/NN ././. ","ROOT (ROOT-0, look-5) compound (agents-3, Airport-1) compound (agents-3, security-2) nsubj (look-5, agents-3) aux (look-5, should-4) case (signs-7, for-6) nmod:for (look-5, signs-7) case (passenger-11, such-8) mwe (such-8, as-9) det (passenger-11, a-10) nmod:such_as (signs-7, passenger-11) nsubj (carrying-14, passenger-11) nsubj (has-19, passenger-11) nsubj (buys-24, passenger-11) nsubj (pays-30, passenger-11) ref (passenger-11, who-12) aux (carrying-14, is-13) acl:relcl (passenger-11, carrying-14) det (passport-17, a-15) amod (passport-17, new-16) dobj (carrying-14, passport-17) punct (carrying-14, ,-18) acl:relcl (passenger-11, has-19) conj:and (carrying-14, has-19) advmod (little-21, very-20) amod (luggage-22, little-21) dobj (has-19, luggage-22) punct (carrying-14, ,-23) acl:relcl (passenger-11, buys-24) conj:and (carrying-14, buys-24) det (ticket-27, a-25) amod (ticket-27, one-way-26) dobj (buys-24, ticket-27) punct (carrying-14, ,-28) cc (carrying-14, and-29) acl:relcl (passenger-11, pays-30) conj:and (carrying-14, pays-30) dobj (pays-30, cash-31) case (ticket-34, for-32) det (ticket-34, that-33) nmod:for (pays-30, ticket-34) punct (look-5, .-35) ",luggage,22,"amod (luggage-22, little-21) dobj (has-19, luggage-22) ","passport , has very little luggage , buys a one-way ticket",NN,[],has-19,have,VBZ,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['little'],[0.025],[0.0125],[0.0125],[0.0],[0.025],[0.0125],[0.03507738095238094],[0.6725],[0.034583333333333334],[0.08833333333333333],[0.03250595238095237],[0.0475],[0.002],[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2004.txt_3.csv,0,0,0,0,unknown,,,,
The drug runners hope that carrying children through airport customs makes them appear to be a legitimate tourist family and lessens the chances that their luggage will be thoroughly searched by customs agents .,The/the/DT drug/drug/NN runners/runner/NNS hope/hope/VBP that/that/IN carrying/carry/VBG children/child/NNS through/through/IN airport/airport/NN customs/custom/NNS makes/make/VBZ them/they/PRP appear/appear/VB to/to/TO be/be/VB a/a/DT legitimate/legitimate/JJ tourist/tourist/NN family/family/NN and/and/CC lessens/lessen/VBZ the/the/DT chances/chance/NNS that/that/IN their/they/PRP$ luggage/luggage/NN will/will/MD be/be/VB thoroughly/thoroughly/RB searched/search/VBN by/by/IN customs/custom/NNS agents/agent/NNS ././. ,"ROOT (ROOT-0, hope-4) det (runners-3, The-1) compound (runners-3, drug-2) nsubj (hope-4, runners-3) mark (makes-11, that-5) csubj (makes-11, carrying-6) csubj (lessens-21, carrying-6) dobj (carrying-6, children-7) case (customs-10, through-8) compound (customs-10, airport-9) nmod:through (carrying-6, customs-10) ccomp (hope-4, makes-11) nsubj (appear-13, them-12) nsubj:xsubj (family-19, them-12) ccomp (makes-11, appear-13) mark (family-19, to-14) cop (family-19, be-15) det (family-19, a-16) amod (family-19, legitimate-17) compound (family-19, tourist-18) xcomp (appear-13, family-19) cc (makes-11, and-20) ccomp (hope-4, lessens-21) conj:and (makes-11, lessens-21) det (chances-23, the-22) dobj (lessens-21, chances-23) mark (searched-30, that-24) nmod:poss (luggage-26, their-25) nsubjpass (searched-30, luggage-26) aux (searched-30, will-27) auxpass (searched-30, be-28) advmod (searched-30, thoroughly-29) ccomp (lessens-21, searched-30) case (agents-33, by-31) compound (agents-33, customs-32) nmod:agent (searched-30, agents-33) punct (hope-4, .-34) ",luggage,26,"nmod:poss (luggage-26, their-25) nsubjpass (searched-30, luggage-26) ",lessens the chances that their luggage will be thoroughly searched by,NN,[],searched-30,search,VBN,passive,['thoroughly'],[],['will'],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],[],[],[],[],[],will,that,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2005.txt_1.csv,0,0,0,0,unknown,,,,
"Their luggage is heavier than average , weighed down with books and papers .","Their/they/PRP$ luggage/luggage/NN is/be/VBZ heavier/heavier/JJR than/than/IN average/average/NN ,/,/, weighed/weigh/VBD down/down/RP with/with/IN books/book/NNS and/and/CC papers/papers/NNS ././. ","ROOT (ROOT-0, heavier-4) nmod:poss (luggage-2, Their-1) nsubj (heavier-4, luggage-2) cop (heavier-4, is-3) case (average-6, than-5) nmod:than (heavier-4, average-6) punct (heavier-4, ,-7) ccomp (heavier-4, weighed-8) compound:prt (weighed-8, down-9) case (books-11, with-10) nmod:with (weighed-8, books-11) cc (books-11, and-12) nmod:with (weighed-8, papers-13) conj:and (books-11, papers-13) punct (heavier-4, .-14) ",luggage,2,"nmod:poss (luggage-2, Their-1) nsubj (heavier-4, luggage-2) ","Their luggage is heavier than average ,",NN,[],is-3,,VBZ,CopSubject,[],[],[],JJR,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['Their'],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2005.txt_3.csv,0,0,0,0,unknown,,,,
"I commented once to a Zambian man that I was surprised and disturbed to see a largely pregnant woman walking along the road with a small baby on her back and another child clutching her right hand , carrying on her head one piece of luggage and in her left hand another , while her husband walked leisurely behind her carrying only a walking stick .","I/I/PRP commented/comment/VBD once/once/RB to/to/TO a/a/DT Zambian/zambian/JJ man/man/NN that/that/IN I/I/PRP was/be/VBD surprised/surprised/JJ and/and/CC disturbed/disturbed/JJ to/to/TO see/see/VB a/a/DT largely/largely/RB pregnant/pregnant/JJ woman/woman/NN walking/walk/VBG along/along/IN the/the/DT road/road/NN with/with/IN a/a/DT small/small/JJ baby/baby/NN on/on/IN her/she/PRP$ back/back/NN and/and/CC another/another/DT child/child/NN clutching/clutch/VBG her/she/PRP$ right/right/JJ hand/hand/NN ,/,/, carrying/carry/VBG on/on/IN her/she/PRP$ head/head/NN one/one/CD piece/piece/NN of/of/IN luggage/luggage/NN and/and/CC in/in/IN her/she/PRP$ left/left/JJ hand/hand/NN another/another/DT ,/,/, while/while/IN her/she/PRP$ husband/husband/NN walked/walk/VBD leisurely/leisurely/JJ behind/behind/IN her/she/PRP$ carrying/carry/VBG only/only/RB a/a/DT walking/walk/VBG stick/stick/NN ././. ","ROOT (ROOT-0, commented-2) nsubj (commented-2, I-1) advmod (commented-2, once-3) case (man-7, to-4) det (man-7, a-5) amod (man-7, Zambian-6) nmod:to (commented-2, man-7) mark (surprised-11, that-8) nsubj (surprised-11, I-9) nsubj (disturbed-13, I-9) nsubj:xsubj (see-15, I-9) cop (surprised-11, was-10) ccomp (commented-2, surprised-11) cc (surprised-11, and-12) ccomp (commented-2, disturbed-13) conj:and (surprised-11, disturbed-13) mark (see-15, to-14) xcomp (surprised-11, see-15) det (woman-19, a-16) advmod (pregnant-18, largely-17) amod (woman-19, pregnant-18) dobj (see-15, woman-19) acl (woman-19, walking-20) case (road-23, along-21) det (road-23, the-22) nmod:along (walking-20, road-23) case (baby-27, with-24) det (baby-27, a-25) amod (baby-27, small-26) nmod:with (road-23, baby-27) case (back-30, on-28) nmod:poss (back-30, her-29) nmod:on (baby-27, back-30) cc (road-23, and-31) det (child-33, another-32) nmod:along (walking-20, child-33) conj:and (road-23, child-33) dep (child-33, clutching-34) nmod:poss (hand-37, her-35) amod (hand-37, right-36) dobj (clutching-34, hand-37) punct (clutching-34, ,-38) dep (child-33, carrying-39) conj:and (clutching-34, carrying-39) case (piece-44, on-40) nmod:poss (piece-44, her-41) compound (piece-44, head-42) nummod (piece-44, one-43) nmod:on (carrying-39, piece-44) case (luggage-46, of-45) nmod:of (piece-44, luggage-46) cc (clutching-34, and-47) case (hand-51, in-48) nmod:poss (hand-51, her-49) amod (hand-51, left-50) nmod:in (another-52, hand-51) dep (child-33, another-52) conj:and (clutching-34, another-52) punct (another-52, ,-53) mark (walked-57, while-54) nmod:poss (husband-56, her-55) nsubj (walked-57, husband-56) acl:relcl (another-52, walked-57) advmod (walked-57, leisurely-58) case (her-60, behind-59) nmod:behind (leisurely-58, her-60) amod (her-60, carrying-61) advmod (walking-20, only-62) det (stick-65, a-63) amod (stick-65, walking-64) dep (surprised-11, stick-65) punct (commented-2, .-66) ",luggage,46,"case (luggage-46, of-45) nmod:of (piece-44, luggage-46) ",her head one piece of luggage and in her left hand,NN,[],,,,,[],[],[],,"[('of', 'piece', 44)]",['of'],[],['piece'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2006.txt_4.csv,0,0,0,0,unknown,,,,
"The fact that there had been no lions in this particular region for decades did not distract from the cultural imperative that men do not carry their wife 's luggage in public , let alone look after children.","The/the/DT fact/fact/NN that/that/IN there/there/EX had/have/VBD been/be/VBN no/no/DT lions/lion/NNS in/in/IN this/this/DT particular/particular/JJ region/region/NN for/for/IN decades/decade/NNS did/do/VBD not/not/RB distract/distract/VB from/from/IN the/the/DT cultural/cultural/JJ imperative/imperative/JJ that/that/IN men/man/NNS do/do/VBP not/not/RB carry/carry/VB their/they/PRP$ wife/wife/NN 's/'s/POS luggage/luggage/NN in/in/IN public/public/JJ ,/,/, let/let/VB alone/alone/RB look/look/VB after/after/IN children/child/NNS ././. ","ROOT (ROOT-0, distract-17) det (fact-2, The-1) nsubj (distract-17, fact-2) mark (lions-8, that-3) expl (lions-8, there-4) aux (lions-8, had-5) cop (lions-8, been-6) neg (lions-8, no-7) dep (fact-2, lions-8) case (region-12, in-9) det (region-12, this-10) amod (region-12, particular-11) nmod:in (lions-8, region-12) case (decades-14, for-13) nmod:for (region-12, decades-14) aux (distract-17, did-15) neg (distract-17, not-16) case (imperative-21, from-18) det (imperative-21, the-19) amod (imperative-21, cultural-20) nmod:from (distract-17, imperative-21) mark (carry-26, that-22) nsubj (carry-26, men-23) aux (carry-26, do-24) neg (carry-26, not-25) ccomp (distract-17, carry-26) nmod:poss (wife-28, their-27) nmod:poss (luggage-30, wife-28) case (wife-28, 's-29) dobj (carry-26, luggage-30) case (public-32, in-31) nmod:in (luggage-30, public-32) punct (carry-26, ,-33) advmod (carry-26, let-34) mwe (let-34, alone-35) dep (carry-26, look-36) case (children-38, after-37) nmod:after (look-36, children-38) punct (distract-17, .-39) ",luggage,30,"nmod:poss (luggage-30, wife-28) dobj (carry-26, luggage-30) nmod:in (luggage-30, public-32) ","not carry their wife 's luggage in public , let alone",NN,[],carry-26,carry,VB,object,['let'],['not'],['do'],,"[('in', 'public', 32)]",['in'],['public'],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['wife'],[],[],[],[],[],[],[],[],that,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2006.txt_4.csv,0,0,0,0,unknown,,,,
"Out of this experience she codirected and coproduced , with the South African Vuyile C. Voyiya , a 50-minute DVD , The Luggage is Still Labeled : Blackness in South African Art ( 2003 ) .","Out/out/IN of/of/IN this/this/DT experience/experience/NN she/she/PRP codirected/codirect/VBD and/and/CC coproduced/coproduce/VBD ,/,/, with/with/IN the/the/DT South/south/JJ African/african/JJ Vuyile/Vuyile/NNP C./C./NNP Voyiya/Voyiya/NNP ,/,/, a/a/DT 50-minute/50-minute/JJ DVD/dvd/NN ,/,/, The/the/DT Luggage/luggage/NN is/be/VBZ Still/still/RB Labeled/label/VBN :/:/: Blackness/blackness/NN in/in/IN South/south/JJ African/african/JJ Art/art/NN -LRB-/-lrb-/-LRB- 2003/2003/CD -RRB-/-rrb-/-RRB- ././. ","ROOT (ROOT-0, Labeled-26) case (experience-4, Out-1) mwe (Out-1, of-2) det (experience-4, this-3) nmod:out_of (codirected-6, experience-4) nsubj (codirected-6, she-5) nsubj (coproduced-8, she-5) ccomp (Labeled-26, codirected-6) cc (codirected-6, and-7) conj:and (codirected-6, coproduced-8) ccomp (Labeled-26, coproduced-8) punct (codirected-6, ,-9) case (Voyiya-16, with-10) det (Voyiya-16, the-11) amod (African-13, South-12) amod (Voyiya-16, African-13) compound (Voyiya-16, Vuyile-14) compound (Voyiya-16, C.-15) nmod:with (codirected-6, Voyiya-16) punct (Voyiya-16, ,-17) det (DVD-20, a-18) amod (DVD-20, 50-minute-19) appos (Voyiya-16, DVD-20) punct (Labeled-26, ,-21) det (Luggage-23, The-22) nsubjpass (Labeled-26, Luggage-23) auxpass (Labeled-26, is-24) advmod (Labeled-26, Still-25) punct (Labeled-26, :-27) dobj (Labeled-26, Blackness-28) case (Art-32, in-29) amod (African-31, South-30) amod (Art-32, African-31) nmod:in (Blackness-28, Art-32) punct (2003-34, (-33) appos (Art-32, 2003-34) punct (2003-34, )-35) punct (Labeled-26, .-36) ",luggage,23,"det (Luggage-23, The-22) nsubjpass (Labeled-26, Luggage-23) ","a 50-minute DVD , The Luggage is Still Labeled : Blackness",NN,[],Labeled-26,label,VBN,passive,['Still'],[],[],,[],[],[],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2006.txt_4.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"To further stimulate your thinking , what might happen to airplane design and operation if the plane was an empty shell , loaded with separate floors/sections for cargo , luggage , and people ?","To/to/TO further/further/RB stimulate/stimulate/VB your/you/PRP$ thinking/thinking/NN ,/,/, what/what/WDT might/might/MD happen/happen/VB to/to/TO airplane/airplane/NN design/design/NN and/and/CC operation/operation/NN if/if/IN the/the/DT plane/plane/NN was/be/VBD an/a/DT empty/empty/JJ shell/shell/NN ,/,/, loaded/load/VBN with/with/IN separate/separate/JJ floors/sections/floors/sections/NNS for/for/IN cargo/cargo/NN ,/,/, luggage/luggage/NN ,/,/, and/and/CC people/people/NNS ?/?/. ","ROOT (ROOT-0, happen-9) mark (stimulate-3, To-1) advmod (stimulate-3, further-2) advcl:to (happen-9, stimulate-3) nmod:poss (thinking-5, your-4) dobj (stimulate-3, thinking-5) punct (happen-9, ,-6) nsubj (happen-9, what-7) aux (happen-9, might-8) case (design-12, to-10) compound (design-12, airplane-11) nmod:to (happen-9, design-12) cc (design-12, and-13) nmod:to (happen-9, operation-14) conj:and (design-12, operation-14) mark (shell-21, if-15) det (plane-17, the-16) nsubj (shell-21, plane-17) cop (shell-21, was-18) det (shell-21, an-19) amod (shell-21, empty-20) advcl:if (happen-9, shell-21) punct (shell-21, ,-22) acl (shell-21, loaded-23) case (floors/sections-26, with-24) amod (floors/sections-26, separate-25) nmod:with (loaded-23, floors/sections-26) case (cargo-28, for-27) nmod:for (floors/sections-26, cargo-28) punct (cargo-28, ,-29) nmod:for (floors/sections-26, luggage-30) conj:and (cargo-28, luggage-30) punct (cargo-28, ,-31) cc (cargo-28, and-32) nmod:for (floors/sections-26, people-33) conj:and (cargo-28, people-33) punct (happen-9, ?-34) ",luggage,30,"nmod:for (floors/sections-26, luggage-30) conj:and (cargo-28, luggage-30) ","separate floors/sections for cargo , luggage , and people ?",NN,[],,,,,[],[],[],,"[('for', 'floors/sections', 26)]",['for'],[],['floors/sections'],[],[],"[('and', 'cargo', 28)]",['and'],[cargo-28],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2007.txt_2.csv,0,0,0,0,unknown,,,,
Some judges even packed spare shopping bags inside their luggage .,Some/some/DT judges/judge/NNS even/even/RB packed/pack/VBD spare/spare/JJ shopping/shopping/NN bags/bag/NNS inside/inside/IN their/they/PRP$ luggage/luggage/NN ././. ,"ROOT (ROOT-0, packed-4) det (judges-2, Some-1) nsubj (packed-4, judges-2) advmod (packed-4, even-3) amod (bags-7, spare-5) compound (bags-7, shopping-6) dobj (packed-4, bags-7) case (luggage-10, inside-8) nmod:poss (luggage-10, their-9) nmod:inside (packed-4, luggage-10) punct (packed-4, .-11) ",luggage,10,"case (luggage-10, inside-8) nmod:poss (luggage-10, their-9) nmod:inside (packed-4, luggage-10) ",spare shopping bags inside their luggage .,NN,[],,,,,[],[],[],,"[('inside', 'packed', 4)]",['inside'],[],['packed'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],['inside'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2007.txt_2.csv,0,0,0,0,unknown,,,,
