Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Mentors came out of the woodwork , tendering offers , which were accepted , to send Millay to college .","Mentors/mentor/NNS came/come/VBD out/out/IN of/of/IN the/the/DT woodwork/woodwork/NN ,/,/, tendering/tender/VBG offers/offer/NNS ,/,/, which/which/WDT were/be/VBD accepted/accept/VBN ,/,/, to/to/TO send/send/VB Millay/Millay/NNP to/to/TO college/college/NN ././. ","ROOT (ROOT-0, came-2) nsubj (came-2, Mentors-1) advmod (came-2, out-3) case (woodwork-6, of-4) det (woodwork-6, the-5) nmod:of (came-2, woodwork-6) punct (came-2, ,-7) xcomp (came-2, tendering-8) dobj (tendering-8, offers-9) nsubjpass (accepted-13, offers-9) nsubj:xsubj (send-16, offers-9) punct (offers-9, ,-10) ref (offers-9, which-11) auxpass (accepted-13, were-12) acl:relcl (offers-9, accepted-13) punct (offers-9, ,-14) mark (send-16, to-15) xcomp (tendering-8, send-16) dobj (send-16, Millay-17) case (college-19, to-18) nmod:to (send-16, college-19) punct (came-2, .-20) ",woodwork,6,"case (woodwork-6, of-4) det (woodwork-6, the-5) nmod:of (came-2, woodwork-6) ","Mentors came out of the woodwork , tendering offers , which",NN,[],,,,,[],[],[],,"[('of', 'came', 2)]",['of'],[],['came'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"He favored stately architectural detail , worn and faded surfaces , furnishings that matched the period of the woodwork , and , when possible , dramatic views into his beloved garden .","He/he/PRP favored/favor/VBD stately/stately/JJ architectural/architectural/JJ detail/detail/NN ,/,/, worn/wear/VBN and/and/CC faded/fade/VBN surfaces/surface/NNS ,/,/, furnishings/furnishings/NNS that/that/WDT matched/match/VBD the/the/DT period/period/NN of/of/IN the/the/DT woodwork/woodwork/NN ,/,/, and/and/CC ,/,/, when/when/WRB possible/possible/JJ ,/,/, dramatic/dramatic/JJ views/view/NNS into/into/IN his/he/PRP$ beloved/beloved/JJ garden/garden/NN ././. ","ROOT (ROOT-0, favored-2) nsubj (favored-2, He-1) amod (detail-5, stately-3) amod (detail-5, architectural-4) dobj (favored-2, detail-5) punct (detail-5, ,-6) acl (detail-5, worn-7) cc (worn-7, and-8) acl (detail-5, faded-9) conj:and (worn-7, faded-9) dobj (worn-7, surfaces-10) punct (surfaces-10, ,-11) appos (surfaces-10, furnishings-12) nsubj (matched-14, furnishings-12) ref (furnishings-12, that-13) acl:relcl (furnishings-12, matched-14) det (period-16, the-15) dobj (matched-14, period-16) case (woodwork-19, of-17) det (woodwork-19, the-18) nmod:of (period-16, woodwork-19) punct (surfaces-10, ,-20) cc (surfaces-10, and-21) punct (possible-24, ,-22) dep (possible-24, when-23) dep (surfaces-10, possible-24) punct (possible-24, ,-25) amod (views-27, dramatic-26) dobj (worn-7, views-27) conj:and (surfaces-10, views-27) case (garden-31, into-28) nmod:poss (garden-31, his-29) amod (garden-31, beloved-30) nmod:into (worn-7, garden-31) punct (favored-2, .-32) ",woodwork,19,"case (woodwork-19, of-17) det (woodwork-19, the-18) nmod:of (period-16, woodwork-19) ","matched the period of the woodwork , and , when possible",NN,[],,,,,[],[],[],,"[('of', 'period', 16)]",['of'],[],['period'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"When planning his '' American Wing , '' du Pont scoured the countryside in search of architectural woodwork .","When/when/WRB planning/plan/VBG his/he/PRP$ ''/''/'' American/american/JJ Wing/wing/NN ,/,/, ''/''/'' du/du/NNP Pont/Pont/NNP scoured/scour/VBD the/the/DT countryside/countryside/NN in/in/IN search/search/NN of/of/IN architectural/architectural/JJ woodwork/woodwork/NN ././. ","ROOT (ROOT-0, scoured-11) advmod (planning-2, When-1) advcl (scoured-11, planning-2) dobj (planning-2, his-3) punct (planning-2, ''-4) case (Wing-6, American-5) nmod:american (planning-2, Wing-6) punct (scoured-11, ,-7) punct (scoured-11, ''-8) compound (Pont-10, du-9) nsubj (scoured-11, Pont-10) det (countryside-13, the-12) dobj (scoured-11, countryside-13) case (search-15, in-14) nmod:in (scoured-11, search-15) case (woodwork-18, of-16) amod (woodwork-18, architectural-17) nmod:of (search-15, woodwork-18) punct (scoured-11, .-19) ",woodwork,18,"case (woodwork-18, of-16) amod (woodwork-18, architectural-17) nmod:of (search-15, woodwork-18) ",countryside in search of architectural woodwork .,NN,[],,,,,[],[],[],,"[('of', 'search', 15)]",['of'],[],['search'],[],[],[],[],[],[],[],['architectural'],[0.04458333333333333],[0.05541666666666666],[0.10958333333333334],[0.045],[0.08625],[0.03833333333333333],[0.08958333333333332],[0.06],[0.0425],[0.11125],[0.10333333333333332],[0.20416666666666664],[0.01],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"On January 28 , 1928 , his agent , MacLellan , paid $25,000 for eight rooms of woodwork from Belle Isle , making it one of du Ponts most expensive architectural acquisitions from a single house .","On/on/IN January/January/NNP 28/28/CD ,/,/, 1928/1928/CD ,/,/, his/he/PRP$ agent/agent/NN ,/,/, MacLellan/MacLellan/NNP ,/,/, paid/pay/VBD $/$/$ 25,000/25,000/CD for/for/IN eight/eight/CD rooms/room/NNS of/of/IN woodwork/woodwork/NN from/from/IN Belle/Belle/NNP Isle/Isle/NNP ,/,/, making/make/VBG it/it/PRP one/one/CD of/of/IN du/du/NNP Ponts/Ponts/NNP most/most/RBS expensive/expensive/JJ architectural/architectural/JJ acquisitions/acquisition/NNS from/from/IN a/a/DT single/single/JJ house/house/NN ././. ","ROOT (ROOT-0, paid-12) case (January-2, On-1) nmod:on (paid-12, January-2) nummod (January-2, 28-3) punct (January-2, ,-4) nummod (January-2, 1928-5) punct (paid-12, ,-6) nmod:poss (agent-8, his-7) nsubj (paid-12, agent-8) punct (agent-8, ,-9) appos (agent-8, MacLellan-10) punct (agent-8, ,-11) dep (25,000-14, $-13) dobj (paid-12, 25,000-14) case (rooms-17, for-15) nummod (rooms-17, eight-16) nmod:for (paid-12, rooms-17) case (woodwork-19, of-18) nmod:of (rooms-17, woodwork-19) case (Isle-22, from-20) compound (Isle-22, Belle-21) nmod:from (paid-12, Isle-22) punct (paid-12, ,-23) advcl (paid-12, making-24) nsubj (one-26, it-25) xcomp (making-24, one-26) case (Ponts-29, of-27) compound (Ponts-29, du-28) nmod:of (one-26, Ponts-29) advmod (expensive-31, most-30) amod (acquisitions-33, expensive-31) amod (acquisitions-33, architectural-32) dep (Ponts-29, acquisitions-33) case (house-37, from-34) det (house-37, a-35) amod (house-37, single-36) nmod:from (acquisitions-33, house-37) punct (paid-12, .-38) ",woodwork,19,"case (woodwork-19, of-18) nmod:of (rooms-17, woodwork-19) ","for eight rooms of woodwork from Belle Isle , making it",NN,[],,,,,[],[],[],,"[('of', 'rooms', 17)]",['of'],[],['rooms'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Du Pont hired a New York decorating firm , Schleich Studios , to dismantle the woodwork .","Du/Du/NNP Pont/Pont/NNP hired/hire/VBD a/a/DT New/New/NNP York/York/NNP decorating/decorating/NN firm/firm/NN ,/,/, Schleich/Schleich/NNP Studios/Studios/NNP ,/,/, to/to/TO dismantle/dismantle/VB the/the/DT woodwork/woodwork/NN ././. ","ROOT (ROOT-0, hired-3) compound (Pont-2, Du-1) nsubj (hired-3, Pont-2) det (firm-8, a-4) compound (firm-8, New-5) compound (firm-8, York-6) compound (firm-8, decorating-7) dobj (hired-3, firm-8) nsubj:xsubj (dismantle-14, firm-8) punct (firm-8, ,-9) compound (Studios-11, Schleich-10) appos (firm-8, Studios-11) punct (firm-8, ,-12) mark (dismantle-14, to-13) xcomp (hired-3, dismantle-14) det (woodwork-16, the-15) dobj (dismantle-14, woodwork-16) punct (hired-3, .-17) ",woodwork,16,"det (woodwork-16, the-15) dobj (dismantle-14, woodwork-16) ","Studios , to dismantle the woodwork .",NN,[],dismantle-14,dismantle,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"By April 2 , they had billed du Pont for '' taking down wood rooms at Belle Isle , measuring same , making drawings , and crating woodwork '' at a cost of $1,200 .","By/by/IN April/April/NNP 2/2/CD ,/,/, they/they/PRP had/have/VBD billed/bill/VBN du/du/NNP Pont/Pont/NNP for/for/IN ''/''/'' taking/take/VBG down/down/RP wood/wood/NN rooms/room/NNS at/at/IN Belle/Belle/NNP Isle/Isle/NNP ,/,/, measuring/measure/VBG same/same/JJ ,/,/, making/make/VBG drawings/drawing/NNS ,/,/, and/and/CC crating/crate/VBG woodwork/woodwork/NN ''/''/'' at/at/IN a/a/DT cost/cost/NN of/of/IN $/$/$ 1,200/1,200/CD ././. ","ROOT (ROOT-0, billed-7) case (April-2, By-1) nmod:by (billed-7, April-2) nummod (April-2, 2-3) punct (billed-7, ,-4) nsubj (billed-7, they-5) aux (billed-7, had-6) compound (Pont-9, du-8) dobj (billed-7, Pont-9) acl (Pont-9, for-10) punct (billed-7, ''-11) dep (billed-7, taking-12) compound:prt (taking-12, down-13) compound (rooms-15, wood-14) dobj (taking-12, rooms-15) case (Isle-18, at-16) compound (Isle-18, Belle-17) nmod:at (rooms-15, Isle-18) punct (taking-12, ,-19) dep (billed-7, measuring-20) conj:and (taking-12, measuring-20) xcomp (measuring-20, same-21) punct (taking-12, ,-22) dep (billed-7, making-23) conj:and (taking-12, making-23) dobj (making-23, drawings-24) punct (taking-12, ,-25) cc (taking-12, and-26) dep (billed-7, crating-27) conj:and (taking-12, crating-27) dobj (crating-27, woodwork-28) punct (woodwork-28, ''-29) case (cost-32, at-30) det (cost-32, a-31) nmod:at (woodwork-28, cost-32) case (1,200-35, of-33) dep (1,200-35, $-34) nmod:of (cost-32, 1,200-35) punct (billed-7, .-36) ",woodwork,28,"dobj (crating-27, woodwork-28) punct (woodwork-28, ''-29) nmod:at (woodwork-28, cost-32) ","making drawings , and crating woodwork '' at a cost of",NN,[],crating-27,crate,VBG,object,[],[],[],,"[('at', 'cost', 32)]",['at'],['cost'],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Once the woodwork for the room was assembled , du Pont labored over the color of the walls .","Once/once/RB the/the/DT woodwork/woodwork/NN for/for/IN the/the/DT room/room/NN was/be/VBD assembled/assemble/VBN ,/,/, du/du/NNP Pont/Pont/NNP labored/labor/VBD over/over/IN the/the/DT color/color/NN of/of/IN the/the/DT walls/wall/NNS ././. ","ROOT (ROOT-0, labored-12) advmod (assembled-8, Once-1) det (woodwork-3, the-2) nsubjpass (assembled-8, woodwork-3) case (room-6, for-4) det (room-6, the-5) nmod:for (woodwork-3, room-6) auxpass (assembled-8, was-7) advcl (labored-12, assembled-8) punct (labored-12, ,-9) compound (Pont-11, du-10) nsubj (labored-12, Pont-11) case (color-15, over-13) det (color-15, the-14) nmod:over (labored-12, color-15) case (walls-18, of-16) det (walls-18, the-17) nmod:of (color-15, walls-18) punct (labored-12, .-19) ",woodwork,3,"det (woodwork-3, the-2) nsubjpass (assembled-8, woodwork-3) nmod:for (woodwork-3, room-6) ",Once the woodwork for the room was assembled,NN,[],assembled-8,assemble,VBN,passive,['Once'],[],[],,"[('for', 'room', 6)]",['for'],['room'],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Family tradition relates that the table was owned by Robert Donnell ( 1754-1827 ) , an Irish emigre to Baltimore who purchased Willow Brook , a country house outside of Baltimore built by Thorowgood Smith ( 1744 -- 1810 ) and completed in 1799.17 One of Baltimores most architecturally significant country houses , Willow Brook is reputed to have had '' every apartment that can be necessary for a genteel family '' 18 Prior to its demolition in 1965 the Baltimore Museum of Art acquired all the architectural woodwork from the entrance hall and the oval drawing room , and installed it in the museum 's American Wing .","Family/Family/NNP tradition/tradition/NN relates/relate/VBZ that/that/IN the/the/DT table/table/NN was/be/VBD owned/own/VBN by/by/IN Robert/Robert/NNP Donnell/Donnell/NNP -LRB-/-lrb-/-LRB- 1754-1827/1754-1827/CD -RRB-/-rrb-/-RRB- ,/,/, an/a/DT Irish/irish/JJ emigre/emigre/NN to/to/TO Baltimore/Baltimore/NNP who/who/WP purchased/purchase/VBD Willow/Willow/NNP Brook/Brook/NNP ,/,/, a/a/DT country/country/NN house/house/NN outside/outside/IN of/of/IN Baltimore/Baltimore/NNP built/build/VBN by/by/IN Thorowgood/Thorowgood/NNP Smith/Smith/NNP -LRB-/-lrb-/-LRB- 1744/1744/CD --/--/: 1810/1810/CD -RRB-/-rrb-/-RRB- and/and/CC completed/complete/VBN in/in/IN 1799.17/1799.17/CD One/one/CD of/of/IN Baltimores/Baltimores/NNPS most/most/RBS architecturally/architecturally/RB significant/significant/JJ country/country/NN houses/house/NNS ,/,/, Willow/Willow/NNP Brook/Brook/NNP is/be/VBZ reputed/repute/VBN to/to/TO have/have/VB had/have/VBN ''/''/'' every/every/DT apartment/apartment/NN that/that/WDT can/can/MD be/be/VB necessary/necessary/JJ for/for/IN a/a/DT genteel/genteel/JJ family/family/NN ''/''/'' 18/18/CD Prior/prior/JJ to/to/TO its/its/PRP$ demolition/demolition/NN in/in/IN 1965/1965/CD the/the/DT Baltimore/Baltimore/NNP Museum/Museum/NNP of/of/IN Art/Art/NNP acquired/acquire/VBD all/all/PDT the/the/DT architectural/architectural/JJ woodwork/woodwork/NN from/from/IN the/the/DT entrance/entrance/NN hall/hall/NN and/and/CC the/the/DT oval/oval/JJ drawing/drawing/NN room/room/NN ,/,/, and/and/CC installed/install/VBN it/it/PRP in/in/IN the/the/DT museum/museum/NN 's/'s/POS American/american/JJ Wing/wing/NN ././. ","ROOT (ROOT-0, relates-3) compound (tradition-2, Family-1) nsubj (relates-3, tradition-2) mark (owned-8, that-4) det (table-6, the-5) nsubjpass (owned-8, table-6) auxpass (owned-8, was-7) ccomp (relates-3, owned-8) case (Donnell-11, by-9) compound (Donnell-11, Robert-10) nmod:agent (owned-8, Donnell-11) punct (1754-1827-13, (-12) appos (Donnell-11, 1754-1827-13) punct (1754-1827-13, )-14) punct (Donnell-11, ,-15) det (emigre-18, an-16) amod (emigre-18, Irish-17) appos (Donnell-11, emigre-18) nsubj (purchased-22, emigre-18) case (Baltimore-20, to-19) nmod:to (emigre-18, Baltimore-20) ref (emigre-18, who-21) acl:relcl (emigre-18, purchased-22) compound (Brook-24, Willow-23) dobj (purchased-22, Brook-24) punct (Brook-24, ,-25) det (house-28, a-26) compound (house-28, country-27) appos (Brook-24, house-28) advmod (house-28, outside-29) case (Baltimore-31, of-30) nmod:of (house-28, Baltimore-31) dep (Baltimore-31, built-32) case (Smith-35, by-33) compound (Smith-35, Thorowgood-34) nmod:by (built-32, Smith-35) punct (1744-37, (-36) dep (Smith-35, 1744-37) punct (1744-37, ---38) dep (1744-37, 1810-39) punct (1744-37, )-40) cc (built-32, and-41) dep (Baltimore-31, completed-42) conj:and (built-32, completed-42) case (One-45, in-43) nummod (One-45, 1799.17-44) nmod:in (completed-42, One-45) case (Baltimores-47, of-46) nmod:of (One-45, Baltimores-47) advmod (significant-50, most-48) advmod (significant-50, architecturally-49) amod (houses-52, significant-50) compound (houses-52, country-51) nsubjpass (reputed-57, houses-52) nsubj:xsubj (had-60, houses-52) punct (houses-52, ,-53) compound (Brook-55, Willow-54) appos (houses-52, Brook-55) auxpass (reputed-57, is-56) acl:relcl (Baltimores-47, reputed-57) mark (had-60, to-58) aux (had-60, have-59) xcomp (reputed-57, had-60) punct (One-45, ''-61) det (apartment-63, every-62) dep (One-45, apartment-63) nsubj (necessary-67, apartment-63) ref (apartment-63, that-64) aux (necessary-67, can-65) cop (necessary-67, be-66) acl:relcl (apartment-63, necessary-67) case (family-71, for-68) det (family-71, a-69) amod (family-71, genteel-70) nmod:for (necessary-67, family-71) punct (family-71, ''-72) compound (Prior-74, 18-73) amod (family-71, Prior-74) case (demolition-77, to-75) nmod:poss (demolition-77, its-76) nmod:to (family-71, demolition-77) case (1965-79, in-78) nmod:in (demolition-77, 1965-79) det (Museum-82, the-80) compound (Museum-82, Baltimore-81) nsubj (acquired-85, Museum-82) case (Art-84, of-83) nmod:of (Museum-82, Art-84) acl:relcl (demolition-77, acquired-85) det:predet (woodwork-89, all-86) det (woodwork-89, the-87) amod (woodwork-89, architectural-88) dobj (acquired-85, woodwork-89) case (hall-93, from-90) det (hall-93, the-91) compound (hall-93, entrance-92) nmod:from (acquired-85, hall-93) cc (hall-93, and-94) det (room-98, the-95) amod (room-98, oval-96) compound (room-98, drawing-97) nmod:from (acquired-85, room-98) conj:and (hall-93, room-98) punct (built-32, ,-99) cc (built-32, and-100) dep (Baltimore-31, installed-101) conj:and (built-32, installed-101) dobj (installed-101, it-102) case (Wing-108, in-103) det (museum-105, the-104) nmod:poss (Wing-108, museum-105) case (museum-105, 's-106) amod (Wing-108, American-107) nmod:in (installed-101, Wing-108) punct (relates-3, .-109) ",woodwork,89,"det:predet (woodwork-89, all-86) det (woodwork-89, the-87) amod (woodwork-89, architectural-88) dobj (acquired-85, woodwork-89) ",Art acquired all the architectural woodwork from the entrance hall and,NN,[],acquired-85,acquire,VBD,object,[],[],[],,[],[],[],[],"['all', 'the']","['quantifier', 'definite article']",[],[],[],[],[],['architectural'],[0.04458333333333333],[0.05541666666666666],[0.10958333333333334],[0.045],[0.08625],[0.03833333333333333],[0.08958333333333332],[0.06],[0.0425],[0.11125],[0.10333333333333332],[0.20416666666666664],[0.01],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Historians have postulated that Oliver Prince may have completed the installation of the elaborate woodwork in the front hall and parlors , but that Samuel Rockwell or another successive owner may have finished the remaining rooms.5 Photograph Pl .","Historians/historian/NNS have/have/VBP postulated/postulate/VBN that/that/IN Oliver/Oliver/NNP Prince/Prince/NNP may/may/MD have/have/VB completed/complete/VBN the/the/DT installation/installation/NN of/of/IN the/the/DT elaborate/elaborate/JJ woodwork/woodwork/NN in/in/IN the/the/DT front/front/JJ hall/hall/NN and/and/CC parlors/parlor/NNS ,/,/, but/but/CC that/that/DT Samuel/Samuel/NNP Rockwell/Rockwell/NNP or/or/CC another/another/DT successive/successive/JJ owner/owner/NN may/may/MD have/have/VB finished/finish/VBN the/the/DT remaining/remain/VBG rooms/room/NNS .5/.5/CD Photograph/Photograph/NNP Pl/pl/NN ././. ","ROOT (ROOT-0, finished-33) nsubj (postulated-3, Historians-1) aux (postulated-3, have-2) dep (finished-33, postulated-3) mark (completed-9, that-4) compound (Prince-6, Oliver-5) nsubj (completed-9, Prince-6) aux (completed-9, may-7) aux (completed-9, have-8) ccomp (postulated-3, completed-9) det (installation-11, the-10) dobj (completed-9, installation-11) case (woodwork-15, of-12) det (woodwork-15, the-13) amod (woodwork-15, elaborate-14) nmod:of (installation-11, woodwork-15) case (hall-19, in-16) det (hall-19, the-17) amod (hall-19, front-18) nmod:in (woodwork-15, hall-19) cc (hall-19, and-20) nmod:in (woodwork-15, parlors-21) conj:and (hall-19, parlors-21) punct (installation-11, ,-22) cc (installation-11, but-23) det (Rockwell-26, that-24) compound (Rockwell-26, Samuel-25) dobj (completed-9, Rockwell-26) conj:but (installation-11, Rockwell-26) cc (Rockwell-26, or-27) det (owner-30, another-28) amod (owner-30, successive-29) conj:but (installation-11, owner-30) conj:or (Rockwell-26, owner-30) aux (finished-33, may-31) aux (finished-33, have-32) det (rooms-36, the-34) amod (rooms-36, remaining-35) dobj (finished-33, rooms-36) nummod (Pl-39, .5-37) compound (Pl-39, Photograph-38) nsubj (finished-33, Pl-39) punct (finished-33, .-40) ",woodwork,15,"case (woodwork-15, of-12) det (woodwork-15, the-13) amod (woodwork-15, elaborate-14) nmod:of (installation-11, woodwork-15) nmod:in (woodwork-15, hall-19) nmod:in (woodwork-15, parlors-21) ",the installation of the elaborate woodwork in the front hall and,NN,[],,,,,[],[],[],,"[('of', 'installation', 11), ('in', 'hall', 19), ('in', 'parlors', 21)]","['of', 'in', 'in']","['hall', 'parlors']",['installation'],['the'],['definite article'],[],[],[],[],[],['elaborate'],[0.105625],[0.036833333333333336],[0.086875],[0.055],[0.075],[0.03],[0.1745],[0.025],[0.055],[0.0965],[0.13029166666666667],[0.1125],[0.016875],[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
// Winterthur 's purchase of the elaborate woodwork and mantel from the rear parlor provided the twentiethcentury owners of the Rockwell mansion with the funds necessary to repair extensive damage incurred during a fire .,////: ////: Winterthur/Winterthur/NNP 's/'s/POS purchase/purchase/NN of/of/IN the/the/DT elaborate/elaborate/JJ woodwork/woodwork/NN and/and/CC mantel/mantel/NN from/from/IN the/the/DT rear/rear/JJ parlor/parlor/NN provided/provide/VBD the/the/DT twentiethcentury/twentiethcentury/NN owners/owner/NNS of/of/IN the/the/DT Rockwell/Rockwell/NNP mansion/mansion/NN with/with/IN the/the/DT funds/fund/NNS necessary/necessary/JJ to/to/TO repair/repair/VB extensive/extensive/JJ damage/damage/NN incurred/incur/VBN during/during/IN a/a/DT fire/fire/NN ././. ,"ROOT (ROOT-0, provided-16) punct (woodwork-9, /-1) punct (purchase-5, /-2) nmod:poss (purchase-5, Winterthur-3) case (Winterthur-3, 's-4) dep (woodwork-9, purchase-5) case (the-7, of-6) nmod:of (purchase-5, the-7) amod (woodwork-9, elaborate-8) nsubj (provided-16, woodwork-9) cc (woodwork-9, and-10) conj:and (woodwork-9, mantel-11) nsubj (provided-16, mantel-11) case (parlor-15, from-12) det (parlor-15, the-13) amod (parlor-15, rear-14) dep (woodwork-9, parlor-15) det (owners-19, the-17) compound (owners-19, twentiethcentury-18) dobj (provided-16, owners-19) case (mansion-23, of-20) det (mansion-23, the-21) compound (mansion-23, Rockwell-22) nmod:of (owners-19, mansion-23) case (funds-26, with-24) det (funds-26, the-25) nmod:with (provided-16, funds-26) amod (funds-26, necessary-27) mark (repair-29, to-28) xcomp (necessary-27, repair-29) amod (damage-31, extensive-30) dobj (repair-29, damage-31) acl (damage-31, incurred-32) case (fire-35, during-33) det (fire-35, a-34) nmod:during (incurred-32, fire-35) punct (provided-16, .-36) ",woodwork,9,"punct (woodwork-9, /-1) dep (woodwork-9, purchase-5) amod (woodwork-9, elaborate-8) nsubj (provided-16, woodwork-9) cc (woodwork-9, and-10) conj:and (woodwork-9, mantel-11) dep (woodwork-9, parlor-15) ",purchase of the elaborate woodwork and mantel from the rear parlor,NN,[],provided-16,provide,VBD,subject,[],[],[],,[],[],[],[],[],[],"[('and', 'mantel', 11)]",['and'],[mantel-11],[],[],['elaborate'],[0.105625],[0.036833333333333336],[0.086875],[0.055],[0.075],[0.03],[0.1745],[0.025],[0.055],[0.0965],[0.13029166666666667],[0.1125],[0.016875],[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,"[3, True, False, 1, 0.3333333333333333, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Prior to moving the woodwork and mantel to Delaware , Winterthur 's curators searched the rear parlor for evidence of the room 's original paint scheme and wall treatment .","Prior/prior/RB to/to/TO moving/move/VBG the/the/DT woodwork/woodwork/NN and/and/CC mantel/mantel/NN to/to/TO Delaware/Delaware/NNP ,/,/, Winterthur/Winterthur/NNP 's/'s/POS curators/curator/NNS searched/search/VBD the/the/DT rear/rear/JJ parlor/parlor/NN for/for/IN evidence/evidence/NN of/of/IN the/the/DT room/room/NN 's/'s/POS original/original/JJ paint/paint/NN scheme/scheme/NN and/and/CC wall/wall/NN treatment/treatment/NN ././. ","ROOT (ROOT-0, searched-14) advmod (moving-3, Prior-1) mark (moving-3, to-2) advcl:to (searched-14, moving-3) det (woodwork-5, the-4) dobj (moving-3, woodwork-5) cc (woodwork-5, and-6) dobj (moving-3, mantel-7) conj:and (woodwork-5, mantel-7) case (Delaware-9, to-8) nmod:to (moving-3, Delaware-9) punct (searched-14, ,-10) nmod:poss (curators-13, Winterthur-11) case (Winterthur-11, 's-12) nsubj (searched-14, curators-13) det (parlor-17, the-15) amod (parlor-17, rear-16) dobj (searched-14, parlor-17) case (evidence-19, for-18) nmod:for (searched-14, evidence-19) case (scheme-26, of-20) det (room-22, the-21) nmod:poss (scheme-26, room-22) case (room-22, 's-23) amod (scheme-26, original-24) compound (scheme-26, paint-25) nmod:of (evidence-19, scheme-26) cc (scheme-26, and-27) compound (treatment-29, wall-28) nmod:of (evidence-19, treatment-29) conj:and (scheme-26, treatment-29) punct (searched-14, .-30) ",woodwork,5,"det (woodwork-5, the-4) dobj (moving-3, woodwork-5) cc (woodwork-5, and-6) conj:and (woodwork-5, mantel-7) ","Prior to moving the woodwork and mantel to Delaware ,",NN,[],moving-3,move,VBG,object,['Prior'],[],[],,[],[],[],[],['the'],['definite article'],"[('and', 'mantel', 7)]",['and'],[mantel-7],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
