Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
Were you showing your jewellery to those kids again ? '',Were/be/VBD you/you/PRP showing/show/VBG your/you/PRP$ jewellery/jewellery/NN to/to/TO those/those/DT kids/kid/NNS again/again/RB ?/?/. ''/''/'' ,"ROOT (ROOT-0, you-2) cop (you-2, Were-1) acl (you-2, showing-3) nmod:poss (jewellery-5, your-4) dobj (showing-3, jewellery-5) case (kids-8, to-6) det (kids-8, those-7) nmod:to (showing-3, kids-8) advmod (showing-3, again-9) punct (you-2, ?-10) punct (you-2, ''-11) ",jewellery,5,"nmod:poss (jewellery-5, your-4) dobj (showing-3, jewellery-5) ",Were you showing your jewellery to those kids again ?,NN,[],showing-3,show,VBG,object,['again'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['your'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_1.csv,0,0,0,0,unknown,,,,
"She shows her jewellery to everyone , '' Luke told his friend . ''","She/she/PRP shows/show/VBZ her/she/PRP$ jewellery/jewellery/NN to/to/TO everyone/everyone/NN ,/,/, ''/''/'' Luke/Luke/NNP told/tell/VBD his/he/PRP$ friend/friend/NN ././. ''/''/'' ","ROOT (ROOT-0, told-10) nsubj (shows-2, She-1) ccomp (told-10, shows-2) nmod:poss (jewellery-4, her-3) dobj (shows-2, jewellery-4) case (everyone-6, to-5) nmod:to (shows-2, everyone-6) punct (told-10, ,-7) punct (told-10, ''-8) nsubj (told-10, Luke-9) nmod:poss (friend-12, his-11) dobj (told-10, friend-12) punct (told-10, .-13) punct (told-10, ''-14) ",jewellery,4,"nmod:poss (jewellery-4, her-3) dobj (shows-2, jewellery-4) ","She shows her jewellery to everyone , '' Luke",NN,[],shows-2,show,VBZ,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['her'],[],[],[],[],[],[],[],[],[],singular,linked,singular,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_1.csv,0,0,0,0,unknown,,,,
"For want of something helpful to say , he asked to see the jewellery .","For/for/IN want/want/VBP of/of/IN something/something/NN helpful/helpful/JJ to/to/TO say/say/VB ,/,/, he/he/PRP asked/ask/VBD to/to/TO see/see/VB the/the/DT jewellery/jewellery/NN ././. ","ROOT (ROOT-0, asked-10) mark (want-2, For-1) advcl:for (asked-10, want-2) case (something-4, of-3) nmod:of (want-2, something-4) amod (something-4, helpful-5) mark (say-7, to-6) xcomp (helpful-5, say-7) punct (asked-10, ,-8) nsubj (asked-10, he-9) nsubj:xsubj (see-12, he-9) mark (see-12, to-11) xcomp (asked-10, see-12) det (jewellery-14, the-13) dobj (see-12, jewellery-14) punct (asked-10, .-15) ",jewellery,14,"det (jewellery-14, the-13) dobj (see-12, jewellery-14) ",he asked to see the jewellery .,NN,[],see-12,see,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,"[2, False, False, 2, 1.0, 16] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
She started by identifying those bits of jewellery her husband had given her .,She/she/PRP started/start/VBD by/by/IN identifying/identify/VBG those/those/DT bits/bit/NNS of/of/IN jewellery/jewellery/NN her/she/PRP$ husband/husband/NN had/have/VBD given/give/VBN her/she/PRP ././. ,"ROOT (ROOT-0, given-12) nsubj (started-2, She-1) dep (given-12, started-2) mark (identifying-4, by-3) advcl:by (started-2, identifying-4) det (bits-6, those-5) dobj (identifying-4, bits-6) case (jewellery-8, of-7) nmod:of (bits-6, jewellery-8) nmod:poss (husband-10, her-9) nsubj (given-12, husband-10) aux (given-12, had-11) dobj (given-12, her-13) punct (given-12, .-14) ",jewellery,8,"case (jewellery-8, of-7) nmod:of (bits-6, jewellery-8) ",by identifying those bits of jewellery her husband had given her,NN,[],,,,,[],[],[],,"[('of', 'bits', 6)]",['of'],[],['bits'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_1.csv,0,0,0,0,unknown,,,,
"Many years later , he said , smiling broadly , '' I went to the biggest jewellery store in the mall and stole a watch with the security camera right on me .","Many/many/JJ years/year/NNS later/later/RB ,/,/, he/he/PRP said/say/VBD ,/,/, smiling/smile/VBG broadly/broadly/RB ,/,/, ''/''/'' I/I/PRP went/go/VBD to/to/TO the/the/DT biggest/biggest/JJS jewellery/jewellery/NN store/store/NN in/in/IN the/the/DT mall/mall/NN and/and/CC stole/steal/VBD a/a/DT watch/watch/NN with/with/IN the/the/DT security/security/NN camera/camera/NN right/right/NN on/on/IN me/I/PRP ././. ","ROOT (ROOT-0, went-13) amod (years-2, Many-1) nmod:npmod (later-3, years-2) advmod (said-6, later-3) punct (said-6, ,-4) nsubj (said-6, he-5) ccomp (went-13, said-6) punct (said-6, ,-7) xcomp (said-6, smiling-8) advmod (smiling-8, broadly-9) punct (went-13, ,-10) punct (went-13, ''-11) nsubj (went-13, I-12) nsubj (stole-23, I-12) case (store-18, to-14) det (store-18, the-15) amod (store-18, biggest-16) compound (store-18, jewellery-17) nmod:to (went-13, store-18) case (mall-21, in-19) det (mall-21, the-20) nmod:in (store-18, mall-21) cc (went-13, and-22) conj:and (went-13, stole-23) det (watch-25, a-24) dobj (stole-23, watch-25) case (right-30, with-26) det (right-30, the-27) compound (right-30, security-28) compound (right-30, camera-29) nmod:with (stole-23, right-30) case (me-32, on-31) nmod:on (stole-23, me-32) punct (went-13, .-33) ",jewellery,17,"compound (store-18, jewellery-17) ",I went to the biggest jewellery store in the mall and,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['store'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
"Then he went to a local jewellery store , bought a ring , went down on his knees and popped the question .","Then/then/RB he/he/PRP went/go/VBD to/to/TO a/a/DT local/local/JJ jewellery/jewellery/NN store/store/NN ,/,/, bought/buy/VBD a/a/DT ring/ring/NN ,/,/, went/go/VBD down/down/RB on/on/IN his/he/PRP$ knees/knee/NNS and/and/CC popped/pop/VBD the/the/DT question/question/NN ././. ","ROOT (ROOT-0, went-3) advmod (went-3, Then-1) nsubj (went-3, he-2) nsubj (bought-10, he-2) nsubj (went-14, he-2) nsubj (popped-20, he-2) case (store-8, to-4) det (store-8, a-5) amod (store-8, local-6) compound (store-8, jewellery-7) nmod:to (went-3, store-8) punct (went-3, ,-9) conj:and (went-3, bought-10) det (ring-12, a-11) dobj (bought-10, ring-12) punct (went-3, ,-13) conj:and (went-3, went-14) advmod (went-14, down-15) case (knees-18, on-16) nmod:poss (knees-18, his-17) nmod:on (went-14, knees-18) cc (went-3, and-19) conj:and (went-3, popped-20) det (question-22, the-21) dobj (popped-20, question-22) punct (went-3, .-23) ",jewellery,7,"compound (store-8, jewellery-7) ","he went to a local jewellery store , bought a ring",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['store'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
Jewellery .,Jewellery/Jewellery/NNP ././. ,"ROOT (ROOT-0, Jewellery-1) punct (Jewellery-1, .-2) ",Jewellery,1,"ROOT (ROOT-0, Jewellery-1) punct (Jewellery-1, .-2) ",Jewellery .,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,"[6, True, False, 1, 0.16666666666666666, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Otherwise , their unwanted visitor would have been and gone with their jewellery , spare cash and silver candlesticks before they knew what had hit them .","Otherwise/otherwise/RB ,/,/, their/they/PRP$ unwanted/unwanted/JJ visitor/visitor/NN would/would/MD have/have/VB been/be/VBN and/and/CC gone/go/VBN with/with/IN their/they/PRP$ jewellery/jewellery/NN ,/,/, spare/spare/JJ cash/cash/NN and/and/CC silver/silver/NN candlesticks/candlestick/NNS before/before/IN they/they/PRP knew/know/VBD what/what/WP had/have/VBD hit/hit/VBN them/they/PRP ././. ","ROOT (ROOT-0, been-8) advmod (been-8, Otherwise-1) punct (been-8, ,-2) nmod:poss (visitor-5, their-3) amod (visitor-5, unwanted-4) nsubj (been-8, visitor-5) nsubj (gone-10, visitor-5) aux (been-8, would-6) aux (been-8, have-7) cc (been-8, and-9) conj:and (been-8, gone-10) case (cash-16, with-11) nmod:poss (cash-16, their-12) compound (cash-16, jewellery-13) punct (cash-16, ,-14) amod (cash-16, spare-15) nmod:with (gone-10, cash-16) cc (cash-16, and-17) compound (candlesticks-19, silver-18) nmod:with (gone-10, candlesticks-19) conj:and (cash-16, candlesticks-19) mark (knew-22, before-20) nsubj (knew-22, they-21) advcl:before (gone-10, knew-22) nsubj (hit-25, what-23) aux (hit-25, had-24) ccomp (knew-22, hit-25) dobj (hit-25, them-26) punct (been-8, .-27) ",jewellery,13,"compound (cash-16, jewellery-13) ","been and gone with their jewellery , spare cash and silver",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['cash'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_2.csv,0,0,0,0,unknown,,,,
"She had no jewellery or make-up and reminded Hendricks of a schoolteacher - a headmistress , perhaps , coming in to report that someone had just kidnapped an entire class . ''","She/she/PRP had/have/VBD no/no/DT jewellery/jewellery/NN or/or/CC make-up/make-up/NN and/and/CC reminded/remind/VBD Hendricks/Hendricks/NNP of/of/IN a/a/DT schoolteacher/schoolteacher/NN -/-/: a/a/DT headmistress/headmistress/NN ,/,/, perhaps/perhaps/RB ,/,/, coming/come/VBG in/in/IN to/to/TO report/report/VB that/that/IN someone/someone/NN had/have/VBD just/just/RB kidnapped/kidnap/VBN an/a/DT entire/entire/JJ class/class/NN ././. ''/''/'' ","ROOT (ROOT-0, had-2) nsubj (had-2, She-1) nsubj (reminded-8, She-1) neg (jewellery-4, no-3) dobj (had-2, jewellery-4) cc (jewellery-4, or-5) dobj (had-2, make-up-6) conj:or (jewellery-4, make-up-6) cc (had-2, and-7) conj:and (had-2, reminded-8) dobj (reminded-8, Hendricks-9) case (schoolteacher-12, of-10) det (schoolteacher-12, a-11) nmod:of (Hendricks-9, schoolteacher-12) punct (Hendricks-9, --13) det (headmistress-15, a-14) dep (Hendricks-9, headmistress-15) punct (headmistress-15, ,-16) advmod (headmistress-15, perhaps-17) punct (headmistress-15, ,-18) acl (headmistress-15, coming-19) nmod (coming-19, in-20) mark (report-22, to-21) xcomp (coming-19, report-22) mark (kidnapped-27, that-23) nsubj (kidnapped-27, someone-24) aux (kidnapped-27, had-25) advmod (kidnapped-27, just-26) ccomp (report-22, kidnapped-27) det (class-30, an-28) amod (class-30, entire-29) dobj (kidnapped-27, class-30) punct (had-2, .-31) punct (had-2, ''-32) ",jewellery,4,"neg (jewellery-4, no-3) dobj (had-2, jewellery-4) cc (jewellery-4, or-5) conj:or (jewellery-4, make-up-6) ",She had no jewellery or make-up and reminded Hendricks,NN,['no'],had-2,have,VBD,object,[],[],[],,[],[],[],[],[],[],"[('or', 'make-up', 6)]",['or'],[make-up-6],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_2.csv,0,0,0,0,unknown,,,,
I hand him the jewellery I chose earlier .,I/I/PRP hand/hand/VBP him/he/PRP the/the/DT jewellery/jewellery/NN I/I/PRP chose/choose/VBD earlier/earlier/RBR ././. ,"ROOT (ROOT-0, hand-2) nsubj (hand-2, I-1) nsubj (jewellery-5, him-3) det (jewellery-5, the-4) xcomp (hand-2, jewellery-5) nsubj (chose-7, I-6) acl:relcl (jewellery-5, chose-7) advmod (chose-7, earlier-8) punct (hand-2, .-9) ",jewellery,5,"nsubj (jewellery-5, him-3) det (jewellery-5, the-4) xcomp (hand-2, jewellery-5) acl:relcl (jewellery-5, chose-7) ",I hand him the jewellery I chose earlier .,NN,[],,,,,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"I have bought a lot of things with it , including several Curly-Wurlys and Sherbert Dips , as well as jewellery .","I/I/PRP have/have/VBP bought/buy/VBN a/a/DT lot/lot/NN of/of/IN things/thing/NNS with/with/IN it/it/PRP ,/,/, including/include/VBG several/several/JJ Curly-Wurlys/curly-wurly/NNS and/and/CC Sherbert/Sherbert/NNP Dips/Dips/NNP ,/,/, as/as/RB well/well/RB as/as/IN jewellery/jewellery/NN ././. ","ROOT (ROOT-0, bought-3) nsubj (bought-3, I-1) aux (bought-3, have-2) det:qmod (things-7, a-4) mwe (a-4, lot-5) mwe (a-4, of-6) dobj (bought-3, things-7) case (it-9, with-8) nmod:with (bought-3, it-9) punct (bought-3, ,-10) case (Curly-Wurlys-13, including-11) amod (Curly-Wurlys-13, several-12) nmod:including (bought-3, Curly-Wurlys-13) cc (Curly-Wurlys-13, and-14) compound (Dips-16, Sherbert-15) nmod:including (bought-3, Dips-16) conj:and (Curly-Wurlys-13, Dips-16) punct (Curly-Wurlys-13, ,-17) cc (Curly-Wurlys-13, as-18) mwe (as-18, well-19) mwe (as-18, as-20) nmod:including (bought-3, jewellery-21) conj:and (Curly-Wurlys-13, jewellery-21) punct (bought-3, .-22) ",jewellery,21,"nmod:including (bought-3, jewellery-21) conj:and (Curly-Wurlys-13, jewellery-21) ","Dips , as well as jewellery .",NN,[],,,,,[],[],[],,"[('including', 'bought', 3)]",['including'],[],['bought'],[],[],"[('and', 'Curly-Wurlys', 13)]",['and'],[Curly-Wurlys-13],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_1.csv,0,0,0,0,unknown,,,,
"TURN-ONS : Scented cosmetics , sweat , shiny jewellery and food , including meat , which they feed to their carnivorous offspring .","TURN-ONS/turn-on/NNS :/:/: Scented/scented/JJ cosmetics/cosmetic/NNS ,/,/, sweat/sweat/NN ,/,/, shiny/shiny/JJ jewellery/jewellery/NN and/and/CC food/food/NN ,/,/, including/include/VBG meat/meat/NN ,/,/, which/which/WDT they/they/PRP feed/feed/VBP to/to/TO their/they/PRP$ carnivorous/carnivorous/JJ offspring/offspring/NN ././. ","ROOT (ROOT-0, TURN-ONS-1) punct (TURN-ONS-1, :-2) amod (cosmetics-4, Scented-3) dep (TURN-ONS-1, cosmetics-4) punct (cosmetics-4, ,-5) appos (cosmetics-4, sweat-6) punct (sweat-6, ,-7) amod (jewellery-9, shiny-8) appos (cosmetics-4, jewellery-9) conj:and (sweat-6, jewellery-9) cc (sweat-6, and-10) appos (cosmetics-4, food-11) conj:and (sweat-6, food-11) punct (cosmetics-4, ,-12) case (meat-14, including-13) nmod:including (cosmetics-4, meat-14) dobj (feed-18, meat-14) punct (meat-14, ,-15) ref (meat-14, which-16) nsubj (feed-18, they-17) acl:relcl (meat-14, feed-18) case (offspring-22, to-19) nmod:poss (offspring-22, their-20) amod (offspring-22, carnivorous-21) nmod:to (feed-18, offspring-22) punct (TURN-ONS-1, .-23) ",jewellery,9,"amod (jewellery-9, shiny-8) appos (cosmetics-4, jewellery-9) conj:and (sweat-6, jewellery-9) ","cosmetics , sweat , shiny jewellery and food , including meat",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'sweat', 6)]",['and'],[sweat-6],[],[],['shiny'],[0.065],[0.13729166666666667],[0.05975],[0.03],[0.05166666666666666],[0.034583333333333334],[0.10483333333333335],[0.0325],[0.0375],[0.07083333333333335],[0.25745833333333334],[0.08583333333333334],[0.03275],[],[],[],[],[],"['modifier', 'cosmetics']",['cosmetics'],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
Incentives include jewellery and vacations .,Incentives/incentive/NNS include/include/VBP jewellery/jewellery/NN and/and/CC vacations/vacation/NNS ././. ,"ROOT (ROOT-0, include-2) nsubj (include-2, Incentives-1) dobj (include-2, jewellery-3) cc (jewellery-3, and-4) dobj (include-2, vacations-5) conj:and (jewellery-3, vacations-5) punct (include-2, .-6) ",jewellery,3,"dobj (include-2, jewellery-3) cc (jewellery-3, and-4) conj:and (jewellery-3, vacations-5) ",Incentives include jewellery and vacations .,NN,[],include-2,include,VBP,object,[],[],[],,[],[],[],[],[],[],"[('and', 'vacations', 5)]",['and'],[vacations-5],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
Incentive trips and jewellery .,Incentive/incentive/JJ trips/trip/NNS and/and/CC jewellery/jewellery/NN ././. ,"ROOT (ROOT-0, trips-2) amod (trips-2, Incentive-1) cc (trips-2, and-3) conj:and (trips-2, jewellery-4) punct (trips-2, .-5) ",jewellery,4,"conj:and (trips-2, jewellery-4) ",Incentive trips and jewellery .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'trips', 2)]",['and'],[trips-2],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
Heirloom jewellery Every grandma needs at least one macaroni necklace .,Heirloom/Heirloom/NNP jewellery/jewellery/NN Every/every/DT grandma/grandma/NN needs/need/VBZ at/at/IN least/least/JJS one/one/CD macaroni/macaroni/NN necklace/necklace/NN ././. ,"ROOT (ROOT-0, needs-5) compound (jewellery-2, Heirloom-1) nsubj (needs-5, jewellery-2) det (grandma-4, Every-3) dep (jewellery-2, grandma-4) case (least-7, at-6) nmod:npmod (one-8, least-7) nummod (necklace-10, one-8) compound (necklace-10, macaroni-9) dobj (needs-5, necklace-10) punct (needs-5, .-11) ",jewellery,2,"compound (jewellery-2, Heirloom-1) nsubj (needs-5, jewellery-2) dep (jewellery-2, grandma-4) ",Heirloom jewellery Every grandma needs at least,NN,[],needs-5,need,VBZ,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],['Heirloom'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
"* The San Francisco jeweler and teacher Alan Revere was in Ireland over the summer , where he was invited to judge work by 2005 graduates of the Jewellery Skills Training Program at the Crescent Workshop , Castle Yard , Kilkenny .","*/*/SYM The/the/DT San/San/NNP Francisco/Francisco/NNP jeweler/jeweler/NN and/and/CC teacher/teacher/NN Alan/Alan/NNP Revere/Revere/NNP was/be/VBD in/in/IN Ireland/Ireland/NNP over/over/IN the/the/DT summer/summer/NN ,/,/, where/where/WRB he/he/PRP was/be/VBD invited/invite/VBN to/to/TO judge/judge/VB work/work/NN by/by/IN 2005/2005/CD graduates/graduate/NNS of/of/IN the/the/DT Jewellery/Jewellery/NNP Skills/skill/NNS Training/train/VBG Program/program/NN at/at/IN the/the/DT Crescent/Crescent/NNP Workshop/Workshop/NNP ,/,/, Castle/Castle/NNP Yard/Yard/NNP ,/,/, Kilkenny/Kilkenny/NNP ././. ","ROOT (ROOT-0, Ireland-12) dep (Ireland-12, *-1) det (jeweler-5, The-2) amod (Francisco-4, San-3) amod (jeweler-5, Francisco-4) nsubj (Ireland-12, jeweler-5) cc (jeweler-5, and-6) compound (Revere-9, teacher-7) compound (Revere-9, Alan-8) conj:and (jeweler-5, Revere-9) nsubj (Ireland-12, Revere-9) cop (Ireland-12, was-10) case (Ireland-12, in-11) case (summer-15, over-13) det (summer-15, the-14) nmod:over (Ireland-12, summer-15) punct (Ireland-12, ,-16) advmod (invited-20, where-17) nsubjpass (invited-20, he-18) nsubj:xsubj (judge-22, he-18) auxpass (invited-20, was-19) advcl (Ireland-12, invited-20) mark (judge-22, to-21) xcomp (invited-20, judge-22) dobj (judge-22, work-23) mark (Training-31, by-24) nummod (graduates-26, 2005-25) nsubj (Training-31, graduates-26) case (Skills-30, of-27) det (Skills-30, the-28) compound (Skills-30, Jewellery-29) nmod:of (graduates-26, Skills-30) advcl:by (judge-22, Training-31) dobj (Training-31, Program-32) case (Workshop-36, at-33) det (Workshop-36, the-34) compound (Workshop-36, Crescent-35) nmod:at (Training-31, Workshop-36) punct (Workshop-36, ,-37) compound (Yard-39, Castle-38) appos (Workshop-36, Yard-39) punct (Yard-39, ,-40) appos (Yard-39, Kilkenny-41) punct (Ireland-12, .-42) ",Jewellery,29,"compound (Skills-30, Jewellery-29) ",by 2005 graduates of the Jewellery Skills Training Program at the,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Skills'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,,,,
Older kids can use muffin tins to hold and sort beads for jewellery projects .,Older/older/JJR kids/kid/NNS can/can/MD use/use/VB muffin/muffin/NN tins/tin/NNS to/to/TO hold/hold/VB and/and/CC sort/sort/VB beads/bead/NNS for/for/IN jewellery/jewellery/NN projects/project/NNS ././. ,"ROOT (ROOT-0, use-4) amod (kids-2, Older-1) nsubj (use-4, kids-2) aux (use-4, can-3) compound (tins-6, muffin-5) dobj (use-4, tins-6) mark (hold-8, to-7) advcl:to (use-4, hold-8) cc (hold-8, and-9) advcl:to (use-4, sort-10) conj:and (hold-8, sort-10) dobj (hold-8, beads-11) case (projects-14, for-12) compound (projects-14, jewellery-13) nmod:for (beads-11, projects-14) punct (use-4, .-15) ",jewellery,13,"compound (projects-14, jewellery-13) ",hold and sort beads for jewellery projects .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['projects'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2007.txt_1.csv,0,0,0,0,unknown,,,,
The kids 5-year-old boy-girl twins augmented the '' treasure '' with some of their own dress-up jewellery .,The/the/DT kids/kid/NNS 5-year-old/5-year-old/JJ boy-girl/boy-girl/NN twins/twin/NNS augmented/augment/VBD the/the/DT ''/''/'' treasure/treasure/NN ''/''/'' with/with/IN some/some/DT of/of/IN their/they/PRP$ own/own/JJ dress-up/dress-up/JJ jewellery/jewellery/NN ././. ,"ROOT (ROOT-0, augmented-6) det (kids-2, The-1) nsubj (augmented-6, kids-2) amod (twins-5, 5-year-old-3) compound (twins-5, boy-girl-4) dep (kids-2, twins-5) dobj (augmented-6, the-7) punct (augmented-6, ''-8) nmod:with (augmented-6, treasure-9) punct (treasure-9, ''-10) case (treasure-9, with-11) dep (treasure-9, some-12) case (jewellery-17, of-13) nmod:poss (jewellery-17, their-14) amod (jewellery-17, own-15) amod (jewellery-17, dress-up-16) nmod:of (some-12, jewellery-17) punct (augmented-6, .-18) ",jewellery,17,"case (jewellery-17, of-13) nmod:poss (jewellery-17, their-14) amod (jewellery-17, own-15) amod (jewellery-17, dress-up-16) nmod:of (some-12, jewellery-17) ",some of their own dress-up jewellery .,NN,[],,,,,[],[],[],,"[('of', 'some', 12)]",['of'],[],['some'],[],[],[],[],[],[],[],"['own', 'dress-up']",[0.055],[0.05920833333333333],[0.06],[0.0175],[0.13383333333333333],[0.0225],[0.025],[0.1725],[0.14125],[0.06079166666666666],[0.091375],[0.16104166666666667],[0.0],['their'],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2007.txt_2.csv,0,0,0,0,unknown,,,,
"Moving from two to three kids under five was n't a big jump in the chaos department , says Gryfe , who works in jewellery sales .","Moving/move/VBG from/from/IN two/two/CD to/to/TO three/three/CD kids/kid/NNS under/under/IN five/five/CD was/be/VBD n't/not/RB a/a/DT big/big/JJ jump/jump/NN in/in/IN the/the/DT chaos/chaos/NN department/department/NN ,/,/, says/say/VBZ Gryfe/Gryfe/NNP ,/,/, who/who/WP works/work/VBZ in/in/IN jewellery/jewellery/NN sales/sale/NNS ././. ","ROOT (ROOT-0, says-19) csubj (jump-13, Moving-1) case (kids-6, from-2) compound (three-5, two-3) dep (three-5, to-4) nummod (kids-6, three-5) nmod:from (Moving-1, kids-6) case (five-8, under-7) nmod:under (Moving-1, five-8) cop (jump-13, was-9) neg (jump-13, n't-10) det (jump-13, a-11) amod (jump-13, big-12) ccomp (says-19, jump-13) case (department-17, in-14) det (department-17, the-15) compound (department-17, chaos-16) nmod:in (jump-13, department-17) punct (says-19, ,-18) nsubj (says-19, Gryfe-20) nsubj (works-23, Gryfe-20) punct (Gryfe-20, ,-21) ref (Gryfe-20, who-22) acl:relcl (Gryfe-20, works-23) case (sales-26, in-24) compound (sales-26, jewellery-25) nmod:in (works-23, sales-26) punct (says-19, .-27) ",jewellery,25,"compound (sales-26, jewellery-25) ","Gryfe , who works in jewellery sales .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['sales'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2011.txt_1.csv,0,0,0,0,unknown,,,,
