Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
For eleven months he 'd served in an artillery unit .,For/for/IN eleven/eleven/NNS months/month/NNS he/he/PRP 'd/would/MD served/serve/VBN in/in/IN an/a/DT artillery/artillery/NN unit/unit/NN ././. ,"ROOT (ROOT-0, served-6) case (months-3, For-1) compound (months-3, eleven-2) nmod:for (served-6, months-3) nsubj (served-6, he-4) aux (served-6, 'd-5) case (unit-10, in-7) det (unit-10, an-8) compound (unit-10, artillery-9) nmod:in (served-6, unit-10) punct (served-6, .-11) ",artillery,9,"compound (unit-10, artillery-9) ",he 'd served in an artillery unit .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['unit'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2006.txt_2.csv,0,0,0,0,unknown,,,,
"The armor battles had been one-sided affairs , British tanks and artillery decimating the primitive weapons of their enemy .","The/the/DT armor/armor/NN battles/battle/NNS had/have/VBD been/be/VBN one-sided/one-sided/JJ affairs/affair/NNS ,/,/, British/british/JJ tanks/tank/NNS and/and/CC artillery/artillery/NN decimating/decimate/VBG the/the/DT primitive/primitive/JJ weapons/weapon/NNS of/of/IN their/they/PRP$ enemy/enemy/NN ././. ","ROOT (ROOT-0, affairs-7) det (battles-3, The-1) compound (battles-3, armor-2) nsubj (affairs-7, battles-3) aux (affairs-7, had-4) cop (affairs-7, been-5) amod (affairs-7, one-sided-6) punct (affairs-7, ,-8) amod (tanks-10, British-9) conj:and (affairs-7, tanks-10) cc (affairs-7, and-11) conj:and (affairs-7, artillery-12) acl (artillery-12, decimating-13) det (weapons-16, the-14) amod (weapons-16, primitive-15) dobj (decimating-13, weapons-16) case (enemy-19, of-17) nmod:poss (enemy-19, their-18) nmod:of (weapons-16, enemy-19) punct (affairs-7, .-20) ",artillery,12,"conj:and (affairs-7, artillery-12) acl (artillery-12, decimating-13) ","affairs , British tanks and artillery decimating the primitive weapons of",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'affairs', 7)]",['and'],[affairs-7],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2006.txt_2.csv,0,0,0,0,unknown,,,,
"Most of the larger artillery on both sides was like the basic howitzers , firing their shells in an arc .","Most/most/JJS of/of/IN the/the/DT larger/larger/JJR artillery/artillery/NN on/on/IN both/both/DT sides/side/NNS was/be/VBD like/like/IN the/the/DT basic/basic/JJ howitzers/howitzer/NNS ,/,/, firing/firing/NN their/they/PRP$ shells/shell/NNS in/in/IN an/a/DT arc/arc/NN ././. ","ROOT (ROOT-0, shells-17) nsubj (shells-17, Most-1) case (artillery-5, of-2) det (artillery-5, the-3) amod (artillery-5, larger-4) nmod:of (Most-1, artillery-5) case (sides-8, on-6) det (sides-8, both-7) nmod:on (artillery-5, sides-8) cop (shells-17, was-9) case (howitzers-13, like-10) det (howitzers-13, the-11) amod (howitzers-13, basic-12) nmod:like (shells-17, howitzers-13) punct (howitzers-13, ,-14) appos (howitzers-13, firing-15) nmod:poss (shells-17, their-16) case (arc-20, in-18) det (arc-20, an-19) nmod:in (shells-17, arc-20) punct (shells-17, .-21) ",artillery,5,"case (artillery-5, of-2) det (artillery-5, the-3) amod (artillery-5, larger-4) nmod:of (Most-1, artillery-5) nmod:on (artillery-5, sides-8) ",Most of the larger artillery on both sides was like,NN,[],,,,,[],[],[],,"[('of', 'Most', 1), ('on', 'sides', 8)]","['of', 'on']",['sides'],['Most'],['the'],['definite article'],[],[],[],[],[],['larger'],[0.03833333333333333],[0.1825],[0.105],[0.0575],[0.11666666666666668],[0.04125],[0.05616666666666666],[0.03],[0.04],[0.0725],[0.1505],[0.09333333333333332],[0.01625],[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2006.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
It seemed to me that every chance she got his mother would tell the story of her running through the rubble as Soviet artillery shells fell like a heavy rain .,It/it/PRP seemed/seem/VBD to/to/TO me/I/PRP that/that/IN every/every/DT chance/chance/NN she/she/PRP got/get/VBD his/he/PRP$ mother/mother/NN would/would/MD tell/tell/VB the/the/DT story/story/NN of/of/IN her/she/PRP$ running/run/VBG through/through/IN the/the/DT rubble/rubble/NN as/as/IN Soviet/soviet/JJ artillery/artillery/NN shells/shell/NNS fell/fall/VBD like/like/IN a/a/DT heavy/heavy/JJ rain/rain/NN ././. ,"ROOT (ROOT-0, seemed-2) nsubj (seemed-2, It-1) case (me-4, to-3) nmod:to (seemed-2, me-4) mark (fell-26, that-5) det (chance-7, every-6) nsubj (fell-26, chance-7) nsubj (got-9, she-8) acl:relcl (chance-7, got-9) nmod:poss (mother-11, his-10) nsubj (tell-13, mother-11) aux (tell-13, would-12) ccomp (got-9, tell-13) det (story-15, the-14) dobj (tell-13, story-15) case (shells-25, of-16) nmod:poss (shells-25, her-17) amod (shells-25, running-18) case (rubble-21, through-19) det (rubble-21, the-20) nmod:through (running-18, rubble-21) case (artillery-24, as-22) amod (artillery-24, Soviet-23) nmod:as (rubble-21, artillery-24) nmod:of (story-15, shells-25) ccomp (seemed-2, fell-26) case (rain-30, like-27) det (rain-30, a-28) amod (rain-30, heavy-29) nmod:like (fell-26, rain-30) punct (seemed-2, .-31) ",artillery,24,"case (artillery-24, as-22) amod (artillery-24, Soviet-23) nmod:as (rubble-21, artillery-24) ",through the rubble as Soviet artillery shells fell like a heavy,NN,[],,,,,[],[],[],,"[('as', 'rubble', 21)]",['as'],[],['rubble'],[],[],[],[],[],[],[],['Soviet'],,,,,,,,,,,,,,[],[],[],['as'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_2.csv,0,0,0,0,unknown,,,,
Artillery 's what the insurgents want more'n anything .,Artillery/artillery/NN 's/'s/POS what/what/WP the/the/DT insurgents/insurgent/NNS want/want/VBP more/more/JJR 'n/'n/CC anything/anything/NN ././. ,"ROOT (ROOT-0, want-6) nsubj (want-6, Artillery-1) case (Artillery-1, 's-2) dep (Artillery-1, what-3) det (insurgents-5, the-4) dep (what-3, insurgents-5) dobj (want-6, more-7) cc (more-7, 'n-8) dobj (want-6, anything-9) conj:'n (more-7, anything-9) punct (want-6, .-10) ",artillery,1,"nsubj (want-6, Artillery-1) case (Artillery-1, 's-2) dep (Artillery-1, what-3) ",Artillery 's what the insurgents want,NN,[],want-6,want,VBP,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],"[""'s""]",[],[],[],[],[],[],singular,bare singular,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_2.csv,0,0,0,0,unknown,,,,
Who called in the heavy artillery ?,Who/who/WP called/call/VBN in/in/IN the/the/DT heavy/heavy/JJ artillery/artillery/NN ?/?/. ,"ROOT (ROOT-0, called-2) nsubj (called-2, Who-1) case (artillery-6, in-3) det (artillery-6, the-4) amod (artillery-6, heavy-5) nmod:in (called-2, artillery-6) punct (called-2, ?-7) ",artillery,6,"case (artillery-6, in-3) det (artillery-6, the-4) amod (artillery-6, heavy-5) nmod:in (called-2, artillery-6) ",Who called in the heavy artillery ?,NN,[],,,,,[],[],[],,"[('in', 'called', 2)]",['in'],[],['called'],['the'],['definite article'],[],[],[],[],[],['heavy'],[0.0],[0.45825595238095224],[0.005],[0.0],[0.005],[0.005],[0.007916666666666666],[0.01],[0.005],[0.01],[0.4904940476190481],[0.0025],[0.0008333333333333333],[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Imagined sounds echo in my ears : the clatter of bowling pins falling , artillery booming into a destroyer 's foredeck .","Imagined/imagine/VBN sounds/sound/NNS echo/echo/VBP in/in/IN my/my/PRP$ ears/ear/NNS :/:/: the/the/DT clatter/clatter/NN of/of/IN bowling/bowling/NN pins/pin/NNS falling/fall/VBG ,/,/, artillery/artillery/NN booming/boom/VBG into/into/IN a/a/DT destroyer/destroyer/NN 's/'s/POS foredeck/foredeck/NN ././. ","ROOT (ROOT-0, Imagined-1) dobj (Imagined-1, sounds-2) dep (Imagined-1, echo-3) case (ears-6, in-4) nmod:poss (ears-6, my-5) nmod:in (echo-3, ears-6) punct (ears-6, :-7) det (clatter-9, the-8) dep (ears-6, clatter-9) case (pins-12, of-10) compound (pins-12, bowling-11) nmod:of (clatter-9, pins-12) acl (pins-12, falling-13) punct (ears-6, ,-14) nsubj (Imagined-1, artillery-15) acl (artillery-15, booming-16) case (foredeck-21, into-17) det (destroyer-19, a-18) nmod:poss (foredeck-21, destroyer-19) case (destroyer-19, 's-20) nmod:into (booming-16, foredeck-21) punct (Imagined-1, .-22) ",artillery,15,"nsubj (Imagined-1, artillery-15) acl (artillery-15, booming-16) ","of bowling pins falling , artillery booming into a destroyer 's",NN,[],Imagined-1,imagine,VBN,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_2.csv,0,0,0,0,unknown,,,,
The destruction of a self-propelled artillery gun would get five million . '',The/the/DT destruction/destruction/NN of/of/IN a/a/DT self-propelled/self-propelled/JJ artillery/artillery/NN gun/gun/NN would/would/MD get/get/VB five/five/CD million/million/CD ././. ''/''/'' ,"ROOT (ROOT-0, get-9) det (destruction-2, The-1) nsubj (get-9, destruction-2) case (gun-7, of-3) det (gun-7, a-4) amod (gun-7, self-propelled-5) compound (gun-7, artillery-6) nmod:of (destruction-2, gun-7) aux (get-9, would-8) compound (million-11, five-10) dobj (get-9, million-11) punct (get-9, .-12) punct (get-9, ''-13) ",artillery,6,"compound (gun-7, artillery-6) ",The destruction of a self-propelled artillery gun would get five million,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['gun'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_2.csv,0,0,0,0,unknown,,,,
"As if on command , however , as if by some skewed logic of cause and effect , the moment he shouts the word HELP , artillery fire erupts in the distance , and the darkening sky lights up with streaking comets of destruction .","As/as/IN if/if/IN on/on/IN command/command/NN ,/,/, however/however/RB ,/,/, as/as/IN if/if/IN by/by/IN some/some/DT skewed/skewed/JJ logic/logic/NN of/of/IN cause/cause/NN and/and/CC effect/effect/NN ,/,/, the/the/DT moment/moment/NN he/he/PRP shouts/shout/VBZ the/the/DT word/word/NN HELP/help/NN ,/,/, artillery/artillery/NN fire/fire/NN erupts/erupt/VBZ in/in/IN the/the/DT distance/distance/NN ,/,/, and/and/CC the/the/DT darkening/darken/VBG sky/sky/NN lights/light/NNS up/up/RP with/with/IN streaking/streak/VBG comets/comet/NNS of/of/IN destruction/destruction/NN ././. ","ROOT (ROOT-0, erupts-29) case (moment-20, As-1) amod (moment-20, if-2) case (command-4, on-3) nmod:on (however-6, command-4) punct (however-6, ,-5) nmod (if-2, however-6) punct (however-6, ,-7) cc (however-6, as-8) dep (as-8, if-9) case (logic-13, by-10) det (logic-13, some-11) amod (logic-13, skewed-12) nmod (if-2, logic-13) conj:as (however-6, logic-13) case (cause-15, of-14) nmod:of (logic-13, cause-15) cc (cause-15, and-16) nmod:of (logic-13, effect-17) conj:and (cause-15, effect-17) punct (however-6, ,-18) det (moment-20, the-19) nmod:as (erupts-29, moment-20) nsubj (shouts-22, he-21) acl:relcl (moment-20, shouts-22) det (HELP-25, the-23) compound (HELP-25, word-24) dobj (shouts-22, HELP-25) punct (erupts-29, ,-26) compound (fire-28, artillery-27) nsubj (erupts-29, fire-28) case (distance-32, in-30) det (distance-32, the-31) nmod:in (erupts-29, distance-32) punct (distance-32, ,-33) cc (distance-32, and-34) det (lights-38, the-35) amod (lights-38, darkening-36) compound (lights-38, sky-37) nmod:in (erupts-29, lights-38) conj:and (distance-32, lights-38) advmod (erupts-29, up-39) case (comets-42, with-40) amod (comets-42, streaking-41) nmod:with (erupts-29, comets-42) case (destruction-44, of-43) nmod:of (comets-42, destruction-44) punct (erupts-29, .-45) ",artillery,27,"compound (fire-28, artillery-27) ","shouts the word HELP , artillery fire erupts in the distance",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['fire'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_2.csv,0,0,0,0,unknown,,,,
<br> Hundreds of warships too large to be annihilated by Coruscant 's artillery and rocketry had penetrated the umbrella and cratered the urbanscape .,<br>/<br>/NN Hundreds/hundred/NNS of/of/IN warships/warship/NNS too/too/RB large/large/JJ to/to/TO be/be/VB annihilated/annihilate/VBN by/by/IN Coruscant/Coruscant/NNP 's/'s/POS artillery/artillery/NN and/and/CC rocketry/rocketry/NN had/have/VBD penetrated/penetrate/VBN the/the/DT umbrella/umbrella/NN and/and/CC cratered/crater/VBD the/the/DT urbanscape/urbanscape/NN ././. ,"ROOT (ROOT-0, penetrated-17) compound (Hundreds-2, <br>-1) det:qmod (warships-4, Hundreds-2) mwe (Hundreds-2, of-3) nsubj (penetrated-17, warships-4) nsubj (cratered-21, warships-4) advmod (large-6, too-5) amod (warships-4, large-6) mark (annihilated-9, to-7) auxpass (annihilated-9, be-8) xcomp (large-6, annihilated-9) case (artillery-13, by-10) nmod:poss (artillery-13, Coruscant-11) case (Coruscant-11, 's-12) nmod:agent (annihilated-9, artillery-13) cc (artillery-13, and-14) nmod:agent (annihilated-9, rocketry-15) conj:and (artillery-13, rocketry-15) aux (penetrated-17, had-16) det (umbrella-19, the-18) dobj (penetrated-17, umbrella-19) cc (penetrated-17, and-20) conj:and (penetrated-17, cratered-21) det (urbanscape-23, the-22) dobj (cratered-21, urbanscape-23) punct (penetrated-17, .-24) ",artillery,13,"case (artillery-13, by-10) nmod:poss (artillery-13, Coruscant-11) nmod:agent (annihilated-9, artillery-13) cc (artillery-13, and-14) conj:and (artillery-13, rocketry-15) ",be annihilated by Coruscant 's artillery and rocketry had penetrated the,NN,[],,,,,[],[],[],,"[('agent', 'annihilated', 9)]",['agent'],[],['annihilated'],[],[],"[('and', 'rocketry', 15)]",['and'],[rocketry-15],[],[],[],,,,,,,,,,,,,,['Coruscant'],[],[],['by'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_2.csv,0,0,0,0,unknown,,,,
Massive laser artillery lanced from his ship and sliced through the enemy 's weapons .,Massive/massive/JJ laser/laser/NN artillery/artillery/NN lanced/lance/VBD from/from/IN his/he/PRP$ ship/ship/NN and/and/CC sliced/slice/VBN through/through/IN the/the/DT enemy/enemy/NN 's/'s/POS weapons/weapon/NNS ././. ,"ROOT (ROOT-0, lanced-4) amod (artillery-3, Massive-1) compound (artillery-3, laser-2) nsubj (lanced-4, artillery-3) nsubj (sliced-9, artillery-3) case (ship-7, from-5) nmod:poss (ship-7, his-6) nmod:from (lanced-4, ship-7) cc (lanced-4, and-8) conj:and (lanced-4, sliced-9) case (weapons-14, through-10) det (enemy-12, the-11) nmod:poss (weapons-14, enemy-12) case (enemy-12, 's-13) nmod:through (sliced-9, weapons-14) punct (lanced-4, .-15) ",artillery,3,"amod (artillery-3, Massive-1) compound (artillery-3, laser-2) nsubj (lanced-4, artillery-3) nsubj (sliced-9, artillery-3) ",Massive laser artillery lanced from his ship and,NN,[],lanced-4,lance,VBD,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],['laser'],['Massive'],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_2.csv,0,0,0,0,unknown,,,,
That 's an old artillery observation post .,That/that/DT 's/be/VBZ an/a/DT old/old/JJ artillery/artillery/NN observation/observation/NN post/post/NN ././. ,"ROOT (ROOT-0, post-7) nsubj (post-7, That-1) cop (post-7, 's-2) det (post-7, an-3) amod (post-7, old-4) compound (post-7, artillery-5) compound (post-7, observation-6) punct (post-7, .-8) ",artillery,5,"compound (post-7, artillery-5) ",That 's an old artillery observation post .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['post'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
For centuries this end of the moor was an artillery range .,For/for/IN centuries/century/NNS this/this/DT end/end/NN of/of/IN the/the/DT moor/moor/NN was/be/VBD an/a/DT artillery/artillery/NN range/range/NN ././. ,"ROOT (ROOT-0, range-11) case (centuries-2, For-1) nmod:for (range-11, centuries-2) det (end-4, this-3) nsubj (range-11, end-4) case (moor-7, of-5) det (moor-7, the-6) nmod:of (end-4, moor-7) cop (range-11, was-8) det (range-11, an-9) compound (range-11, artillery-10) punct (range-11, .-12) ",artillery,10,"compound (range-11, artillery-10) ",of the moor was an artillery range .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['range'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
Has it been determined that the explosion was an artillery shell ?,Has/have/VBZ it/it/PRP been/be/VBN determined/determine/VBN that/that/IN the/the/DT explosion/explosion/NN was/be/VBD an/a/DT artillery/artillery/NN shell/shell/NN ?/?/. ,"ROOT (ROOT-0, determined-4) aux (determined-4, Has-1) nsubjpass (determined-4, it-2) auxpass (determined-4, been-3) mark (shell-11, that-5) det (explosion-7, the-6) nsubj (shell-11, explosion-7) cop (shell-11, was-8) det (shell-11, an-9) compound (shell-11, artillery-10) ccomp (determined-4, shell-11) punct (determined-4, ?-12) ",artillery,10,"compound (shell-11, artillery-10) ",that the explosion was an artillery shell ?,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shell'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
The last of the ballistic artillery shells used there landed twelve decades ago . '',The/the/DT last/last/JJ of/of/IN the/the/DT ballistic/ballistic/JJ artillery/artillery/NN shells/shell/NNS used/use/VBN there/there/EX landed/land/VBD twelve/twelve/CD decades/decade/NNS ago/ago/RB ././. ''/''/'' ,"ROOT (ROOT-0, landed-10) det (last-2, The-1) nsubj (landed-10, last-2) case (shells-7, of-3) det (shells-7, the-4) amod (shells-7, ballistic-5) compound (shells-7, artillery-6) nmod:of (last-2, shells-7) acl (shells-7, used-8) xcomp (used-8, there-9) nummod (decades-12, twelve-11) nmod:npmod (ago-13, decades-12) advmod (landed-10, ago-13) punct (landed-10, .-14) punct (landed-10, ''-15) ",artillery,6,"compound (shells-7, artillery-6) ",The last of the ballistic artillery shells used there landed twelve,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shells'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
On top of that hill is where observers used to stand and see where artillery shells landed elsewhere . '',On/on/IN top/top/NN of/of/IN that/that/DT hill/hill/NN is/be/VBZ where/where/WRB observers/observer/NNS used/use/VBN to/to/TO stand/stand/VB and/and/CC see/see/VB where/where/WRB artillery/artillery/NN shells/shell/NNS landed/land/VBD elsewhere/elsewhere/RB ././. ''/''/'' ,"ROOT (ROOT-0, is-6) case (that-4, On-1) mwe (On-1, top-2) mwe (On-1, of-3) nmod:on_top_of (is-6, that-4) nsubj (is-6, hill-5) advmod (used-9, where-7) nsubj (used-9, observers-8) nsubj:xsubj (stand-11, observers-8) nsubj:xsubj (see-13, observers-8) advcl (is-6, used-9) mark (stand-11, to-10) xcomp (used-9, stand-11) cc (stand-11, and-12) xcomp (used-9, see-13) conj:and (stand-11, see-13) advmod (landed-17, where-14) compound (shells-16, artillery-15) nsubj (landed-17, shells-16) advcl (stand-11, landed-17) advmod (landed-17, elsewhere-18) punct (is-6, .-19) punct (is-6, ''-20) ",artillery,15,"compound (shells-16, artillery-15) ",to stand and see where artillery shells landed elsewhere . '',NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shells'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
By itself the explosion might have beeii an old dud artillery shell finally grown unstable enough to go up at that particular place and moment .,By/by/IN itself/itself/PRP the/the/DT explosion/explosion/NN might/might/MD have/have/VB beeii/beeii/FW an/a/DT old/old/JJ dud/dud/NN artillery/artillery/NN shell/shell/NN finally/finally/RB grown/grow/VBN unstable/unstable/JJ enough/enough/RB to/to/TO go/go/VB up/up/RP at/at/IN that/that/DT particular/particular/JJ place/place/NN and/and/CC moment/moment/NN ././. ,"ROOT (ROOT-0, have-6) case (itself-2, By-1) nmod:by (have-6, itself-2) det (explosion-4, the-3) nsubj (have-6, explosion-4) aux (have-6, might-5) dobj (have-6, beeii-7) det (shell-12, an-8) amod (shell-12, old-9) compound (shell-12, dud-10) compound (shell-12, artillery-11) dep (beeii-7, shell-12) advmod (beeii-7, finally-13) acl (beeii-7, grown-14) xcomp (grown-14, unstable-15) advmod (unstable-15, enough-16) mark (go-18, to-17) xcomp (unstable-15, go-18) compound:prt (go-18, up-19) case (place-23, at-20) det (place-23, that-21) amod (place-23, particular-22) nmod:at (go-18, place-23) cc (place-23, and-24) nmod:at (go-18, moment-25) conj:and (place-23, moment-25) punct (have-6, .-26) ",artillery,11,"compound (shell-12, artillery-11) ",have beeii an old dud artillery shell finally grown unstable enough,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shell'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
"Surely , sir , '' began Walter , '' if an artillery shell went off next to one of those instruments ... well , does n't that seem likely as a cause ? '' ''","Surely/surely/RB ,/,/, sir/sir/NNP ,/,/, ''/''/'' began/begin/VBD Walter/Walter/NNP ,/,/, ''/''/'' if/if/IN an/a/DT artillery/artillery/NN shell/shell/NN went/go/VBD off/off/RB next/next/JJ to/to/TO one/one/CD of/of/IN those/those/DT instruments/instrument/NNS .../.../: well/well/RB ,/,/, does/do/VBZ n't/not/RB that/that/IN seem/seem/VBP likely/likely/RB as/as/IN a/a/DT cause/cause/NN ?/?/. ''/''/'' ''/''/'' ","ROOT (ROOT-0, began-6) advmod (began-6, Surely-1) punct (began-6, ,-2) nsubj (began-6, sir-3) punct (sir-3, ,-4) punct (began-6, ''-5) dobj (began-6, Walter-7) punct (Walter-7, ,-8) punct (Walter-7, ''-9) mark (went-14, if-10) det (shell-13, an-11) compound (shell-13, artillery-12) nsubj (went-14, shell-13) acl:relcl (Walter-7, went-14) advmod (next-16, off-15) advmod (went-14, next-16) case (one-18, to-17) det:qmod (instruments-21, one-18) mwe (one-18, of-19) det (instruments-21, those-20) nmod (went-14, instruments-21) punct (began-6, ...-22) advmod (does-25, well-23) punct (does-25, ,-24) parataxis (began-6, does-25) neg (does-25, n't-26) mark (seem-28, that-27) ccomp (does-25, seem-28) advmod (seem-28, likely-29) case (cause-32, as-30) det (cause-32, a-31) nmod:as (seem-28, cause-32) punct (began-6, ?-33) punct (began-6, ''-34) punct (began-6, ''-35) ",artillery,12,"compound (shell-13, artillery-12) ","Walter , '' if an artillery shell went off next to",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shell'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
I looked over the hilly expanses of the former artillery range .,I/I/PRP looked/look/VBD over/over/IN the/the/DT hilly/hilly/JJ expanses/expanse/NNS of/of/IN the/the/DT former/former/JJ artillery/artillery/NN range/range/NN ././. ,"ROOT (ROOT-0, looked-2) nsubj (looked-2, I-1) case (expanses-6, over-3) det (expanses-6, the-4) amod (expanses-6, hilly-5) nmod:over (looked-2, expanses-6) case (range-11, of-7) det (range-11, the-8) amod (range-11, former-9) compound (range-11, artillery-10) nmod:of (expanses-6, range-11) punct (looked-2, .-12) ",artillery,10,"compound (range-11, artillery-10) ",hilly expanses of the former artillery range .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['range'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
Where could he have obtained a live artillery shell ?,Where/where/WRB could/could/MD he/he/PRP have/have/VB obtained/obtain/VBN a/a/DT live/live/JJ artillery/artillery/NN shell/shell/NN ?/?/. ,"ROOT (ROOT-0, obtained-5) advmod (obtained-5, Where-1) aux (obtained-5, could-2) nsubj (obtained-5, he-3) aux (obtained-5, have-4) det (shell-9, a-6) amod (shell-9, live-7) compound (shell-9, artillery-8) dobj (obtained-5, shell-9) punct (obtained-5, ?-10) ",artillery,8,"compound (shell-9, artillery-8) ",he have obtained a live artillery shell ?,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shell'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_1.csv,0,0,0,0,unknown,,,,
