Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"I normally wear a fisherman 's vest , '' says Carter , who likes to keep her hands free to examine merchandise . ''","I/I/PRP normally/normally/RB wear/wear/VB a/a/DT fisherman/fisherman/NN 's/'s/POS vest/vest/NN ,/,/, ''/''/'' says/say/VBZ Carter/Carter/NNP ,/,/, who/who/WP likes/like/VBZ to/to/TO keep/keep/VB her/she/PRP$ hands/hand/NNS free/free/JJ to/to/TO examine/examine/VB merchandise/merchandise/NN ././. ''/''/'' ","ROOT (ROOT-0, says-10) nsubj (wear-3, I-1) advmod (wear-3, normally-2) ccomp (says-10, wear-3) det (fisherman-5, a-4) nmod:poss (vest-7, fisherman-5) case (fisherman-5, 's-6) dobj (wear-3, vest-7) punct (says-10, ,-8) punct (says-10, ''-9) dobj (says-10, Carter-11) nsubj (likes-14, Carter-11) nsubj:xsubj (keep-16, Carter-11) punct (Carter-11, ,-12) ref (Carter-11, who-13) acl:relcl (Carter-11, likes-14) mark (keep-16, to-15) xcomp (likes-14, keep-16) nmod:poss (hands-18, her-17) nsubj (free-19, hands-18) nsubj:xsubj (examine-21, hands-18) xcomp (keep-16, free-19) mark (examine-21, to-20) xcomp (free-19, examine-21) dobj (examine-21, merchandise-22) punct (says-10, .-23) punct (says-10, ''-24) ",merchandise,22,"dobj (examine-21, merchandise-22) ",her hands free to examine merchandise . '',NN,[],examine-21,examine,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
"Vivre 's merchandise ranges from the extravagant ( a diamond pendant , a solid-gold watch ) to practical basics ( as long as you consider ultra-ply cashmere , even for babies , a basic ) to the outright irresistible ( Murano glass seashells for the dining table ) .","Vivre/Vivre/NNP 's/'s/POS merchandise/merchandise/NN ranges/range/VBZ from/from/IN the/the/DT extravagant/extravagant/JJ -LRB-/-lrb-/-LRB- a/a/DT diamond/diamond/NN pendant/pendant/NN ,/,/, a/a/DT solid-gold/solid-gold/JJ watch/watch/NN -RRB-/-rrb-/-RRB- to/to/TO practical/practical/JJ basics/basics/NNS -LRB-/-lrb-/-LRB- as/as/RB long/long/RB as/as/IN you/you/PRP consider/consider/VBP ultra-ply/ultra-ply/JJ cashmere/cashmere/NN ,/,/, even/even/RB for/for/IN babies/baby/NNS ,/,/, a/a/DT basic/basic/JJ -RRB-/-rrb-/-RRB- to/to/TO the/the/DT outright/outright/JJ irresistible/irresistible/JJ -LRB-/-lrb-/-LRB- Murano/murano/JJ glass/glass/NN seashells/seashell/NNS for/for/IN the/the/DT dining/dining/NN table/table/NN -RRB-/-rrb-/-RRB- ././. ","ROOT (ROOT-0, ranges-4) nmod:poss (merchandise-3, Vivre-1) case (Vivre-1, 's-2) nsubj (ranges-4, merchandise-3) case (extravagant-7, from-5) det (extravagant-7, the-6) nmod:from (ranges-4, extravagant-7) punct (pendant-11, (-8) det (pendant-11, a-9) compound (pendant-11, diamond-10) dep (extravagant-7, pendant-11) punct (pendant-11, ,-12) det (watch-15, a-13) amod (watch-15, solid-gold-14) appos (pendant-11, watch-15) punct (pendant-11, )-16) case (basics-19, to-17) amod (basics-19, practical-18) nmod:to (extravagant-7, basics-19) punct (long-22, (-20) advmod (long-22, as-21) dep (ranges-4, long-22) mark (consider-25, as-23) nsubj (consider-25, you-24) advcl:as (long-22, consider-25) amod (cashmere-27, ultra-ply-26) dobj (consider-25, cashmere-27) punct (consider-25, ,-28) advmod (babies-31, even-29) case (babies-31, for-30) nmod:for (consider-25, babies-31) punct (babies-31, ,-32) det (basic-34, a-33) appos (babies-31, basic-34) punct (long-22, )-35) case (irresistible-39, to-36) det (irresistible-39, the-37) amod (irresistible-39, outright-38) nmod:to (ranges-4, irresistible-39) punct (seashells-43, (-40) amod (seashells-43, Murano-41) compound (seashells-43, glass-42) dep (irresistible-39, seashells-43) case (table-47, for-44) det (table-47, the-45) compound (table-47, dining-46) nmod:for (seashells-43, table-47) punct (seashells-43, )-48) punct (ranges-4, .-49) ",merchandise,3,"nmod:poss (merchandise-3, Vivre-1) nsubj (ranges-4, merchandise-3) ",Vivre 's merchandise ranges from the extravagant (,NN,[],ranges-4,range,VBZ,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['Vivre'],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
"In the end Blanchard was left with unsold merchandise , which she gave away . ''","In/in/IN the/the/DT end/end/NN Blanchard/Blanchard/NNP was/be/VBD left/leave/VBN with/with/IN unsold/unsold/JJ merchandise/merchandise/NN ,/,/, which/which/WDT she/she/PRP gave/give/VBD away/away/RB ././. ''/''/'' ","ROOT (ROOT-0, left-6) case (end-3, In-1) det (end-3, the-2) nmod:in (left-6, end-3) nsubjpass (left-6, Blanchard-4) auxpass (left-6, was-5) case (merchandise-9, with-7) amod (merchandise-9, unsold-8) nmod:with (left-6, merchandise-9) dobj (gave-13, merchandise-9) punct (merchandise-9, ,-10) ref (merchandise-9, which-11) nsubj (gave-13, she-12) acl:relcl (merchandise-9, gave-13) advmod (gave-13, away-14) punct (left-6, .-15) punct (left-6, ''-16) ",merchandise,9,"case (merchandise-9, with-7) amod (merchandise-9, unsold-8) nmod:with (left-6, merchandise-9) dobj (gave-13, merchandise-9) punct (merchandise-9, ,-10) ref (merchandise-9, which-11) acl:relcl (merchandise-9, gave-13) ","Blanchard was left with unsold merchandise , which she gave away",NN,[],gave-13,give,VBD,object,['away'],[],[],,"[('with', 'left', 6)]",['with'],[],['left'],[],[],[],[],[],[],[],['unsold'],[0.02375],[0.0175],[0.02875],[0.0025],[0.08],[0.0075],[0.193125],[0.1175],[0.055],[0.1475],[0.21874999999999997],[0.0825],[0.025624999999999995],[],[],[],['with'],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
Supporting this attitude is an influential network of magazines and broadcast shows that are little more than catalogs of cool merchandise .,Supporting/support/VBG this/this/DT attitude/attitude/NN is/be/VBZ an/a/DT influential/influential/JJ network/network/NN of/of/IN magazines/magazine/NNS and/and/CC broadcast/broadcast/NN shows/show/NNS that/that/WDT are/be/VBP little/little/RB more/more/JJR than/than/IN catalogs/catalog/NNS of/of/IN cool/cool/JJ merchandise/merchandise/NN ././. ,"ROOT (ROOT-0, network-7) csubj (network-7, Supporting-1) det (attitude-3, this-2) dobj (Supporting-1, attitude-3) cop (network-7, is-4) det (network-7, an-5) amod (network-7, influential-6) nsubj (more-16, network-7) case (magazines-9, of-8) nmod:of (network-7, magazines-9) cc (magazines-9, and-10) compound (shows-12, broadcast-11) nmod:of (network-7, shows-12) conj:and (magazines-9, shows-12) ref (network-7, that-13) cop (more-16, are-14) advmod (more-16, little-15) acl:relcl (network-7, more-16) case (catalogs-18, than-17) nmod:than (more-16, catalogs-18) case (merchandise-21, of-19) amod (merchandise-21, cool-20) nmod:of (catalogs-18, merchandise-21) punct (network-7, .-22) ",merchandise,21,"case (merchandise-21, of-19) amod (merchandise-21, cool-20) nmod:of (catalogs-18, merchandise-21) ",more than catalogs of cool merchandise .,NN,[],,,,,[],[],[],,"[('of', 'catalogs', 18)]",['of'],[],['catalogs'],[],[],[],[],[],[],[],['cool'],[0.015],[0.03191666666666666],[0.0175],[0.0225],[0.12375],[0.0025],[0.21074999999999997],[0.065],[0.0425],[0.12808333333333333],[0.20149999999999998],[0.095],[0.044],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
"She used $2,000 of her own money to buy the merchandise . ''","She/she/PRP used/use/VBD $/$/$ 2,000/2,000/CD of/of/IN her/she/PRP$ own/own/JJ money/money/NN to/to/TO buy/buy/VB the/the/DT merchandise/merchandise/NN ././. ''/''/'' ","ROOT (ROOT-0, used-2) nsubj (used-2, She-1) dep (2,000-4, $-3) dobj (used-2, 2,000-4) case (money-8, of-5) nmod:poss (money-8, her-6) amod (money-8, own-7) nmod:of (2,000-4, money-8) mark (buy-10, to-9) advcl:to (used-2, buy-10) det (merchandise-12, the-11) dobj (buy-10, merchandise-12) punct (used-2, .-13) punct (used-2, ''-14) ",merchandise,12,"det (merchandise-12, the-11) dobj (buy-10, merchandise-12) ",money to buy the merchandise . '',NN,[],buy-10,buy,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
His cast-off merchandise is so attractively displayed that a photo of one store interior by the famed Andreas Gursky has hung in Manhattan 's Museum of Modern Art .,His/he/PRP$ cast-off/cast-off/JJ merchandise/merchandise/NN is/be/VBZ so/so/RB attractively/attractively/RB displayed/display/VBD that/that/IN a/a/DT photo/photo/NN of/of/IN one/one/CD store/store/NN interior/interior/NN by/by/IN the/the/DT famed/famed/JJ Andreas/Andreas/NNP Gursky/Gursky/NNP has/have/VBZ hung/hang/VBN in/in/IN Manhattan/Manhattan/NNP 's/'s/POS Museum/museum/NN of/of/IN Modern/Modern/NNP Art/Art/NNP ././. ,"ROOT (ROOT-0, is-4) nmod:poss (merchandise-3, His-1) amod (merchandise-3, cast-off-2) nsubj (is-4, merchandise-3) advmod (displayed-7, so-5) advmod (displayed-7, attractively-6) ccomp (is-4, displayed-7) mark (hung-21, that-8) det (photo-10, a-9) nsubj (hung-21, photo-10) case (interior-14, of-11) nummod (interior-14, one-12) compound (interior-14, store-13) nmod:of (photo-10, interior-14) case (Gursky-19, by-15) det (Gursky-19, the-16) amod (Gursky-19, famed-17) compound (Gursky-19, Andreas-18) nmod:by (interior-14, Gursky-19) aux (hung-21, has-20) ccomp (displayed-7, hung-21) case (Museum-25, in-22) nmod:poss (Museum-25, Manhattan-23) case (Manhattan-23, 's-24) nmod:in (hung-21, Museum-25) case (Art-28, of-26) compound (Art-28, Modern-27) nmod:of (Museum-25, Art-28) punct (is-4, .-29) ",merchandise,3,"nmod:poss (merchandise-3, His-1) amod (merchandise-3, cast-off-2) nsubj (is-4, merchandise-3) ",His cast-off merchandise is so attractively displayed that,NN,[],is-4,be,VBZ,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['cast-off'],,,,,,,,,,,,,,['His'],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_2.csv,0,0,0,0,unknown,,,,
"During Eli 's tenure , season-ticket sales and merchandise revenue soared , the stadium was expanded and the school now has the sec 's best indoor practice facility . ''","During/during/IN Eli/Eli/NNP 's/'s/POS tenure/tenure/NN ,/,/, season-ticket/season-ticket/JJ sales/sale/NNS and/and/CC merchandise/merchandise/NN revenue/revenue/NN soared/soar/VBD ,/,/, the/the/DT stadium/stadium/NN was/be/VBD expanded/expand/VBN and/and/CC the/the/DT school/school/NN now/now/RB has/have/VBZ the/the/DT sec/sec/NN 's/'s/POS best/best/JJS indoor/indoor/JJ practice/practice/NN facility/facility/NN ././. ''/''/'' ","ROOT (ROOT-0, expanded-16) case (tenure-4, During-1) nmod:poss (tenure-4, Eli-2) case (Eli-2, 's-3) nmod:during (expanded-16, tenure-4) punct (soared-11, ,-5) amod (sales-7, season-ticket-6) nsubj (soared-11, sales-7) cc (sales-7, and-8) compound (revenue-10, merchandise-9) conj:and (sales-7, revenue-10) nsubj (soared-11, revenue-10) dep (expanded-16, soared-11) punct (soared-11, ,-12) det (stadium-14, the-13) nsubjpass (expanded-16, stadium-14) auxpass (expanded-16, was-15) cc (expanded-16, and-17) det (school-19, the-18) nsubj (has-21, school-19) advmod (has-21, now-20) conj:and (expanded-16, has-21) det (sec-23, the-22) nmod:poss (facility-28, sec-23) case (sec-23, 's-24) amod (facility-28, best-25) amod (facility-28, indoor-26) compound (facility-28, practice-27) dobj (has-21, facility-28) punct (expanded-16, .-29) punct (expanded-16, ''-30) ",merchandise,9,"compound (revenue-10, merchandise-9) ","tenure , season-ticket sales and merchandise revenue soared , the stadium",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['revenue'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_2.csv,0,0,0,0,unknown,,,,
"The company has an unusual niche -- building , running , and providing fulfillment for intranet-based company stores that supply logo apparel and merchandise to employees and sales forces .","The/the/DT company/company/NN has/have/VBZ an/a/DT unusual/unusual/JJ niche/niche/NN --/--/: building/building/NN ,/,/, running/run/VBG ,/,/, and/and/CC providing/provide/VBG fulfillment/fulfillment/NN for/for/IN intranet-based/intranet-based/JJ company/company/NN stores/store/NNS that/that/WDT supply/supply/VBP logo/logo/NN apparel/apparel/NN and/and/CC merchandise/merchandise/NN to/to/TO employees/employee/NNS and/and/CC sales/sale/NNS forces/force/NNS ././. ","ROOT (ROOT-0, has-3) det (company-2, The-1) nsubj (has-3, company-2) det (niche-6, an-4) amod (niche-6, unusual-5) dobj (has-3, niche-6) punct (niche-6, ---7) dep (niche-6, building-8) punct (niche-6, ,-9) dep (niche-6, running-10) punct (running-10, ,-11) cc (running-10, and-12) dep (niche-6, providing-13) conj:and (running-10, providing-13) iobj (providing-13, fulfillment-14) nsubj (supply-20, fulfillment-14) case (stores-18, for-15) amod (stores-18, intranet-based-16) compound (stores-18, company-17) nmod:for (fulfillment-14, stores-18) ref (fulfillment-14, that-19) acl:relcl (fulfillment-14, supply-20) compound (apparel-22, logo-21) dobj (supply-20, apparel-22) cc (apparel-22, and-23) dobj (supply-20, merchandise-24) conj:and (apparel-22, merchandise-24) case (employees-26, to-25) nmod:to (supply-20, employees-26) cc (employees-26, and-27) nmod:to (supply-20, sales-28) conj:and (employees-26, sales-28) dobj (providing-13, forces-29) punct (has-3, .-30) ",merchandise,24,"dobj (supply-20, merchandise-24) conj:and (apparel-22, merchandise-24) ",that supply logo apparel and merchandise to employees and sales forces,NN,[],supply-20,supply,VBP,object,[],[],[],,[],[],[],[],[],[],"[('and', 'apparel', 22)]",['and'],[apparel-22],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_2.csv,0,0,0,0,unknown,,,,
"Consumers blanched at the $30,000-plus price tags , and Chrysler was forced to discount its brand-new merchandise .","Consumers/consumer/NNS blanched/blanch/VBD at/at/IN the/the/DT $/$/$ 30,000-plus/30,000-plus/JJ price/price/NN tags/tag/NNS ,/,/, and/and/CC Chrysler/Chrysler/NNP was/be/VBD forced/force/VBN to/to/TO discount/discount/VB its/its/PRP$ brand-new/brand-new/JJ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, blanched-2) nsubj (blanched-2, Consumers-1) case (tags-8, at-3) det (tags-8, the-4) amod (tags-8, $-5) dep ($-5, 30,000-plus-6) compound (tags-8, price-7) nmod:at (blanched-2, tags-8) punct (blanched-2, ,-9) cc (blanched-2, and-10) nsubjpass (forced-13, Chrysler-11) nsubj:xsubj (discount-15, Chrysler-11) auxpass (forced-13, was-12) conj:and (blanched-2, forced-13) mark (discount-15, to-14) xcomp (forced-13, discount-15) nmod:poss (merchandise-18, its-16) amod (merchandise-18, brand-new-17) dobj (discount-15, merchandise-18) punct (blanched-2, .-19) ",merchandise,18,"nmod:poss (merchandise-18, its-16) amod (merchandise-18, brand-new-17) dobj (discount-15, merchandise-18) ",to discount its brand-new merchandise .,NN,[],discount-15,discount,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['brand-new'],,,,,,,,,,,,,,['its'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_3.csv,0,0,0,0,unknown,,,,
33 ACCEPT CASH ONLY Switch your airline-miles or other merchandise credit card to one with rewards you 'll actually use-like cash back .,33/33/CD ACCEPT/ACCEPT/NNP CASH/CASH/NNP ONLY/ONLY/NNP Switch/switch/VB your/you/PRP$ airline-miles/airline-mile/NNS or/or/CC other/other/JJ merchandise/merchandise/NN credit/credit/NN card/card/NN to/to/TO one/one/CD with/with/IN rewards/reward/NNS you/you/PRP 'll/will/MD actually/actually/RB use-like/use-like/JJ cash/cash/NN back/back/RB ././. ,"ROOT (ROOT-0, cash-21) nsubj (Switch-5, 33-1) compound (ONLY-4, ACCEPT-2) compound (ONLY-4, CASH-3) dep (33-1, ONLY-4) dep (cash-21, Switch-5) nmod:poss (airline-miles-7, your-6) dobj (Switch-5, airline-miles-7) cc (airline-miles-7, or-8) amod (card-12, other-9) compound (card-12, merchandise-10) compound (card-12, credit-11) dobj (Switch-5, card-12) conj:or (airline-miles-7, card-12) case (one-14, to-13) nmod:to (Switch-5, one-14) case (rewards-16, with-15) nmod:with (Switch-5, rewards-16) nsubj (cash-21, you-17) aux (cash-21, 'll-18) advmod (cash-21, actually-19) amod (cash-21, use-like-20) advmod (cash-21, back-22) punct (cash-21, .-23) ",merchandise,10,"compound (card-12, merchandise-10) ",Switch your airline-miles or other merchandise credit card to one with,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['card'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,,,,
"* Attend a preview to scout merchandise and , if necessary , register .","*/*/SYM Attend/attend/VB a/a/DT preview/preview/NN to/to/TO scout/scout/NN merchandise/merchandise/NN and/and/CC ,/,/, if/if/IN necessary/necessary/JJ ,/,/, register/register/NN ././. ","ROOT (ROOT-0, register-13) dep (register-13, *-1) nsubj (register-13, Attend-2) det (preview-4, a-3) dobj (Attend-2, preview-4) case (merchandise-7, to-5) compound (merchandise-7, scout-6) nmod:to (Attend-2, merchandise-7) advmod (merchandise-7, and-8) punct (merchandise-7, ,-9) case (necessary-11, if-10) nmod:if (Attend-2, necessary-11) punct (necessary-11, ,-12) punct (register-13, .-14) ",merchandise,7,"case (merchandise-7, to-5) compound (merchandise-7, scout-6) nmod:to (Attend-2, merchandise-7) advmod (merchandise-7, and-8) punct (merchandise-7, ,-9) ","Attend a preview to scout merchandise and , if necessary ,",NN,[],,,,,[],[],[],,"[('to', 'Attend', 2)]",['to'],[],['Attend'],[],[],[],[],[],[],['scout'],[],,,,,,,,,,,,,,[],[],[],['to'],['and'],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,,,,
Starkeys labels consistently advertised the merchandise he had for sale ( see Pl .,Starkeys/Starkeys/NNP labels/label/VBZ consistently/consistently/RB advertised/advertise/VBN the/the/DT merchandise/merchandise/NN he/he/PRP had/have/VBD for/for/IN sale/sale/NN -LRB-/-lrb-/-LRB- see/see/VB Pl/pl/NN ././. ,"ROOT (ROOT-0, labels-2) nsubj (labels-2, Starkeys-1) advmod (advertised-4, consistently-3) ccomp (labels-2, advertised-4) det (merchandise-6, the-5) dobj (advertised-4, merchandise-6) nsubj (had-8, he-7) acl:relcl (merchandise-6, had-8) case (sale-10, for-9) nmod:for (had-8, sale-10) punct (see-12, (-11) parataxis (had-8, see-12) dep (see-12, Pl-13) punct (labels-2, .-14) ",merchandise,6,"det (merchandise-6, the-5) dobj (advertised-4, merchandise-6) acl:relcl (merchandise-6, had-8) ",Starkeys labels consistently advertised the merchandise he had for sale (,NN,[],advertised-4,advertise,VBN,object,['consistently'],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Mail order threatens not only the chains ' bread-and-butter prescription business ( which in Walgreens ' case makes up 63% of total sales ) but also the higher-margin , '' front-end '' general merchandise .","Mail/Mail/NNP order/order/NN threatens/threaten/VBZ not/not/RB only/only/RB the/the/DT chains/chain/NNS '/'/POS bread-and-butter/bread-and-butter/JJ prescription/prescription/NN business/business/NN -LRB-/-lrb-/-LRB- which/which/WDT in/in/IN Walgreens/Walgreens/NNP '/'/POS case/case/NN makes/make/VBZ up/up/RP 63/63/CD %/%/NN of/of/IN total/total/JJ sales/sale/NNS -RRB-/-rrb-/-RRB- but/but/CC also/also/RB the/the/DT higher-margin/higher-margin/NN ,/,/, ''/''/'' front-end/front-end/NN ''/''/'' general/general/JJ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, threatens-3) compound (order-2, Mail-1) nsubj (threatens-3, order-2) neg (business-11, not-4) advmod (business-11, only-5) det (chains-7, the-6) nmod:poss (business-11, chains-7) case (chains-7, '-8) amod (business-11, bread-and-butter-9) compound (business-11, prescription-10) nmod (threatens-3, business-11) punct (makes-18, (-12) nsubj (makes-18, which-13) case (case-17, in-14) nmod:poss (case-17, Walgreens-15) case (Walgreens-15, '-16) nmod:in (makes-18, case-17) parataxis (threatens-3, makes-18) compound:prt (makes-18, up-19) nummod (%-21, 63-20) dobj (makes-18, %-21) case (sales-24, of-22) amod (sales-24, total-23) nmod:of (%-21, sales-24) punct (makes-18, )-25) case (higher-margin-29, but-26) advmod (higher-margin-29, also-27) det (higher-margin-29, the-28) nmod:but (threatens-3, higher-margin-29) punct (higher-margin-29, ,-30) punct (higher-margin-29, ''-31) dep (higher-margin-29, front-end-32) punct (front-end-32, ''-33) amod (merchandise-35, general-34) dep (front-end-32, merchandise-35) punct (threatens-3, .-36) ",merchandise,35,"amod (merchandise-35, general-34) dep (front-end-32, merchandise-35) ",'' front-end '' general merchandise .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['general'],[0.0175],[0.033583333333333326],[0.0175],[0.015],[0.09166666666666667],[0.035],[0.08812499999999998],[0.14708333333333332],[0.12],[0.16583333333333336],[0.103125],[0.16558333333333333],[0.0],[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
A survey funded by a group of organizations in the promotion and incentive fields found that four out of five companies said merchandise and travel awards were remembered longer than cash .,A/a/DT survey/survey/NN funded/fund/VBN by/by/IN a/a/DT group/group/NN of/of/IN organizations/organization/NNS in/in/IN the/the/DT promotion/promotion/NN and/and/CC incentive/incentive/NN fields/field/NNS found/find/VBD that/that/IN four/four/CD out/out/IN of/of/IN five/five/CD companies/company/NNS said/say/VBD merchandise/merchandise/NN and/and/CC travel/travel/NN awards/award/NNS were/be/VBD remembered/remembered/JJ longer/longer/JJR than/than/IN cash/cash/NN ././. ,"ROOT (ROOT-0, found-15) det (survey-2, A-1) nsubj (found-15, survey-2) acl (survey-2, funded-3) case (group-6, by-4) det (group-6, a-5) nmod:by (funded-3, group-6) case (organizations-8, of-7) nmod:of (group-6, organizations-8) case (fields-14, in-9) det (fields-14, the-10) compound (fields-14, promotion-11) cc (promotion-11, and-12) conj:and (promotion-11, incentive-13) compound (fields-14, incentive-13) nmod:in (organizations-8, fields-14) mark (said-22, that-16) nsubj (said-22, four-17) case (companies-21, out-18) mwe (out-18, of-19) nummod (companies-21, five-20) nmod:out_of (four-17, companies-21) ccomp (found-15, said-22) compound (awards-26, merchandise-23) cc (merchandise-23, and-24) conj:and (merchandise-23, travel-25) compound (awards-26, travel-25) nsubj (longer-29, awards-26) cop (longer-29, were-27) amod (longer-29, remembered-28) ccomp (said-22, longer-29) case (cash-31, than-30) nmod:than (longer-29, cash-31) punct (found-15, .-32) ",merchandise,23,"compound (awards-26, merchandise-23) cc (merchandise-23, and-24) conj:and (merchandise-23, travel-25) ",out of five companies said merchandise and travel awards were remembered,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'travel', 25)]",['and'],[travel-25],['awards'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
