Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"The piazza contains a newspaper kiosk , provides al fresco seating for a small trattoria , and serves as a parking lot for motorbikes .","The/the/DT piazza/piazza/NN contains/contain/VBZ a/a/DT newspaper/newspaper/NN kiosk/kiosk/NN ,/,/, provides/provide/VBZ al/al/NNP fresco/fresco/NN seating/seating/NN for/for/IN a/a/DT small/small/JJ trattoria/trattoria/NN ,/,/, and/and/CC serves/serve/VBZ as/as/IN a/a/DT parking/parking/NN lot/lot/NN for/for/IN motorbikes/motorbike/NNS ././. ","ROOT (ROOT-0, contains-3) det (piazza-2, The-1) nsubj (contains-3, piazza-2) nsubj (provides-8, piazza-2) nsubj (serves-18, piazza-2) det (kiosk-6, a-4) compound (kiosk-6, newspaper-5) dobj (contains-3, kiosk-6) punct (contains-3, ,-7) conj:and (contains-3, provides-8) compound (seating-11, al-9) compound (seating-11, fresco-10) dobj (provides-8, seating-11) case (trattoria-15, for-12) det (trattoria-15, a-13) amod (trattoria-15, small-14) nmod:for (seating-11, trattoria-15) punct (contains-3, ,-16) cc (contains-3, and-17) conj:and (contains-3, serves-18) case (lot-22, as-19) det (lot-22, a-20) compound (lot-22, parking-21) nmod:as (serves-18, lot-22) case (motorbikes-24, for-23) nmod:for (lot-22, motorbikes-24) punct (contains-3, .-25) ",seating,11,"compound (seating-11, al-9) compound (seating-11, fresco-10) dobj (provides-8, seating-11) nmod:for (seating-11, trattoria-15) ","kiosk , provides al fresco seating for a small trattoria ,",NN,[],provides-8,provide,VBZ,object,[],[],[],,"[('for', 'trattoria', 15)]",['for'],['trattoria'],[],[],[],[],[],[],[],"['al', 'fresco']",[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1994.txt_1.csv,0,0,0,0,unknown,,,,
The stage should contain a few multipurpose items such as several chairs or seating blocks that can be easily re-arranged for use in each episode .,The/the/DT stage/stage/NN should/should/MD contain/contain/VB a/a/DT few/few/JJ multipurpose/multipurpose/JJ items/item/NNS such/such/JJ as/as/IN several/several/JJ chairs/chair/NNS or/or/CC seating/seating/NN blocks/block/VBZ that/that/IN can/can/MD be/be/VB easily/easily/RB re-arranged/re-arrange/VBN for/for/IN use/use/NN in/in/IN each/each/DT episode/episode/NN ././. ,"ROOT (ROOT-0, contain-4) det (stage-2, The-1) nsubj (contain-4, stage-2) aux (contain-4, should-3) det (items-8, a-5) amod (items-8, few-6) amod (items-8, multipurpose-7) nsubj (blocks-15, items-8) case (chairs-12, such-9) mwe (such-9, as-10) amod (chairs-12, several-11) nmod:such_as (items-8, chairs-12) cc (chairs-12, or-13) nmod:such_as (items-8, seating-14) conj:or (chairs-12, seating-14) ccomp (contain-4, blocks-15) mark (re-arranged-20, that-16) aux (re-arranged-20, can-17) auxpass (re-arranged-20, be-18) advmod (re-arranged-20, easily-19) ccomp (blocks-15, re-arranged-20) case (use-22, for-21) nmod:for (re-arranged-20, use-22) case (episode-25, in-23) det (episode-25, each-24) nmod:in (use-22, episode-25) punct (contain-4, .-26) ",seating,14,"nmod:such_as (items-8, seating-14) conj:or (chairs-12, seating-14) ",such as several chairs or seating blocks that can be easily,NN,[],,,,,[],[],[],,"[('such_as', 'items', 8)]",['such_as'],[],['items'],[],[],"[('or', 'chairs', 12)]",['or'],[chairs-12],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1994.txt_2.csv,0,0,0,0,unknown,,,,
"Issues that must be considered include physical arrangement that allow for students with physical impairments ( using a wheelchair or crutches ) to freely access desks , aisles , and all other areas of the room , and/or selective seating assignments for students with sensory losses ( vision and hearing ) .","Issues/issue/NNS that/that/WDT must/must/MD be/be/VB considered/consider/VBN include/include/VBP physical/physical/JJ arrangement/arrangement/NN that/that/WDT allow/allow/VBP for/for/IN students/student/NNS with/with/IN physical/physical/JJ impairments/impairment/NNS -LRB-/-lrb-/-LRB- using/use/VBG a/a/DT wheelchair/wheelchair/NN or/or/CC crutches/crutch/NNS -RRB-/-rrb-/-RRB- to/to/TO freely/freely/RB access/access/VB desks/desk/NNS ,/,/, aisles/aisle/NNS ,/,/, and/and/CC all/all/DT other/other/JJ areas/area/NNS of/of/IN the/the/DT room/room/NN ,/,/, and/or/and/or/CC selective/selective/JJ seating/seating/NN assignments/assignment/NNS for/for/IN students/student/NNS with/with/IN sensory/sensory/JJ losses/loss/NNS -LRB-/-lrb-/-LRB- vision/vision/NN and/and/CC hearing/hearing/NN -RRB-/-rrb-/-RRB- ././. ","ROOT (ROOT-0, include-6) nsubjpass (considered-5, Issues-1) nsubj (include-6, Issues-1) ref (Issues-1, that-2) aux (considered-5, must-3) auxpass (considered-5, be-4) acl:relcl (Issues-1, considered-5) amod (arrangement-8, physical-7) dobj (include-6, arrangement-8) nsubj (allow-10, arrangement-8) nsubj:xsubj (access-25, arrangement-8) ref (arrangement-8, that-9) acl:relcl (arrangement-8, allow-10) case (students-12, for-11) nmod:for (allow-10, students-12) case (impairments-15, with-13) amod (impairments-15, physical-14) nmod:with (students-12, impairments-15) punct (using-17, (-16) parataxis (allow-10, using-17) det (wheelchair-19, a-18) dobj (using-17, wheelchair-19) cc (wheelchair-19, or-20) dobj (using-17, crutches-21) conj:or (wheelchair-19, crutches-21) punct (using-17, )-22) mark (access-25, to-23) advmod (access-25, freely-24) xcomp (allow-10, access-25) dobj (access-25, desks-26) punct (desks-26, ,-27) dobj (access-25, aisles-28) conj:and (desks-26, aisles-28) punct (desks-26, ,-29) cc (desks-26, and-30) det (areas-33, all-31) amod (areas-33, other-32) dobj (access-25, areas-33) conj:and (desks-26, areas-33) case (room-36, of-34) det (room-36, the-35) nmod:of (areas-33, room-36) punct (access-25, ,-37) cc (access-25, and/or-38) amod (assignments-41, selective-39) compound (assignments-41, seating-40) xcomp (allow-10, assignments-41) conj:and/or (access-25, assignments-41) case (students-43, for-42) nmod:for (assignments-41, students-43) case (losses-46, with-44) amod (losses-46, sensory-45) nmod:with (students-43, losses-46) punct (vision-48, (-47) dep (losses-46, vision-48) cc (vision-48, and-49) dep (losses-46, hearing-50) conj:and (vision-48, hearing-50) punct (vision-48, )-51) punct (include-6, .-52) ",seating,40,"compound (assignments-41, seating-40) ","the room , and/or selective seating assignments for students with sensory",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['assignments'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1995.txt_2.csv,0,0,0,0,unknown,,,,
"Personal preference within the following five areas -- all of which can come into play in rehearsal environments -- separates global and analytic learners : silent study or ambient sound bright or soft illumination informal vs. formal seating arrangements intake persistent versus short , intense working intervals.","Personal/personal/JJ preference/preference/NN within/within/IN the/the/DT following/follow/VBG five/five/CD areas/area/NNS --/--/: all/all/DT of/of/IN which/which/WDT can/can/MD come/come/VB into/into/IN play/play/NN in/in/IN rehearsal/rehearsal/NN environments/environment/NNS --/--/: separates/separate/VBZ global/global/JJ and/and/CC analytic/analytic/JJ learners/learner/NNS :/:/: silent/silent/JJ study/study/NN or/or/CC ambient/ambient/JJ sound/sound/NN bright/bright/JJ or/or/CC soft/soft/JJ illumination/illumination/NN informal/informal/JJ vs./vs./CC formal/formal/JJ seating/seating/NN arrangements/arrangement/NNS intake/intake/NN persistent/persistent/JJ versus/versus/CC short/short/JJ ,/,/, intense/intense/JJ working/work/VBG intervals/interval/NNS ././. ","ROOT (ROOT-0, separates-20) amod (preference-2, Personal-1) nsubj (come-13, preference-2) nsubj (separates-20, preference-2) case (areas-7, within-3) det (areas-7, the-4) amod (areas-7, following-5) nummod (areas-7, five-6) nmod:within (preference-2, areas-7) punct (preference-2, ---8) dep (which-11, all-9) case (which-11, of-10) ref (preference-2, which-11) aux (come-13, can-12) acl:relcl (preference-2, come-13) case (play-15, into-14) nmod:into (come-13, play-15) case (environments-18, in-16) compound (environments-18, rehearsal-17) nmod:in (play-15, environments-18) punct (preference-2, ---19) amod (learners-24, global-21) cc (global-21, and-22) conj:and (global-21, analytic-23) amod (learners-24, analytic-23) dobj (separates-20, learners-24) punct (learners-24, :-25) amod (study-27, silent-26) dep (learners-24, study-27) cc (study-27, or-28) amod (sound-30, ambient-29) dep (learners-24, sound-30) conj:or (study-27, sound-30) amod (illumination-34, bright-31) cc (bright-31, or-32) conj:or (bright-31, soft-33) amod (illumination-34, soft-33) dep (study-27, illumination-34) amod (study-27, informal-35) case (arrangements-39, vs.-36) amod (arrangements-39, formal-37) compound (arrangements-39, seating-38) nmod:vs. (study-27, arrangements-39) dep (arrangements-39, intake-40) amod (intake-40, persistent-41) cc (arrangements-39, versus-42) amod (intense-45, short-43) punct (intense-45, ,-44) amod (intervals-47, intense-45) amod (intervals-47, working-46) nmod:vs. (study-27, intervals-47) conj:versus (arrangements-39, intervals-47) punct (separates-20, .-48) ",seating,38,"compound (arrangements-39, seating-38) ",soft illumination informal vs. formal seating arrangements intake persistent versus short,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['arrangements'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_2.csv,0,0,0,0,unknown,,,,
"Studies that examined the similarities and differences between hemispheric style and other elements of learning style revealed that , when concentrating on difficult academic material : High school students who were less motivated than their classmates and who preferred working with ambient sound , dim light , and informal seating scored right-hemisphere preferent significantly more often than left-hemisphere .","Studies/study/NNS that/that/WDT examined/examine/VBD the/the/DT similarities/similarity/NNS and/and/CC differences/difference/NNS between/between/IN hemispheric/hemispheric/JJ style/style/NN and/and/CC other/other/JJ elements/element/NNS of/of/IN learning/learn/VBG style/style/NN revealed/reveal/VBD that/that/IN ,/,/, when/when/WRB concentrating/concentrate/VBG on/on/IN difficult/difficult/JJ academic/academic/JJ material/material/NN :/:/: High/high/JJ school/school/NN students/student/NNS who/who/WP were/be/VBD less/less/JJR motivated/motivated/JJ than/than/IN their/they/PRP$ classmates/classmate/NNS and/and/CC who/who/WP preferred/prefer/VBD working/work/VBG with/with/IN ambient/ambient/JJ sound/sound/NN ,/,/, dim/dim/JJ light/light/NN ,/,/, and/and/CC informal/informal/JJ seating/seating/NN scored/score/VBD right-hemisphere/right-hemisphere/JJ preferent/preferent/NN significantly/significantly/RB more/more/RBR often/often/RB than/than/IN left-hemisphere/left-hemisphere/NN ././. ","ROOT (ROOT-0, revealed-17) nsubj (examined-3, Studies-1) nsubj (revealed-17, Studies-1) ref (Studies-1, that-2) acl:relcl (Studies-1, examined-3) det (similarities-5, the-4) dobj (examined-3, similarities-5) cc (similarities-5, and-6) dobj (examined-3, differences-7) conj:and (similarities-5, differences-7) case (style-10, between-8) amod (style-10, hemispheric-9) nmod:between (similarities-5, style-10) cc (style-10, and-11) amod (elements-13, other-12) nmod:between (similarities-5, elements-13) conj:and (style-10, elements-13) mark (learning-15, of-14) acl:of (style-10, learning-15) dobj (learning-15, style-16) mark (scored-51, that-18) punct (concentrating-21, ,-19) advmod (concentrating-21, when-20) dep (scored-51, concentrating-21) case (material-25, on-22) amod (material-25, difficult-23) amod (material-25, academic-24) nmod:on (concentrating-21, material-25) punct (material-25, :-26) amod (students-29, High-27) compound (students-29, school-28) dep (material-25, students-29) nsubj (motivated-33, students-29) ref (students-29, who-30) cop (motivated-33, were-31) dep (motivated-33, less-32) acl:relcl (students-29, motivated-33) case (classmates-36, than-34) nmod:poss (classmates-36, their-35) nmod:than (motivated-33, classmates-36) cc (concentrating-21, and-37) nsubj (preferred-39, who-38) conj:and (concentrating-21, preferred-39) dep (scored-51, preferred-39) xcomp (preferred-39, working-40) case (sound-43, with-41) amod (sound-43, ambient-42) nmod:with (working-40, sound-43) punct (concentrating-21, ,-44) amod (light-46, dim-45) nsubj (scored-51, light-46) punct (light-46, ,-47) cc (light-46, and-48) amod (seating-50, informal-49) conj:and (light-46, seating-50) nsubj (scored-51, seating-50) ccomp (revealed-17, scored-51) amod (preferent-53, right-hemisphere-52) dobj (scored-51, preferent-53) advmod (often-56, significantly-54) advmod (often-56, more-55) advmod (scored-51, often-56) case (left-hemisphere-58, than-57) nmod:than (scored-51, left-hemisphere-58) punct (revealed-17, .-59) ",seating,50,"amod (seating-50, informal-49) conj:and (light-46, seating-50) nsubj (scored-51, seating-50) ","dim light , and informal seating scored right-hemisphere preferent significantly more",NN,[],scored-51,score,VBD,subject,['often'],[],[],,[],[],[],[],[],[],"[('and', 'light', 46)]",['and'],[light-46],[],[],['informal'],[0.0545],[0.04],[0.0875],[0.0805],[0.0875],[0.0325],[0.045625],[0.05],[0.1525],[0.06],[0.10604166666666666],[0.19333333333333336],[0.01],[],[],[],[],[],[],[],[],[],that,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_2.csv,0,0,0,0,unknown,,,,
"A kitchenette for snacks , a charting area , seating , and storage were all integrated into the bright and cheerful interior of the room .","A/a/DT kitchenette/kitchenette/NN for/for/IN snacks/snack/NNS ,/,/, a/a/DT charting/chart/VBG area/area/NN ,/,/, seating/seating/NN ,/,/, and/and/CC storage/storage/NN were/be/VBD all/all/DT integrated/integrate/VBN into/into/IN the/the/DT bright/bright/JJ and/and/CC cheerful/cheerful/JJ interior/interior/NN of/of/IN the/the/DT room/room/NN ././. ","ROOT (ROOT-0, integrated-16) det (kitchenette-2, A-1) nsubjpass (integrated-16, kitchenette-2) case (snacks-4, for-3) nmod:for (kitchenette-2, snacks-4) punct (snacks-4, ,-5) det (area-8, a-6) amod (area-8, charting-7) appos (snacks-4, area-8) punct (kitchenette-2, ,-9) conj:and (kitchenette-2, seating-10) nsubjpass (integrated-16, seating-10) punct (kitchenette-2, ,-11) cc (kitchenette-2, and-12) conj:and (kitchenette-2, storage-13) nsubjpass (integrated-16, storage-13) auxpass (integrated-16, were-14) advmod (integrated-16, all-15) case (interior-22, into-17) det (interior-22, the-18) amod (interior-22, bright-19) cc (bright-19, and-20) conj:and (bright-19, cheerful-21) amod (interior-22, cheerful-21) nmod:into (integrated-16, interior-22) case (room-25, of-23) det (room-25, the-24) nmod:of (interior-22, room-25) punct (integrated-16, .-26) ",seating,10,"conj:and (kitchenette-2, seating-10) nsubjpass (integrated-16, seating-10) ",", a charting area , seating , and storage were all",NN,[],integrated-16,integrate,VBN,passive,['all'],[],[],,[],[],[],[],[],[],"[('and', 'kitchenette', 2)]",['and'],[kitchenette-2],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
"INTRODUCTION  Data describing the behavior of bulk muscular tissue under contact loads are necessary in mechanical analyses of prosthetic sockets , custom wheelchair seating , and other soft tissue support devices for the disabled .","INTRODUCTION/INTRODUCTION/NNP Data/Data/NNP describing/describe/VBG the/the/DT behavior/behavior/NN of/of/IN bulk/bulk/NN muscular/muscular/JJ tissue/tissue/NN under/under/IN contact/contact/NN loads/load/NNS are/be/VBP necessary/necessary/JJ in/in/IN mechanical/mechanical/JJ analyses/analysis/NNS of/of/IN prosthetic/prosthetic/JJ sockets/socket/NNS ,/,/, custom/custom/NN wheelchair/wheelchair/NN seating/seating/NN ,/,/, and/and/CC other/other/JJ soft/soft/JJ tissue/tissue/NN support/support/NN devices/device/NNS for/for/IN the/the/DT disabled/disabled/JJ ././. ","ROOT (ROOT-0, necessary-14) compound (Data-2, INTRODUCTION-1) nsubj (necessary-14, Data-2) acl (Data-2, describing-3) det (behavior-5, the-4) dobj (describing-3, behavior-5) case (tissue-9, of-6) compound (tissue-9, bulk-7) amod (tissue-9, muscular-8) nmod:of (behavior-5, tissue-9) case (loads-12, under-10) compound (loads-12, contact-11) nmod:under (tissue-9, loads-12) cop (necessary-14, are-13) case (analyses-17, in-15) amod (analyses-17, mechanical-16) nmod:in (necessary-14, analyses-17) case (sockets-20, of-18) amod (sockets-20, prosthetic-19) nmod:of (analyses-17, sockets-20) punct (sockets-20, ,-21) compound (seating-24, custom-22) compound (seating-24, wheelchair-23) nmod:of (analyses-17, seating-24) conj:and (sockets-20, seating-24) punct (sockets-20, ,-25) cc (sockets-20, and-26) amod (devices-31, other-27) amod (devices-31, soft-28) compound (devices-31, tissue-29) compound (devices-31, support-30) nmod:of (analyses-17, devices-31) conj:and (sockets-20, devices-31) case (disabled-34, for-32) det (disabled-34, the-33) nmod:for (devices-31, disabled-34) punct (necessary-14, .-35) ",seating,24,"compound (seating-24, custom-22) compound (seating-24, wheelchair-23) nmod:of (analyses-17, seating-24) conj:and (sockets-20, seating-24) ","prosthetic sockets , custom wheelchair seating , and other soft tissue",NN,[],,,,,[],[],[],,"[('of', 'analyses', 17)]",['of'],[],['analyses'],[],[],"[('and', 'sockets', 20)]",['and'],[sockets-20],[],"['custom', 'wheelchair']",[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
Recent commercial developments include systems to measure interface stresses for both seating and prosthetic systems .,Recent/recent/JJ commercial/commercial/JJ developments/development/NNS include/include/VBP systems/system/NNS to/to/TO measure/measure/VB interface/interface/NN stresses/stress/NNS for/for/IN both/both/DT seating/seating/NN and/and/CC prosthetic/prosthetic/JJ systems/system/NNS ././. ,"ROOT (ROOT-0, include-4) amod (developments-3, Recent-1) amod (developments-3, commercial-2) nsubj (include-4, developments-3) dobj (include-4, systems-5) nsubj:xsubj (measure-7, systems-5) mark (measure-7, to-6) xcomp (include-4, measure-7) compound (stresses-9, interface-8) dobj (measure-7, stresses-9) case (seating-12, for-10) det (seating-12, both-11) nmod:for (measure-7, seating-12) cc (seating-12, and-13) amod (systems-15, prosthetic-14) nmod:for (measure-7, systems-15) conj:and (seating-12, systems-15) punct (include-4, .-16) ",seating,12,"case (seating-12, for-10) det (seating-12, both-11) nmod:for (measure-7, seating-12) cc (seating-12, and-13) conj:and (seating-12, systems-15) ",measure interface stresses for both seating and prosthetic systems .,NN,[],,,,,[],[],[],,"[('for', 'measure', 7)]",['for'],[],['measure'],['both'],['other'],"[('and', 'systems', 15)]",['and'],[systems-15],[],[],[],,,,,,,,,,,,,,[],[],[],['for'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,1,unknown,both,other,precise quantifier,
"Bus and van window locations , positioning of seating , and the structural integrity of the vehicle often reduce anchor point options to those which are other than optimal .","Bus/bus/NN and/and/CC van/van/NN window/window/NN locations/location/NNS ,/,/, positioning/position/VBG of/of/IN seating/seating/NN ,/,/, and/and/CC the/the/DT structural/structural/JJ integrity/integrity/NN of/of/IN the/the/DT vehicle/vehicle/NN often/often/RB reduce/reduce/VB anchor/anchor/NN point/point/NN options/option/NNS to/to/TO those/those/DT which/which/WDT are/be/VBP other/other/JJ than/than/IN optimal/optimal/JJ ././. ","ROOT (ROOT-0, reduce-19) compound (locations-5, Bus-1) cc (Bus-1, and-2) conj:and (Bus-1, van-3) compound (locations-5, van-3) compound (locations-5, window-4) nsubj (reduce-19, locations-5) punct (locations-5, ,-6) appos (locations-5, positioning-7) case (seating-9, of-8) nmod:of (positioning-7, seating-9) punct (positioning-7, ,-10) cc (positioning-7, and-11) det (integrity-14, the-12) amod (integrity-14, structural-13) appos (locations-5, integrity-14) conj:and (positioning-7, integrity-14) case (vehicle-17, of-15) det (vehicle-17, the-16) nmod:of (integrity-14, vehicle-17) advmod (reduce-19, often-18) compound (options-22, anchor-20) compound (options-22, point-21) dobj (reduce-19, options-22) case (those-24, to-23) nmod:to (options-22, those-24) nsubj (other-27, those-24) ref (those-24, which-25) cop (other-27, are-26) acl:relcl (those-24, other-27) case (optimal-29, than-28) advcl:than (other-27, optimal-29) punct (reduce-19, .-30) ",seating,9,"case (seating-9, of-8) nmod:of (positioning-7, seating-9) ","window locations , positioning of seating , and the structural integrity",NN,[],,,,,[],[],[],,"[('of', 'positioning', 7)]",['of'],[],['positioning'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
"The performance of commercially available adaptive seating components in a dynamic or impact situation , as well as their effect on the safety of the user , is unknown and should be determined .","The/the/DT performance/performance/NN of/of/IN commercially/commercially/RB available/available/JJ adaptive/adaptive/JJ seating/seating/NN components/component/NNS in/in/IN a/a/DT dynamic/dynamic/JJ or/or/CC impact/impact/NN situation/situation/NN ,/,/, as/as/RB well/well/RB as/as/IN their/they/PRP$ effect/effect/NN on/on/IN the/the/DT safety/safety/NN of/of/IN the/the/DT user/user/NN ,/,/, is/be/VBZ unknown/unknown/JJ and/and/CC should/should/MD be/be/VB determined/determine/VBN ././. ","ROOT (ROOT-0, unknown-29) det (performance-2, The-1) nsubj (unknown-29, performance-2) nsubjpass (determined-33, performance-2) case (components-8, of-3) advmod (available-5, commercially-4) amod (components-8, available-5) amod (components-8, adaptive-6) compound (components-8, seating-7) nmod:of (performance-2, components-8) case (situation-14, in-9) det (situation-14, a-10) amod (situation-14, dynamic-11) cc (dynamic-11, or-12) conj:or (dynamic-11, impact-13) amod (situation-14, impact-13) nmod:in (components-8, situation-14) punct (components-8, ,-15) cc (components-8, as-16) mwe (as-16, well-17) mwe (as-16, as-18) nmod:poss (effect-20, their-19) nmod:of (performance-2, effect-20) conj:and (components-8, effect-20) case (safety-23, on-21) det (safety-23, the-22) nmod:on (effect-20, safety-23) case (user-26, of-24) det (user-26, the-25) nmod:of (safety-23, user-26) punct (unknown-29, ,-27) cop (unknown-29, is-28) cc (unknown-29, and-30) aux (determined-33, should-31) auxpass (determined-33, be-32) conj:and (unknown-29, determined-33) punct (unknown-29, .-34) ",seating,7,"compound (components-8, seating-7) ",performance of commercially available adaptive seating components in a dynamic or,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['components'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
"However , it can serve as an adequate benchmark when assessing the transportation safety of adaptive seating components .","However/however/RB ,/,/, it/it/PRP can/can/MD serve/serve/VB as/as/IN an/a/DT adequate/adequate/JJ benchmark/benchmark/NN when/when/WRB assessing/assess/VBG the/the/DT transportation/transportation/NN safety/safety/NN of/of/IN adaptive/adaptive/JJ seating/seating/NN components/component/NNS ././. ","ROOT (ROOT-0, serve-5) advmod (serve-5, However-1) punct (serve-5, ,-2) nsubj (serve-5, it-3) aux (serve-5, can-4) case (benchmark-9, as-6) det (benchmark-9, an-7) amod (benchmark-9, adequate-8) nmod:as (serve-5, benchmark-9) advmod (assessing-11, when-10) advcl (serve-5, assessing-11) det (safety-14, the-12) compound (safety-14, transportation-13) dobj (assessing-11, safety-14) case (components-18, of-15) amod (components-18, adaptive-16) compound (components-18, seating-17) nmod:of (safety-14, components-18) punct (serve-5, .-19) ",seating,17,"compound (components-18, seating-17) ",the transportation safety of adaptive seating components .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['components'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
This setting was based on the standard upright seating position of an anthropomorphic test device .,This/this/DT setting/setting/NN was/be/VBD based/base/VBN on/on/IN the/the/DT standard/standard/JJ upright/upright/JJ seating/seating/NN position/position/NN of/of/IN an/a/DT anthropomorphic/anthropomorphic/JJ test/test/NN device/device/NN ././. ,"ROOT (ROOT-0, based-4) det (setting-2, This-1) nsubjpass (based-4, setting-2) auxpass (based-4, was-3) case (position-10, on-5) det (position-10, the-6) amod (position-10, standard-7) amod (position-10, upright-8) compound (position-10, seating-9) nmod:on (based-4, position-10) case (device-15, of-11) det (device-15, an-12) amod (device-15, anthropomorphic-13) compound (device-15, test-14) nmod:of (position-10, device-15) punct (based-4, .-16) ",seating,9,"compound (position-10, seating-9) ",based on the standard upright seating position of an anthropomorphic test,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['position'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
"However , the primary function of the headrest to provide support for the head as part of the wheelchair seating system must not be compromised .","However/however/RB ,/,/, the/the/DT primary/primary/JJ function/function/NN of/of/IN the/the/DT headrest/headrest/NN to/to/TO provide/provide/VB support/support/NN for/for/IN the/the/DT head/head/NN as/as/IN part/part/NN of/of/IN the/the/DT wheelchair/wheelchair/NN seating/seating/NN system/system/NN must/must/MD not/not/RB be/be/VB compromised/compromise/VBN ././. ","ROOT (ROOT-0, compromised-25) advmod (compromised-25, However-1) punct (compromised-25, ,-2) det (function-5, the-3) amod (function-5, primary-4) nsubjpass (compromised-25, function-5) case (headrest-8, of-6) det (headrest-8, the-7) nmod:of (function-5, headrest-8) mark (provide-10, to-9) acl:to (headrest-8, provide-10) dobj (provide-10, support-11) case (head-14, for-12) det (head-14, the-13) nmod:for (support-11, head-14) case (part-16, as-15) nmod:as (provide-10, part-16) case (system-21, of-17) det (system-21, the-18) compound (system-21, wheelchair-19) compound (system-21, seating-20) nmod:of (part-16, system-21) aux (compromised-25, must-22) neg (compromised-25, not-23) auxpass (compromised-25, be-24) punct (compromised-25, .-26) ",seating,20,"compound (system-21, seating-20) ",as part of the wheelchair seating system must not be compromised,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['system'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1996.txt_3.csv,0,0,0,0,unknown,,,,
