Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Cy felt it deep in his vitals , a terrible trembling that traveled to his extremities and brought a faint nausea as he stood at the head of the train with a dead woman caught in the twisted wreckage of her gray automobile . ''","Cy/Cy/NNP felt/feel/VBD it/it/PRP deep/deep/RB in/in/IN his/he/PRP$ vitals/vitals/NNS ,/,/, a/a/DT terrible/terrible/JJ trembling/tremble/VBG that/that/IN traveled/travel/VBN to/to/TO his/he/PRP$ extremities/extremity/NNS and/and/CC brought/bring/VBD a/a/DT faint/faint/JJ nausea/nausea/NN as/as/IN he/he/PRP stood/stand/VBD at/at/IN the/the/DT head/head/NN of/of/IN the/the/DT train/train/NN with/with/IN a/a/DT dead/dead/JJ woman/woman/NN caught/catch/VBN in/in/IN the/the/DT twisted/twisted/JJ wreckage/wreckage/NN of/of/IN her/she/PRP$ gray/gray/JJ automobile/automobile/NN ././. ''/''/'' ","ROOT (ROOT-0, felt-2) nsubj (felt-2, Cy-1) nsubj (brought-18, Cy-1) dobj (felt-2, it-3) advmod (felt-2, deep-4) case (vitals-7, in-5) nmod:poss (vitals-7, his-6) nmod:in (felt-2, vitals-7) punct (vitals-7, ,-8) det (terrible-10, a-9) appos (vitals-7, terrible-10) acl (terrible-10, trembling-11) mark (traveled-13, that-12) ccomp (trembling-11, traveled-13) case (extremities-16, to-14) nmod:poss (extremities-16, his-15) nmod:to (traveled-13, extremities-16) cc (felt-2, and-17) conj:and (felt-2, brought-18) det (nausea-21, a-19) amod (nausea-21, faint-20) dobj (brought-18, nausea-21) mark (stood-24, as-22) nsubj (stood-24, he-23) advcl:as (brought-18, stood-24) case (head-27, at-25) det (head-27, the-26) nmod:at (stood-24, head-27) case (train-30, of-28) det (train-30, the-29) nmod:of (head-27, train-30) case (woman-34, with-31) det (woman-34, a-32) amod (woman-34, dead-33) nmod:with (stood-24, woman-34) acl (woman-34, caught-35) case (wreckage-39, in-36) det (wreckage-39, the-37) amod (wreckage-39, twisted-38) nmod:in (caught-35, wreckage-39) case (automobile-43, of-40) nmod:poss (automobile-43, her-41) amod (automobile-43, gray-42) nmod:of (wreckage-39, automobile-43) punct (felt-2, .-44) punct (felt-2, ''-45) ",wreckage,39,"case (wreckage-39, in-36) det (wreckage-39, the-37) amod (wreckage-39, twisted-38) nmod:in (caught-35, wreckage-39) nmod:of (wreckage-39, automobile-43) ",woman caught in the twisted wreckage of her gray automobile .,NN,[],,,,,[],[],[],,"[('in', 'caught', 35), ('of', 'automobile', 43)]","['in', 'of']",['automobile'],['caught'],['the'],['definite article'],[],[],[],[],[],['twisted'],[0.0575],[0.08],[0.1264583333333333],[0.08625],[0.16125],[0.0425],[0.05370833333333333],[0.0825],[0.04],[0.075],[0.084625],[0.10020833333333334],[0.01],[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"And they stared through their tears at the wreckage of the fruit jars strewn along the railroad tracks , reflecting the noon sun like waves on a lake , imagining her loading them in the car a couple of hours ago , thinking she 'd be returning home that night with all of the jars filled .","And/and/CC they/they/PRP stared/stare/VBD through/through/IN their/they/PRP$ tears/tear/NNS at/at/IN the/the/DT wreckage/wreckage/NN of/of/IN the/the/DT fruit/fruit/NN jars/jar/NNS strewn/strew/VBN along/along/IN the/the/DT railroad/railroad/NN tracks/track/NNS ,/,/, reflecting/reflect/VBG the/the/DT noon/noon/NN sun/sun/NN like/like/IN waves/wave/NNS on/on/IN a/a/DT lake/lake/NN ,/,/, imagining/imagine/VBG her/she/PRP$ loading/load/VBG them/they/PRP in/in/IN the/the/DT car/car/NN a/a/DT couple/couple/NN of/of/IN hours/hour/NNS ago/ago/RB ,/,/, thinking/think/VBG she/she/PRP 'd/would/MD be/be/VB returning/return/VBG home/home/NN that/that/IN night/night/NN with/with/IN all/all/DT of/of/IN the/the/DT jars/jar/NNS filled/fill/VBN ././. ","ROOT (ROOT-0, stared-3) cc (stared-3, And-1) nsubj (stared-3, they-2) case (tears-6, through-4) nmod:poss (tears-6, their-5) nmod:through (stared-3, tears-6) case (wreckage-9, at-7) det (wreckage-9, the-8) nmod:at (stared-3, wreckage-9) case (jars-13, of-10) det (jars-13, the-11) compound (jars-13, fruit-12) nmod:of (wreckage-9, jars-13) acl (jars-13, strewn-14) case (tracks-18, along-15) det (tracks-18, the-16) compound (tracks-18, railroad-17) nmod:along (strewn-14, tracks-18) punct (strewn-14, ,-19) ccomp (strewn-14, reflecting-20) det (sun-23, the-21) compound (sun-23, noon-22) dobj (reflecting-20, sun-23) case (waves-25, like-24) nmod:like (reflecting-20, waves-25) case (lake-28, on-26) det (lake-28, a-27) nmod:on (waves-25, lake-28) punct (reflecting-20, ,-29) dep (reflecting-20, imagining-30) dobj (imagining-30, her-31) advcl (imagining-30, loading-32) dobj (loading-32, them-33) case (car-36, in-34) det (car-36, the-35) nmod:in (loading-32, car-36) det:qmod (hours-40, a-37) mwe (a-37, couple-38) mwe (a-37, of-39) nmod:npmod (ago-41, hours-40) advmod (car-36, ago-41) punct (reflecting-20, ,-42) dep (reflecting-20, thinking-43) nsubj (returning-47, she-44) aux (returning-47, 'd-45) aux (returning-47, be-46) ccomp (thinking-43, returning-47) dobj (returning-47, home-48) mark (filled-56, that-49) nsubj (filled-56, night-50) case (all-52, with-51) det:qmod (jars-55, all-52) mwe (all-52, of-53) det (jars-55, the-54) nmod (night-50, jars-55) ccomp (reflecting-20, filled-56) punct (stared-3, .-57) ",wreckage,9,"case (wreckage-9, at-7) det (wreckage-9, the-8) nmod:at (stared-3, wreckage-9) nmod:of (wreckage-9, jars-13) ",through their tears at the wreckage of the fruit jars strewn,NN,[],,,,,[],[],[],,"[('at', 'stared', 3), ('of', 'jars', 13)]","['at', 'of']",['jars'],['stared'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['at'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"She surveyed the wreckage of my father 's home laboratory--a little ruefully now , I thought--and then looked at me . ''","She/she/PRP surveyed/survey/VBD the/the/DT wreckage/wreckage/NN of/of/IN my/my/PRP$ father/father/NN 's/'s/POS home/home/NN laboratory/laboratory/NN --/--/: a/a/DT little/little/JJ ruefully/ruefully/RB now/now/RB ,/,/, I/I/PRP thought/think/VBD --/--/: and/and/CC then/then/RB looked/look/VBD at/at/IN me/I/PRP ././. ''/''/'' ","ROOT (ROOT-0, thought-18) nsubj (surveyed-2, She-1) ccomp (thought-18, surveyed-2) det (wreckage-4, the-3) dobj (surveyed-2, wreckage-4) case (laboratory-10, of-5) nmod:poss (father-7, my-6) nmod:poss (laboratory-10, father-7) case (father-7, 's-8) compound (laboratory-10, home-9) nmod:of (wreckage-4, laboratory-10) punct (wreckage-4, ---11) det (little-13, a-12) dep (wreckage-4, little-13) advmod (surveyed-2, ruefully-14) advmod (surveyed-2, now-15) punct (thought-18, ,-16) nsubj (thought-18, I-17) nsubj (looked-22, I-17) punct (thought-18, ---19) cc (thought-18, and-20) advmod (looked-22, then-21) conj:and (thought-18, looked-22) case (me-24, at-23) nmod:at (looked-22, me-24) punct (thought-18, .-25) punct (thought-18, ''-26) ",wreckage,4,"det (wreckage-4, the-3) dobj (surveyed-2, wreckage-4) nmod:of (wreckage-4, laboratory-10) punct (wreckage-4, ---11) dep (wreckage-4, little-13) ",She surveyed the wreckage of my father 's home,NN,[],surveyed-2,survey,VBD,object,"['ruefully', 'now']",[],[],,"[('of', 'laboratory', 10)]",['of'],['laboratory'],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Curled in a frail ball atop the wreckage was the Raggedy Ann-like body of Loretta , a tribulation saint .","Curled/curl/VBN in/in/IN a/a/DT frail/frail/JJ ball/ball/NN atop/atop/IN the/the/DT wreckage/wreckage/NN was/be/VBD the/the/DT Raggedy/raggedy/JJ Ann-like/ann-like/JJ body/body/NN of/of/IN Loretta/Loretta/NNP ,/,/, a/a/DT tribulation/tribulation/NN saint/saint/NN ././. ","ROOT (ROOT-0, body-13) csubj (body-13, Curled-1) case (ball-5, in-2) det (ball-5, a-3) amod (ball-5, frail-4) nmod:in (Curled-1, ball-5) case (wreckage-8, atop-6) det (wreckage-8, the-7) nmod:atop (ball-5, wreckage-8) cop (body-13, was-9) det (body-13, the-10) amod (body-13, Raggedy-11) amod (body-13, Ann-like-12) case (Loretta-15, of-14) nmod:of (body-13, Loretta-15) punct (Loretta-15, ,-16) det (saint-19, a-17) compound (saint-19, tribulation-18) appos (Loretta-15, saint-19) punct (body-13, .-20) ",wreckage,8,"case (wreckage-8, atop-6) det (wreckage-8, the-7) nmod:atop (ball-5, wreckage-8) ",a frail ball atop the wreckage was the Raggedy Ann-like body,NN,[],,,,,[],[],[],,"[('atop', 'ball', 5)]",['atop'],[],['ball'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['atop'],[],[],[],[],[],[],singular,linked,,"[4, False, False, 3, 0.75, 2] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"He saw more wreckage and carnage on the ground than people scurrying about , but at least not all had been lost .","He/he/PRP saw/see/VBD more/more/JJR wreckage/wreckage/NN and/and/CC carnage/carnage/NN on/on/IN the/the/DT ground/ground/NN than/than/IN people/people/NNS scurrying/scurry/VBG about/about/RB ,/,/, but/but/CC at/at/IN least/least/JJS not/not/RB all/all/DT had/have/VBD been/be/VBN lost/lose/VBN ././. ","ROOT (ROOT-0, saw-2) nsubj (saw-2, He-1) amod (wreckage-4, more-3) dobj (saw-2, wreckage-4) cc (wreckage-4, and-5) dobj (saw-2, carnage-6) conj:and (wreckage-4, carnage-6) case (ground-9, on-7) det (ground-9, the-8) nmod:on (wreckage-4, ground-9) case (people-11, than-10) nmod:than (saw-2, people-11) acl (people-11, scurrying-12) advmod (scurrying-12, about-13) punct (saw-2, ,-14) cc (saw-2, but-15) dep (not-18, at-16) mwe (at-16, least-17) neg (lost-22, not-18) nsubjpass (lost-22, all-19) aux (lost-22, had-20) auxpass (lost-22, been-21) conj:but (saw-2, lost-22) punct (saw-2, .-23) ",wreckage,4,"amod (wreckage-4, more-3) dobj (saw-2, wreckage-4) cc (wreckage-4, and-5) conj:and (wreckage-4, carnage-6) nmod:on (wreckage-4, ground-9) ",He saw more wreckage and carnage on the ground,NN,[],saw-2,see,VBD,object,[],[],[],,"[('on', 'ground', 9)]",['on'],['ground'],[],[],[],"[('and', 'carnage', 6)]",['and'],[carnage-6],[],[],['more'],[0.025],[0.053125],[0.0225],[0.011875],[0.086],[0.0475],[0.12375],[0.235],[0.04875],[0.133125],[0.10337500000000001],[0.09625],[0.01375],[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,,,,
"A woman crawled out from the wreckage of her home , a bloody stump at her shoulder where her arm had been .","A/a/DT woman/woman/NN crawled/crawl/VBD out/out/RP from/from/IN the/the/DT wreckage/wreckage/NN of/of/IN her/she/PRP$ home/home/NN ,/,/, a/a/DT bloody/bloody/JJ stump/stump/NN at/at/IN her/she/PRP$ shoulder/shoulder/NN where/where/WRB her/she/PRP$ arm/arm/NN had/have/VBD been/be/VBN ././. ","ROOT (ROOT-0, crawled-3) det (woman-2, A-1) nsubj (crawled-3, woman-2) compound:prt (crawled-3, out-4) case (wreckage-7, from-5) det (wreckage-7, the-6) nmod:from (crawled-3, wreckage-7) case (home-10, of-8) nmod:poss (home-10, her-9) nmod:of (wreckage-7, home-10) punct (home-10, ,-11) det (stump-14, a-12) amod (stump-14, bloody-13) appos (home-10, stump-14) case (shoulder-17, at-15) nmod:poss (shoulder-17, her-16) nmod:at (stump-14, shoulder-17) advmod (been-22, where-18) nmod:poss (arm-20, her-19) nsubj (been-22, arm-20) aux (been-22, had-21) advcl (crawled-3, been-22) punct (crawled-3, .-23) ",wreckage,7,"case (wreckage-7, from-5) det (wreckage-7, the-6) nmod:from (crawled-3, wreckage-7) nmod:of (wreckage-7, home-10) ","woman crawled out from the wreckage of her home , a",NN,[],,,,,[],[],[],,"[('from', 'crawled', 3), ('of', 'home', 10)]","['from', 'of']",['home'],['crawled'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['from'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
The wreckage was upsetting .,The/the/DT wreckage/wreckage/NN was/be/VBD upsetting/upset/VBG ././. ,"ROOT (ROOT-0, upsetting-4) det (wreckage-2, The-1) nsubj (upsetting-4, wreckage-2) aux (upsetting-4, was-3) punct (upsetting-4, .-5) ",wreckage,2,"det (wreckage-2, The-1) nsubj (upsetting-4, wreckage-2) ",The wreckage was upsetting .,NN,[],upsetting-4,upset,VBG,subject,[],[],['was'],,[],[],[],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,"[5, False, False, 3, 0.6, 1] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"His plan was wreckage , shot down by a CFO who believed human resources was nothing but a cost center , a man whose favorite remark was , '' What are we running here , a business or a charity ward ? ''","His/he/PRP$ plan/plan/NN was/be/VBD wreckage/wreckage/NN ,/,/, shot/shoot/VBN down/down/RB by/by/IN a/a/DT CFO/CFO/NNP who/who/WP believed/believe/VBD human/human/JJ resources/resource/NNS was/be/VBD nothing/nothing/NN but/but/CC a/a/DT cost/cost/NN center/center/NN ,/,/, a/a/DT man/man/NN whose/whose/WP$ favorite/favorite/JJ remark/remark/NN was/be/VBD ,/,/, ''/''/'' What/what/WP are/be/VBP we/we/PRP running/run/VBG here/here/RB ,/,/, a/a/DT business/business/NN or/or/CC a/a/DT charity/charity/NN ward/ward/NN ?/?/. ''/''/'' ","ROOT (ROOT-0, we-32) nmod:poss (plan-2, His-1) nsubj (wreckage-4, plan-2) cop (wreckage-4, was-3) dep (we-32, wreckage-4) punct (wreckage-4, ,-5) acl (wreckage-4, shot-6) advmod (shot-6, down-7) case (CFO-10, by-8) det (CFO-10, a-9) nmod:by (shot-6, CFO-10) nsubj (believed-12, CFO-10) ref (CFO-10, who-11) acl:relcl (CFO-10, believed-12) amod (resources-14, human-13) nsubj (nothing-16, resources-14) cop (nothing-16, was-15) ccomp (believed-12, nothing-16) case (center-20, but-17) det (center-20, a-18) compound (center-20, cost-19) nmod:but (nothing-16, center-20) punct (center-20, ,-21) det (man-23, a-22) appos (center-20, man-23) nmod:poss (remark-26, man-23) ref (man-23, whose-24) amod (remark-26, favorite-25) nsubj (was-27, remark-26) acl:relcl (man-23, was-27) punct (we-32, ,-28) punct (we-32, ''-29) nsubj (we-32, What-30) cop (we-32, are-31) xcomp (we-32, running-33) dobj (running-33, here-34) punct (here-34, ,-35) det (business-37, a-36) dobj (running-33, business-37) conj:or (here-34, business-37) cc (here-34, or-38) det (ward-41, a-39) compound (ward-41, charity-40) dobj (running-33, ward-41) conj:or (here-34, ward-41) punct (we-32, ?-42) punct (we-32, ''-43) ",wreckage,4,"nsubj (wreckage-4, plan-2) cop (wreckage-4, was-3) dep (we-32, wreckage-4) punct (wreckage-4, ,-5) acl (wreckage-4, shot-6) ","His plan was wreckage , shot down by a",NN,[],wreckage-4,,NN,CopObject,[],[],[],VBD,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
"Slowly , with great effort at times , he told me of the immense wreckage of Europe , the untold human suffering of the war .","Slowly/slowly/RB ,/,/, with/with/IN great/great/JJ effort/effort/NN at/at/IN times/time/NNS ,/,/, he/he/PRP told/tell/VBD me/I/PRP of/of/IN the/the/DT immense/immense/JJ wreckage/wreckage/NN of/of/IN Europe/Europe/NNP ,/,/, the/the/DT untold/untold/JJ human/human/JJ suffering/suffering/NN of/of/IN the/the/DT war/war/NN ././. ","ROOT (ROOT-0, told-10) advmod (told-10, Slowly-1) punct (told-10, ,-2) case (effort-5, with-3) amod (effort-5, great-4) nmod:with (told-10, effort-5) case (times-7, at-6) nmod:at (effort-5, times-7) punct (told-10, ,-8) nsubj (told-10, he-9) dobj (told-10, me-11) case (wreckage-15, of-12) det (wreckage-15, the-13) amod (wreckage-15, immense-14) nmod:of (told-10, wreckage-15) case (Europe-17, of-16) nmod:of (wreckage-15, Europe-17) punct (Europe-17, ,-18) det (suffering-22, the-19) amod (suffering-22, untold-20) amod (suffering-22, human-21) appos (Europe-17, suffering-22) case (war-25, of-23) det (war-25, the-24) nmod:of (suffering-22, war-25) punct (told-10, .-26) ",wreckage,15,"case (wreckage-15, of-12) det (wreckage-15, the-13) amod (wreckage-15, immense-14) nmod:of (told-10, wreckage-15) nmod:of (wreckage-15, Europe-17) ","told me of the immense wreckage of Europe , the untold",NN,[],,,,,[],[],[],,"[('of', 'told', 10), ('of', 'Europe', 17)]","['of', 'of']",['Europe'],['told'],['the'],['definite article'],[],[],[],[],[],['immense'],[0.035],[0.0425],[0.065],[0.04166666666666666],[0.04833333333333333],[0.0275],[0.1825],[0.06333333333333334],[0.0575],[0.1],[0.20050000000000004],[0.10200000000000001],[0.03416666666666667],[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Did you find them in the wreckage ?,Did/do/VBD you/you/PRP find/find/VB them/they/PRP in/in/IN the/the/DT wreckage/wreckage/NN ?/?/. ,"ROOT (ROOT-0, find-3) aux (find-3, Did-1) nsubj (find-3, you-2) dobj (find-3, them-4) case (wreckage-7, in-5) det (wreckage-7, the-6) nmod:in (find-3, wreckage-7) punct (find-3, ?-8) ",wreckage,7,"case (wreckage-7, in-5) det (wreckage-7, the-6) nmod:in (find-3, wreckage-7) ",you find them in the wreckage ?,NN,[],,,,,[],[],[],,"[('in', 'find', 3)]",['in'],[],['find'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"BOTTOM OF CLIFF - DAY 319  Luther running to the car ; hands shaking , he manages to pull front door open and reach inside --  -- now there are cries as other joggers stop and stare and --  Kate , as Luther pulls her body out of the wreckage .","BOTTOM/bottom/NN OF/of/IN CLIFF/cliff/NN -/-/: DAY/day/NN 319/319/CD Luther/Luther/NNP running/run/VBG to/to/TO the/the/DT car/car/NN ;/;/: hands/hand/NNS shaking/shake/VBG ,/,/, he/he/PRP manages/manage/VBZ to/to/TO pull/pull/VB front/front/JJ door/door/NN open/open/JJ and/and/CC reach/reach/VB inside/inside/RB --/--/: --/--/: now/now/RB there/there/EX are/be/VBP cries/cry/VBZ as/as/IN other/other/JJ joggers/jogger/NNS stop/stop/VB and/and/CC stare/stare/VB and/and/CC --/--/: Kate/Kate/NNP ,/,/, as/as/IN Luther/Luther/NNP pulls/pull/VBZ her/she/PRP$ body/body/NN out/out/IN of/of/IN the/the/DT wreckage/wreckage/NN ././. ","ROOT (ROOT-0, cries-31) nsubj (cries-31, BOTTOM-1) nsubj (pulls-44, BOTTOM-1) case (CLIFF-3, OF-2) nmod:of (BOTTOM-1, CLIFF-3) punct (CLIFF-3, --4) compound (Luther-7, DAY-5) nummod (Luther-7, 319-6) dep (CLIFF-3, Luther-7) acl (Luther-7, running-8) case (car-11, to-9) det (car-11, the-10) nmod:to (running-8, car-11) punct (CLIFF-3, ;-12) dep (CLIFF-3, hands-13) acl (hands-13, shaking-14) punct (manages-17, ,-15) nsubj (manages-17, he-16) parataxis (shaking-14, manages-17) mark (pull-19, to-18) xcomp (shaking-14, pull-19) amod (door-21, front-20) nsubj (open-22, door-21) xcomp (pull-19, open-22) cc (pull-19, and-23) xcomp (shaking-14, reach-24) conj:and (pull-19, reach-24) advmod (reach-24, inside-25) punct (CLIFF-3, ---26) punct (are-30, ---27) advmod (are-30, now-28) expl (are-30, there-29) dep (BOTTOM-1, are-30) mark (stop-35, as-32) amod (joggers-34, other-33) nsubj (stop-35, joggers-34) nsubj (stare-37, joggers-34) advcl:as (cries-31, stop-35) cc (stop-35, and-36) advcl:as (cries-31, stare-37) conj:and (stop-35, stare-37) cc (cries-31, and-38) punct (Kate-40, ---39) dep (cries-31, Kate-40) punct (Kate-40, ,-41) case (Luther-43, as-42) nmod:as (Kate-40, Luther-43) conj:and (cries-31, pulls-44) nmod:poss (body-46, her-45) dobj (pulls-44, body-46) compound:prt (pulls-44, out-47) case (wreckage-50, of-48) det (wreckage-50, the-49) nmod:of (pulls-44, wreckage-50) punct (cries-31, .-51) ",wreckage,50,"case (wreckage-50, of-48) det (wreckage-50, the-49) nmod:of (pulls-44, wreckage-50) ",her body out of the wreckage .,NN,[],,,,,[],[],[],,"[('of', 'pulls', 44)]",['of'],[],['pulls'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Ripley surveys the wreckage calmly , keeps moving .","Ripley/Ripley/NNP surveys/survey/VBZ the/the/DT wreckage/wreckage/NN calmly/calmly/RB ,/,/, keeps/keep/VBZ moving/move/VBG ././. ","ROOT (ROOT-0, keeps-7) nsubj (surveys-2, Ripley-1) ccomp (keeps-7, surveys-2) det (wreckage-4, the-3) dobj (surveys-2, wreckage-4) advmod (surveys-2, calmly-5) punct (keeps-7, ,-6) dep (keeps-7, moving-8) punct (keeps-7, .-9) ",wreckage,4,"det (wreckage-4, the-3) dobj (surveys-2, wreckage-4) ","Ripley surveys the wreckage calmly , keeps moving .",NN,[],surveys-2,survey,VBZ,object,['calmly'],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Stares out the window upon the wreckage of his ship , spiralling away .","Stares/stare/VBZ out/out/RP the/the/DT window/window/NN upon/upon/IN the/the/DT wreckage/wreckage/NN of/of/IN his/he/PRP$ ship/ship/NN ,/,/, spiralling/spiral/VBG away/away/RB ././. ","ROOT (ROOT-0, Stares-1) compound:prt (Stares-1, out-2) det (window-4, the-3) dobj (Stares-1, window-4) case (wreckage-7, upon-5) det (wreckage-7, the-6) nmod:upon (Stares-1, wreckage-7) case (ship-10, of-8) nmod:poss (ship-10, his-9) nmod:of (wreckage-7, ship-10) punct (wreckage-7, ,-11) acl (wreckage-7, spiralling-12) advmod (spiralling-12, away-13) punct (Stares-1, .-14) ",wreckage,7,"case (wreckage-7, upon-5) det (wreckage-7, the-6) nmod:upon (Stares-1, wreckage-7) nmod:of (wreckage-7, ship-10) punct (wreckage-7, ,-11) acl (wreckage-7, spiralling-12) ","out the window upon the wreckage of his ship , spiralling",NN,[],,,,,[],[],[],,"[('upon', 'Stares', 1), ('of', 'ship', 10)]","['upon', 'of']",['ship'],['Stares'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['upon'],[],[],[],[],[],[],singular,linked,,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
